META; english/non-league/national-league/dagenham-redbridge-v-york; 2017-03-19 16:26:35 GMT+2; 2017-03-25 15:00; e70300-dr003
Dagenham & Redbridge; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-york; 2017-03-19 20:25:18 GMT+2; 2017-03-25 15:00; e70300-dr003
Dagenham & Redbridge; 8/13; ; 8/13; ; 3/5; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; 13/5; ; 11/4; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; 9/2; ; 17/4; ; 5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-york; 2017-03-20 00:21:33 GMT+2; 2017-03-25 15:00; e70300-dr003
Dagenham & Redbridge; 8/13; ; 8/13; ; 3/5; ; 3/5; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; 13/5; ; 11/4; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; 9/2; ; 17/4; ; 5; ; 5; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-york; 2017-03-20 04:21:09 GMT+2; 2017-03-25 15:00; e70300-dr003
Dagenham & Redbridge; 8/13; ; 8/13; ; 3/5; ; 3/5; ; ; ; ; 4/7; 3/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; 13/5; ; 14/5; ; ; ; ; ; ; 13/5; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; 9/2; ; 17/4; ; 5; ; 5; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-york; 2017-03-20 08:21:31 GMT+2; 2017-03-25 15:00; e70300-dr003
Dagenham & Redbridge; 8/13; ; 8/13; ; 8/13; ; 8/13; ; ; ; ; 4/7; 3/5; ; ; 8/13; ; ; 4/7; 4/7; ; ; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 13/5; ; 11/4; ; 11/4; ; ; ; ; 13/5; 11/4; ; ; 27/10; ; ; 11/4; 45/17; ; ; 11/4; ; 11/4; ; ; ; 
