META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-04 16:23:48 GMT+2; 2017-03-07 19:45; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-04 20:22:33 GMT+2; 2017-03-07 19:45; e70300-dr003
Lincoln; 1; ; ; ; 23/20; ; 21/20; ; ; ; ; ; 19/20; ; ; 1; ; ; ; ; ; ; ; ; ; 4/11; ; 
Draw; 5/2; ; ; ; 23/10; ; 12/5; ; ; ; ; ; 49/20; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/8; ; 
Braintree Town; 13/5; ; ; ; 12/5; ; 13/5; ; ; ; ; ; 13/5; ; ; 13/5; ; ; ; ; ; ; ; ; ; 1/2; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-05 00:23:21 GMT+2; 2017-03-07 19:45; e70300-dr003
Lincoln; 1; 21/20; ; 6/5; 23/20; ; 21/20; ; ; ; 19/20; ; 1; ; ; 1; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 5/2; 12/5; ; 9/4; 23/10; ; 5/2; ; ; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; 7/4; ; 
Braintree Town; 13/5; 23/10; ; 7/4; 12/5; ; 5/2; ; ; ; 5/2; ; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-05 04:24:15 GMT+2; 2017-03-07 19:45; e70300-dr003
Lincoln; 1; 21/20; ; 6/5; 23/20; ; 21/20; 11/10; ; ; 19/20; 21/20; 1; ; ; 11/10; ; ; 1; ; ; ; 1; ; ; 10/11; ; 
Draw; 5/2; 12/5; ; 9/4; 23/10; ; 5/2; 9/4; ; ; 12/5; 9/4; 49/20; ; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; 19/10; ; 
Braintree Town; 13/5; 23/10; ; 7/4; 12/5; ; 5/2; 23/10; ; ; 5/2; 11/5; 5/2; ; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; 2/9; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-05 08:24:45 GMT+2; 2017-03-07 19:45; e70300-dr003
Lincoln; 1; 21/20; ; 6/5; 23/20; ; 21/20; 11/10; ; ; 19/20; 21/20; 1; ; ; 11/10; ; ; 1; ; ; ; 1; ; ; 10/11; ; 
Draw; 5/2; 12/5; ; 9/4; 23/10; ; 5/2; 9/4; ; ; 12/5; 9/4; 49/20; ; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; 19/10; ; 
Braintree Town; 13/5; 23/10; ; 7/4; 12/5; ; 5/2; 23/10; ; ; 5/2; 11/5; 5/2; ; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; 9/5; ; 
