META; english/non-league/national-league/aldershot-v-boreham-wood; 2016-11-27 16:23:38 GMT+2; 2016-12-03 15:00; e70300-dr003
Boreham Wood; 21/10; 21/10; 43/20; 2; 11/5; 39/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 21/10; 11/5; 28/13; 9/4; 9/4; 9/4; 28/13; 59/25; 21/10; 9/4; ; ; 2; 2; 
Draw; 12/5; 11/5; 21/10; 21/10; 23/10; 43/20; 23/10; 11/5; 9/4; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; 21/10; 2; 
META; english/non-league/national-league/aldershot-v-boreham-wood; 2016-12-02 20:24:29 GMT+2; 2016-12-03 15:00; e70300-dr003
Aldershot; 5/4; 5/4; 5/4; 6/5; 5/4; 23/20; 5/4; 6/5; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 11/10; 1; 11/10; 5/4; 63/50; 5/4; 11/10; ; ; 5/4; 5/4; 
Boreham Wood; 21/10; 21/10; 21/10; 2; 11/5; 39/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 21/10; 11/5; 28/13; 9/4; 9/4; 9/4; 28/13; 59/25; 21/10; 9/4; ; ; 21/10; 2; 
Draw; 12/5; 11/5; 43/20; 21/10; 23/10; 43/20; 23/10; 11/5; 9/4; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; 11/5; 2; 
META; english/non-league/national-league/aldershot-v-boreham-wood; 2016-12-03 00:22:37 GMT+2; 2016-12-03 15:00; e70300-dr003
Aldershot; 5/4; 5/4; 5/4; 6/5; 5/4; 23/20; 5/4; 6/5; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 11/10; 1; 11/10; 5/4; 63/50; 5/4; 11/10; ; ; 5/4; 5/4; 
Boreham Wood; 21/10; 21/10; 21/10; 2; 11/5; 39/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 21/10; 11/5; 28/13; 9/4; 9/4; 9/4; 28/13; 59/25; 21/10; 9/4; ; ; 21/10; 2; 
Draw; 12/5; 11/5; 43/20; 21/10; 23/10; 43/20; 23/10; 11/5; 9/4; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; 11/5; 2; 
META; english/non-league/national-league/aldershot-v-boreham-wood; 2016-12-03 04:22:29 GMT+2; 2016-12-03 15:00; e70300-dr003
Aldershot; 5/4; 5/4; 13/10; 5/4; 5/4; 23/20; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 11/10; 1; 11/10; 5/4; 63/50; 5/4; 13/10; ; ; 13/10; 5/4; 
Boreham Wood; 21/10; 21/10; 21/10; 2; 11/5; 39/20; 85/40; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 59/25; 21/10; 2; ; ; 21/10; 19/10; 
Draw; 12/5; 11/5; 21/10; 2; 23/10; 43/20; 9/4; 11/5; 9/4; 9/4; 9/4; 11/5; 9/4; 9/4; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 5/2; 23/10; 21/10; ; ; 11/5; 2; 
