META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-01 20:24:46 GMT+2; 2016-12-06 19:45; e70300-dr003
Macclesfield; 2; 9/5; ; 9/5; 2; ; 2; ; ; ; 2; ; 39/20; 19/10; ; ; ; 19/10; ; 19/10; ; ; ; 19/10; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; 11/5; 23/10; ; 23/10; ; ; ; 21/10; ; 23/10; 21/10; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; 19/10; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-04 12:24:10 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 13/10; 11/8; ; 5/4; 7/5; ; 11/8; ; ; ; 13/10; ; 13/10; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; 13/10; ; ; 10/9; ; 
Macclesfield; 2; 9/5; ; 9/5; 2; ; 2; ; ; ; 2; ; 39/20; 19/10; ; ; ; 19/10; ; 19/10; ; 109/50; ; 19/10; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; 11/5; 23/10; ; 23/10; ; ; ; 21/10; ; 23/10; 21/10; ; ; ; 9/4; ; 9/4; ; 12/5; ; 9/4; ; ; 19/10; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-04 16:24:32 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 6/5; 11/8; 13/10; 13/10; 11/8; 27/20; ; 27/20; 13/10; 11/8; ; 13/10; 13/10; ; 13/10; 13/10; 7/5; 9/7; 13/10; ; ; 6/5; ; 
Macclesfield; 15/8; 9/5; ; 19/10; 2; 19/10; 2; 15/8; 15/8; 2; 2; ; 15/8; 15/8; 15/8; ; 19/10; 19/10; ; 19/10; 19/10; 109/50; 25/14; 19/10; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; 2; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 21/10; ; 23/10; 21/10; 23/10; ; 40/17; 9/4; ; 9/4; 40/17; 12/5; 23/10; 9/4; ; ; 19/10; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-04 20:24:55 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 7/5; 7/5; 6/5; 7/5; 13/10; 7/5; 7/5; 7/5; ; 27/20; 11/8; 11/8; ; 13/10; 13/10; ; 13/10; 13/10; 7/5; 9/7; 13/10; ; ; 27/20; ; 
Macclesfield; 15/8; 9/5; ; 2; 19/10; 19/10; 2; 15/8; 15/8; 19/10; 15/8; ; 39/20; 9/5; 15/8; ; 19/10; 19/10; ; 19/10; 19/10; 109/50; 25/14; 19/10; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; 9/5; 23/10; 23/10; 9/4; 11/5; 23/10; 11/5; 2; ; 9/4; 2; 23/10; ; 23/10; 9/4; ; 9/4; 23/10; 12/5; 23/10; 9/4; ; ; 2; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-05 00:22:09 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 11/8; 7/5; 6/5; 7/5; 13/10; 7/5; 7/5; 29/20; ; 27/20; 29/20; 11/8; ; 23/17; 13/10; ; 13/10; 23/17; 7/5; 9/7; 13/10; ; ; 7/5; ; 
Macclesfield; 15/8; 9/5; ; 15/8; 19/10; 19/10; 2; 15/8; 15/8; 19/10; 15/8; ; 39/20; 15/8; 15/8; ; 24/13; 19/10; ; 19/10; 24/13; 109/50; 25/14; 19/10; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; 2; 23/10; 23/10; 9/4; 11/5; 23/10; 11/5; 2; ; 9/4; 11/5; 23/10; ; 9/4; 9/4; ; 9/4; 9/4; 12/5; 23/10; 9/4; ; ; 2; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-05 04:22:06 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 6/5; 7/5; 13/10; 7/5; 7/5; 29/20; ; 27/20; 29/20; 11/8; ; 7/5; 23/17; ; 27/20; 7/5; 7/5; 9/7; 23/17; ; ; 7/5; ; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 19/10; 2; 15/8; 15/8; 19/10; 15/8; ; 39/20; 15/8; 15/8; ; 24/13; 9/5; ; 9/5; 24/13; 109/50; 25/14; 9/5; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 23/10; 9/4; 11/5; 23/10; 11/5; 2; ; 9/4; 11/5; 23/10; ; 9/4; 9/4; ; 9/4; 9/4; 12/5; 23/10; 9/4; ; ; 2; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-05 08:22:22 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 29/20; ; 27/20; 29/20; 11/8; ; 7/5; 23/17; ; 27/20; 7/5; 7/5; 9/7; 23/17; ; ; 7/5; ; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; ; 39/20; 15/8; 15/8; ; 24/13; 9/5; ; 9/5; 24/13; 109/50; 25/14; 9/5; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; ; 9/4; 11/5; 23/10; ; 9/4; 9/4; ; 9/4; 9/4; 12/5; 23/10; 9/4; ; ; 2; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-05 12:23:20 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 29/20; 6/4; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; 7/5; 7/5; 9/7; 23/17; ; ; 7/5; ; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 39/20; 15/8; 2; ; 19/10; 9/5; 9/5; 9/5; 19/10; 109/50; 25/14; 9/5; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; 11/5; 9/4; 11/5; 21/10; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; ; 2; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-05 16:22:30 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 29/20; 7/5; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; 7/5; 7/5; 9/7; 23/17; ; ; 7/5; 7/5; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 39/20; 15/8; 2; ; 19/10; 9/5; 9/5; 9/5; 19/10; 109/50; 25/14; 9/5; ; ; 19/10; 9/5; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; 23/10; 9/4; 11/5; 21/10; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; ; 2; 2; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-05 20:23:11 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 29/20; 7/5; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; 7/5; 147/100; 9/7; 23/17; ; ; 7/5; 7/5; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 39/20; 15/8; 2; ; 19/10; 9/5; 9/5; 9/5; 19/10; 103/50; 25/14; 9/5; ; ; 19/10; 9/5; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; 23/10; 9/4; 11/5; 21/10; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; ; 21/10; 2; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-06 00:22:23 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 29/20; 7/5; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; 7/5; 147/100; 9/7; 23/17; ; ; 7/5; 7/5; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 39/20; 15/8; 2; ; 19/10; 9/5; 9/5; 9/5; 19/10; 103/50; 25/14; 9/5; ; ; 19/10; 9/5; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; 23/10; 9/4; 11/5; 21/10; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-06 04:22:17 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 29/20; 7/5; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; ; 147/100; 9/7; 23/17; ; ; 7/5; 7/5; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 39/20; 15/8; 2; ; 19/10; 9/5; 9/5; 9/5; ; 103/50; 25/14; 9/5; ; ; 19/10; 9/5; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; 23/10; 9/4; 11/5; 21/10; ; 11/5; 9/4; 11/5; 9/4; ; 12/5; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-06 08:22:09 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; 7/5; 147/100; 11/8; 23/17; ; ; 7/5; 7/5; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 39/20; 19/10; 2; ; 24/13; 9/5; 9/5; 9/5; 24/13; 103/50; 19/10; 9/5; ; ; 19/10; 19/10; 
Draw; 12/5; 23/10; ; 21/10; 23/10; 43/20; 9/4; 11/5; 23/10; 11/5; 2; 23/10; 9/4; 11/5; 21/10; ; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; 9/4; 9/4; ; ; 11/5; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-06 12:22:58 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 11/8; 11/8; ; 11/8; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 7/5; ; 7/5; 23/17; 5/4; 27/20; 7/5; 147/100; 11/8; 23/17; ; ; 7/5; 7/5; 
Macclesfield; 15/8; 9/5; ; 9/5; 19/10; 7/4; 2; 15/8; 15/8; 19/10; 19/10; 19/10; 39/20; 15/8; 2; ; 24/13; 9/5; 9/5; 9/5; 24/13; 103/50; 19/10; 9/5; ; ; 19/10; 19/10; 
Draw; 12/5; 23/10; ; 2; 23/10; 43/20; 9/4; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 21/10; ; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; 9/4; 9/4; ; ; 11/5; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-06 16:24:09 GMT+2; 2016-12-06 19:45; e70300-dr003
Wrexham; 31/20; 11/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 8/5; 13/8; 13/8; ; 17/11; 7/5; 23/17; 7/5; 17/11; 7/4; 13/8; 7/5; ; ; 13/8; 6/4; 
Macclesfield; 13/8; 9/5; 33/20; 8/5; 17/10; 31/20; 17/10; 8/5; 13/8; 17/10; 17/10; 7/4; 33/20; 17/10; 13/8; ; 28/17; 17/10; 17/10; 17/10; 28/17; 177/100; 13/8; 17/10; ; ; 7/4; 7/4; 
Draw; 12/5; 23/10; 41/20; 2; 9/4; 41/20; 9/4; 11/5; 11/5; 11/5; 9/4; 11/5; 11/5; 21/10; 9/4; ; 11/5; 9/4; 11/5; 9/4; 11/5; 58/25; 21/10; 9/4; ; ; 11/5; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2016-12-06 20:23:32 GMT+2; 2016-12-06 19:45; e70300-dr003
Macclesfield; 13/8; 8/5; 13/8; 31/20; 17/10; 31/20; 13/8; 8/5; 13/8; 13/8; 17/10; 7/4; 33/20; 17/10; 13/8; ; 28/17; 17/10; 17/10; 17/10; 28/17; 44/25; 8/5; 17/10; ; ; 7/4; 13/8; 
Wrexham; 31/20; 13/8; 33/20; 31/20; 13/8; 6/4; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; 8/5; 13/8; 13/8; ; 8/5; 7/5; 23/17; 7/5; 8/5; 89/50; 17/10; 7/5; ; ; 13/8; 13/8; 
Draw; 12/5; 11/5; 41/20; 21/10; 9/4; 41/20; 9/4; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 21/10; 9/4; ; 11/5; 9/4; 11/5; 9/4; 11/5; 23/10; 21/10; 9/4; ; ; 2; 21/10; 
