META; english/non-league/national-league/guiseley-v-dover; 2017-03-19 16:26:42 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; ; ; ; ; 5/4; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; ; ; ; ; 85/40; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-19 20:25:26 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; 21/10; ; ; ; 85/40; ; 2; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 11/5; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-20 00:21:38 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; 21/10; ; ; ; 85/40; ; 2; ; 21/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 11/5; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-20 04:21:13 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; 21/10; ; ; ; 85/40; ; 2; ; 21/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 11/5; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-20 08:21:36 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 23/20; ; ; ; 5/4; ; ; 5/4; 15/13; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 85/40; ; 2; ; 21/10; 2; ; ; ; 11/5; ; ; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; ; 12/5; ; 12/5; ; 11/5; 9/4; ; ; ; 23/10; ; ; 9/4; 23/10; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-20 12:24:24 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 23/20; ; ; ; 5/4; 6/5; ; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 21/10; ; 2; ; 21/10; 2; ; ; ; 11/5; 37/19; ; 2; 37/19; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; ; 12/5; ; 12/5; ; 11/5; 9/4; ; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-20 16:23:40 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 23/20; 5/4; ; ; 5/4; 6/5; ; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 21/10; ; 2; ; 21/10; 2; 2; ; ; 11/5; 37/19; ; 2; 37/19; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; ; 12/5; ; 12/5; ; 11/5; 9/4; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-20 20:22:01 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 23/20; 5/4; ; ; 5/4; 6/5; ; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 21/10; ; 2; ; 21/10; 2; 2; ; ; 11/5; 2; ; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; ; 12/5; ; 12/5; ; 11/5; 9/4; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-21 00:21:35 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 5/4; 5/4; ; ; 5/4; 6/5; ; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 85/40; ; 2; ; 21/10; 2; 2; ; ; 11/5; 2; ; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; ; 12/5; ; 12/5; ; 11/5; 2; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-21 04:21:26 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 5/4; 5/4; ; ; 5/4; 6/5; ; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 21/10; ; 2; ; 21/10; 2; 2; ; ; 11/5; 2; ; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; ; 12/5; ; 12/5; ; 11/5; 2; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-21 08:21:35 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 5/4; 5/4; 5/4; ; ; 5/4; 5/4; ; 5/4; 5/4; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; ; 85/40; ; 2; ; 21/10; 2; 2; ; ; 11/5; 2; ; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 9/4; ; 12/5; ; 12/5; ; 11/5; 2; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-21 12:25:43 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; 23/20; 5/4; ; 5/4; ; 5/4; 5/4; 5/4; ; ; 5/4; 6/5; 15/13; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; 39/20; 21/10; ; 2; ; 21/10; 2; 2; ; ; 11/5; 2; 2; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; 11/5; 12/5; ; 12/5; ; 11/5; 2; 47/20; ; ; 23/10; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-21 16:23:13 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 5/4; ; 5/4; ; 13/10; 23/20; 5/4; ; 5/4; ; 5/4; 5/4; 5/4; ; ; 5/4; 6/5; 15/13; 5/4; 6/5; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 21/10; ; 21/10; ; 21/10; 39/20; 85/40; ; 2; ; 21/10; 2; 2; ; ; 11/5; 2; 2; 2; 2; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; 11/5; 12/5; ; 12/5; ; 11/5; 2; 47/20; ; ; 23/10; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-22 00:21:26 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 7/5; ; 7/5; ; 7/5; 23/20; 13/10; ; 13/10; ; 27/20; 5/4; 5/4; 11/8; ; 11/8; 13/10; 15/13; 5/4; 13/10; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 9/5; ; 37/20; ; 2; 39/20; 2; ; 15/8; ; 19/10; 9/5; 2; 7/4; ; 15/8; 19/10; 2; 2; 19/10; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; 11/5; 12/5; ; 12/5; ; 11/5; 23/10; 47/20; 11/5; ; 23/10; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-22 04:20:29 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 7/5; ; 7/5; ; 7/5; 23/20; 11/8; ; 13/10; ; 27/20; 5/4; 5/4; 11/8; ; 11/8; 13/10; 15/13; 5/4; 13/10; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 9/5; ; 37/20; ; 2; 39/20; 2; ; 15/8; ; 19/10; 9/5; 2; 7/4; ; 15/8; 19/10; 2; 2; 19/10; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; 11/5; 23/10; ; 12/5; ; 11/5; 23/10; 47/20; 11/5; ; 23/10; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-22 08:21:06 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 7/5; ; 7/5; ; 7/5; 23/20; 11/8; ; 13/10; ; 27/20; 5/4; 5/4; 11/8; ; 11/8; 13/10; 15/13; 5/4; 13/10; ; ; 5/4; ; 5/4; ; ; ; 
Guiseley; 9/5; ; 37/20; ; 2; 39/20; 19/10; ; 15/8; ; 19/10; 9/5; 2; 7/4; ; 15/8; 19/10; 2; 2; 19/10; ; ; 2; ; 2; ; ; ; 
Draw; 12/5; ; 11/5; ; 23/10; 11/5; 12/5; ; 12/5; ; 11/5; 23/10; 47/20; 11/5; ; 23/10; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-22 12:39:04 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 7/5; 13/10; 11/8; ; 7/5; 23/20; 29/20; ; 13/10; 11/8; 27/20; 13/10; 13/10; 11/8; 11/8; 11/8; 5/4; 15/13; 5/4; 5/4; 6/4; 17/13; 5/4; ; 5/4; ; ; ; 
Guiseley; 9/5; 9/5; 37/20; ; 2; 39/20; 9/5; ; 15/8; 19/10; 15/8; 9/5; 19/10; 7/4; 9/5; 15/8; 19/10; 2; 2; 19/10; 97/50; 7/4; 2; ; 2; ; ; ; 
Draw; 12/5; 12/5; 11/5; ; 23/10; 11/5; 12/5; ; 12/5; 12/5; 11/5; 11/5; 47/20; 11/5; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 5/2; 23/10; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/guiseley-v-dover; 2017-03-23 13:27:12 GMT+2; 2017-03-25 15:00; e70300-dr003
Dover; 13/10; 13/10; 27/20; 11/8; 7/5; 23/20; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 15/13; 5/4; 5/4; 36/25; 17/13; 23/18; ; 23/18; ; ; 5/4; 
Guiseley; 21/10; 19/10; 19/10; 19/10; 2; 39/20; 2; 2; 15/8; 19/10; 15/8; 15/8; 19/10; 15/8; 2; 2; 2; 2; 19/10; 2; 101/50; 7/4; 37/19; ; 37/19; ; ; 9/5; 
Draw; 9/4; 23/10; 9/4; 12/5; 23/10; 11/5; 12/5; 11/5; 23/10; 12/5; 9/4; 21/10; 47/20; 11/5; 23/10; 23/10; 40/17; 11/5; 9/4; 40/17; 5/2; 23/10; 9/4; ; 9/4; ; ; 2; 
