META; english/non-league/national-league/southport-v-dover; 2016-08-30 00:20:45 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Southport; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-30 04:20:52 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Southport; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-30 08:20:55 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Southport; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-30 12:21:14 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Southport; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-30 16:21:30 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Southport; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-30 20:22:26 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; 4/5; ; ; 17/20; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; 28/11; ; ; ; 21/10; ; 
Southport; ; 3; ; ; 3; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; 1/16; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-31 00:20:58 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; 4/5; ; ; 17/20; ; 9/10; ; ; ; ; 4/5; ; ; ; ; 11/13; ; ; ; ; 1; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 9/4; ; ; ; ; 5/2; ; ; ; ; 28/11; ; ; ; 21/10; ; 
Southport; ; 3; ; ; 3; ; 16/5; ; ; ; ; 11/4; ; ; ; ; 3; ; ; ; ; 31/10; ; ; ; 1/16; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-31 04:21:06 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; 4/5; ; ; 17/20; ; 9/10; ; ; ; ; 4/5; ; ; ; ; 11/13; ; ; ; ; 1; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 9/4; ; ; ; ; 5/2; ; ; ; ; 28/11; ; ; ; 21/10; ; 
Southport; ; 3; ; ; 3; ; 16/5; ; ; ; ; 11/4; ; ; ; ; 3; ; ; ; ; 31/10; ; ; ; 1/16; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-31 08:20:57 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; 4/5; ; ; 17/20; ; 9/10; ; ; ; ; 4/5; ; ; ; ; 11/13; ; ; ; ; 1; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 9/4; ; ; ; ; 5/2; ; ; ; ; 28/11; ; ; ; 21/10; ; 
Southport; ; 3; ; ; 3; ; 16/5; ; ; ; ; 11/4; ; ; ; ; 3; ; ; ; ; 31/10; ; ; ; 1/16; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-31 11:58:41 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; ; 4/5; ; ; 5/6; ; 20/23; ; ; ; ; 4/5; 4/6; ; ; ; 4/5; ; ; ; ; 1; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 5/2; ; ; ; ; 9/4; 13/5; ; ; ; 13/5; ; ; ; ; 28/11; ; ; ; 21/10; ; 
Southport; ; 3; ; ; 31/10; ; 16/5; ; ; ; ; 11/4; 7/2; ; ; ; 10/3; ; ; ; ; 31/10; ; ; ; 1/16; ; 
META; english/non-league/national-league/southport-v-dover; 2016-08-31 16:21:42 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; 8/11; 3/4; 8/11; 7/10; 8/11; ; 8/11; 5/6; 8/11; 7/10; 3/4; 4/5; 4/6; 8/11; ; 8/11; 8/11; 7/10; 4/5; 4/6; 9/13; 7/9; ; ; ; 4/6; 8/11; 
Draw; 11/4; 11/4; 27/10; 5/2; 11/4; ; 29/10; 12/5; 14/5; 13/5; 14/5; 9/4; 13/5; 11/4; ; 11/4; 11/4; 13/5; 23/10; 13/5; 27/10; 29/10; ; ; ; 5/2; 13/5; 
Southport; 7/2; 16/5; 10/3; 16/5; 10/3; ; 7/2; 3; 3; 7/2; 10/3; 11/4; 7/2; 10/3; ; 7/2; 10/3; 7/2; 29/10; 7/2; 17/5; 19/5; ; ; ; 3; 10/3; 
META; english/non-league/national-league/southport-v-dover; 2016-08-31 20:22:00 GMT+3; 2016-09-03 15:00; e70300-dr003
Dover; 7/10; 3/4; 8/11; 4/6; 8/11; ; 8/11; 5/6; 4/6; 7/10; 7/10; 4/5; 3/4; 7/10; ; 7/10; 8/11; 7/10; 13/18; 4/6; 9/13; 7/9; 14/19; ; ; 4/6; 4/6; 
Draw; 11/4; 11/4; 27/10; 14/5; 11/4; ; 29/10; 12/5; 14/5; 13/5; 14/5; 9/4; 11/4; 57/20; ; 14/5; 11/4; 13/5; 12/5; 13/5; 11/4; 29/10; 14/5; ; ; 11/4; 27/10; 
Southport; 15/4; 16/5; 17/5; 3; 10/3; ; 7/2; 3; 7/2; 7/2; 7/2; 11/4; 3; 7/2; ; 7/2; 10/3; 7/2; 10/3; 7/2; 39/11; 19/5; 13/4; ; ; 7/2; 7/2; 
META; english/non-league/national-league/southport-v-dover; 2016-09-01 00:21:31 GMT+3; 2016-09-03 15:00; e70300-dr003
