META; english/non-league/national-league/woking-v-gateshead; 2016-11-20 16:26:30 GMT+2; 2016-11-26 15:00; e70300-dr003
Woking; 2; ; ; ; 2; ; 2; ; ; ; 19/10; ; 2; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; ; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-21 08:24:21 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; 6/5; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; ; ; 19/10; ; 2; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; ; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-21 12:24:43 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; 6/5; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; ; ; 19/10; ; 2; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; ; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-21 16:24:45 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; 6/5; ; ; 6/5; 15/13; ; ; ; 15/13; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; ; ; 19/10; ; 2; ; ; 2; 19/10; ; ; ; 19/10; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; ; ; 12/5; ; 49/20; ; ; 5/2; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-21 20:24:49 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; ; ; ; 6/5; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 19/10; ; ; ; 19/10; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-22 00:23:52 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; ; ; ; 6/5; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 19/10; ; ; ; 19/10; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-22 04:24:39 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; ; ; ; 6/5; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 19/10; ; ; ; 19/10; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-22 08:24:40 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; ; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; ; ; ; 6/5; ; ; ; ; ; ; ; 
Woking; 2; ; ; ; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 19/10; ; ; ; 19/10; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-22 16:26:23 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; 23/20; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Woking; 2; ; ; 19/10; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 19/10; 2; 24/13; 2; 19/10; ; ; 2; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; 23/10; 12/5; 23/10; 27/11; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-22 20:26:05 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; 23/20; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Woking; 2; ; ; 19/10; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 19/10; 2; 24/13; 2; 19/10; ; ; 2; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; 23/10; 12/5; 23/10; 27/11; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-23 00:23:15 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; 23/20; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Woking; 2; ; ; 19/10; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 37/19; 2; 24/13; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-23 04:23:10 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; 23/20; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Woking; 2; ; ; 19/10; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 37/19; 2; 24/13; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-23 08:22:45 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; 23/20; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Woking; 2; ; ; 19/10; 2; ; 2; ; 2; ; 19/10; ; 2; ; ; 2; 37/19; 2; 24/13; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-23 12:23:24 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; ; ; 23/20; 5/4; ; 6/5; 11/10; 5/4; ; 6/5; 6/5; 6/5; ; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; 13/10; ; 6/5; ; ; ; ; 
Woking; 2; ; ; 19/10; 2; ; 21/10; 2; 2; ; 19/10; 11/5; 2; ; ; 2; 37/19; 2; 24/13; 2; 37/19; 11/5; ; 2; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; ; 5/2; 5/2; 5/2; ; 12/5; 12/5; 49/20; ; ; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; 13/5; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-23 16:23:01 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 5/4; 5/4; ; 23/20; 5/4; ; 6/5; 11/10; 5/4; ; 6/5; 6/5; 6/5; 23/20; ; 6/5; 6/5; 6/5; 15/13; 6/5; 6/5; 13/10; ; 6/5; ; ; 1; ; 
Woking; 2; 19/10; ; 2; 2; ; 21/10; 2; 2; ; 19/10; 11/5; 2; 15/8; ; 2; 2; 2; 24/13; 2; 2; 11/5; ; 2; ; ; 7/4; ; 
Draw; 5/2; 12/5; ; 9/4; 5/2; ; 5/2; 5/2; 5/2; ; 12/5; 12/5; 49/20; 12/5; ; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; 13/5; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-23 20:23:09 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 5/4; ; 5/4; 13/10; 6/5; 11/8; 11/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 15/13; 6/5; 5/4; 27/20; 24/19; 6/5; ; ; 6/5; ; 
Woking; 15/8; 19/10; ; 17/10; 19/10; 7/4; 9/5; 2; 15/8; 9/5; 7/4; 11/5; 37/20; 17/10; 9/5; 2; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 6/4; ; 
Draw; 5/2; 12/5; ; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 13/5; 12/5; 12/5; 49/20; 23/10; 13/5; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-24 00:22:13 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 5/4; ; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 15/13; 6/5; 5/4; 27/20; 24/19; 6/5; ; ; 6/5; 6/5; 
Woking; 15/8; 19/10; ; 17/10; 19/10; 7/4; 15/8; 2; 15/8; 9/5; 9/5; 11/5; 37/20; 9/5; 9/5; 2; 2; 2; 24/13; 2; 2; 21/10; 22/13; 2; ; ; 9/5; 9/5; 
Draw; 5/2; 12/5; ; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 13/5; 12/5; 12/5; 49/20; 21/10; 13/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 13/5; 5/2; 23/10; ; ; 9/4; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-24 04:21:49 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; ; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 15/13; 5/4; 13/10; 27/20; 24/19; 5/4; ; ; 6/5; 6/5; 
Woking; 15/8; 9/5; ; 17/10; 19/10; 7/4; 15/8; 2; 15/8; 9/5; 9/5; 11/5; 37/20; 9/5; 9/5; 2; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; 9/5; 
Draw; 5/2; 5/2; ; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 13/5; 12/5; 12/5; 49/20; 21/10; 13/5; 5/2; 23/10; 9/4; 12/5; 9/4; 23/10; 13/5; 5/2; 9/4; ; ; 9/4; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-24 08:21:53 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; ; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 15/13; 5/4; 13/10; 27/20; 24/19; 5/4; ; ; 5/4; 6/5; 
Woking; 15/8; 9/5; ; 17/10; 19/10; 7/4; 15/8; 2; 15/8; 9/5; 9/5; 11/5; 37/20; 9/5; 9/5; 2; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; ; 
Draw; 5/2; 5/2; ; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 13/5; 12/5; 12/5; 49/20; 21/10; 13/5; 5/2; 23/10; 9/4; 12/5; 9/4; 23/10; 13/5; 5/2; 9/4; ; ; 9/4; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-24 12:22:24 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 15/13; 5/4; 5/4; ; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 9/5; 17/10; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 11/5; 37/20; 15/8; 9/5; 2; 37/19; 2; 24/13; 2; 37/19; ; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 12/5; 49/20; 21/10; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; ; 5/2; 9/4; ; ; 9/4; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-24 16:22:42 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 6/5; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 9/5; 9/5; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 11/5; 37/20; 19/10; 9/5; 2; 19/10; 2; 24/13; 2; 19/10; 21/10; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 9/4; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 12/5; 49/20; 21/10; 13/5; 5/2; 27/11; 9/4; 12/5; 9/4; 27/11; 13/5; 5/2; 9/4; ; ; 9/4; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-24 20:23:19 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 9/5; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 39/20; 2; 9/5; 15/8; 2; 2; 24/13; 2; 2; 21/10; 22/13; 2; ; ; 15/8; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 12/5; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-25 00:22:16 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-25 04:22:06 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-25 08:22:04 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-25 12:22:55 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 13/5; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-25 16:24:50 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 9/5; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 13/5; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-25 20:25:41 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 12/5; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-26 00:23:59 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 12/5; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-26 04:23:50 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 24/19; 5/4; ; ; 5/4; 5/4; 
Woking; 15/8; 9/5; 37/20; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 22/13; 2; ; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 5/2; 9/4; ; ; 12/5; 23/10; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-26 08:24:03 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 27/20; 13/10; 5/4; ; ; 5/4; 13/10; 
Woking; 15/8; 9/5; 9/5; 7/4; 19/10; 7/4; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; 37/19; 21/10; 19/10; 2; ; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; 12/5; 13/5; 12/5; 9/4; ; ; 12/5; 12/5; 
META; english/non-league/national-league/woking-v-gateshead; 2016-11-26 12:25:35 GMT+2; 2016-11-26 15:00; e70300-dr003
Gateshead; 13/10; 13/10; 13/10; 6/5; 13/10; 6/5; 11/8; 11/10; 13/10; 13/10; 27/20; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 5/4; 15/13; 5/4; ; 27/20; 25/19; 5/4; ; ; 13/10; 13/10; 
Woking; 15/8; 9/5; 9/5; 15/8; 19/10; 7/4; 9/5; 2; 15/8; 19/10; 19/10; 19/10; 39/20; 2; 9/5; 15/8; 37/19; 2; 24/13; 2; ; 21/10; 9/5; 2; ; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 49/20; 9/4; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 49/20; 9/4; 13/5; 5/2; 12/5; 9/4; 12/5; 9/4; ; 13/5; 28/11; 9/4; ; ; 12/5; 12/5; 
