META; english/non-league/national-league/lincoln-v-southport; 2016-08-16 00:22:07 GMT+3; 2016-08-20 15:00; e70300-dr003
META; english/non-league/national-league/lincoln-v-southport; 2016-08-17 12:21:29 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/6; ; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Southport; 4; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-17 16:21:40 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/6; 2/3; 4/6; 8/13; 4/6; ; 4/6; 8/13; 8/13; 11/17; ; 4/7; ; ; ; ; 8/13; 11/17; 11/17; 8/13; 8/13; 3/4; ; ; 1/10; ; 
Draw; 11/4; 13/5; 13/5; 12/5; 13/5; ; 11/4; 11/4; 14/5; 5/2; ; 5/2; ; ; ; ; 11/4; 5/2; 5/2; 5/2; 27/10; 37/13; ; ; 9/4; ; 
Southport; 4; 4; 4; 4; 4; ; 21/5; 4; 4; 41/10; ; 4; ; ; ; ; 4; 41/10; 18/5; 4; 75/19; 21/5; ; ; 1/20; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-17 20:22:33 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/6; 2/3; 4/6; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 11/17; ; 4/7; ; ; ; ; 8/13; 11/17; 11/17; 8/13; ; 3/4; ; ; 1/10; ; 
Draw; 11/4; 13/5; 13/5; 12/5; 13/5; 13/5; 11/4; 11/4; 14/5; 5/2; ; 5/2; ; ; ; ; 11/4; 5/2; 5/2; 5/2; ; 37/13; ; ; 9/4; ; 
Southport; 4; 4; 4; 4; 4; 15/4; 17/4; 4; 4; 41/10; ; 4; ; ; ; ; 4; 41/10; 18/5; 4; ; 21/5; ; ; 1/20; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-18 00:20:59 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/6; 2/3; 13/20; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 11/17; ; 4/7; 8/13; ; ; ; 8/13; 11/17; 11/17; 8/13; 4/6; 3/4; ; ; 4/7; ; 
Draw; 11/4; 13/5; 13/5; 12/5; 13/5; 13/5; 11/4; 11/4; 14/5; 5/2; ; 5/2; 11/4; ; ; ; 11/4; 5/2; 5/2; 5/2; 45/17; 37/13; ; ; 12/5; ; 
Southport; 4; 4; 4; 4; 4; 15/4; 17/4; 4; 4; 41/10; ; 4; 4; ; ; ; 4; 41/10; 18/5; 4; 77/19; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-18 04:20:32 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/6; 2/3; 13/20; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 11/17; ; 4/7; 8/13; ; 8/13; ; 8/13; 11/17; 11/17; 8/13; 4/6; 3/4; ; ; 4/7; ; 
Draw; 11/4; 13/5; 13/5; 12/5; 13/5; 13/5; 11/4; 11/4; 14/5; 5/2; ; 5/2; 11/4; ; 13/5; ; 11/4; 5/2; 5/2; 5/2; 45/17; 37/13; ; ; 12/5; ; 
Southport; 4; 4; 4; 4; 4; 15/4; 17/4; 4; 4; 41/10; ; 4; 4; ; 19/5; ; 4; 41/10; 18/5; 4; 77/19; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-18 08:20:22 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/6; 2/3; 13/20; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 11/17; ; 4/7; 8/13; ; 8/13; ; 8/13; 11/17; 11/17; 8/13; 4/6; 3/4; ; ; 4/7; ; 
Draw; 11/4; 13/5; 13/5; 12/5; 13/5; 13/5; 11/4; 11/4; 14/5; 5/2; ; 5/2; 11/4; ; 13/5; ; 11/4; 5/2; 5/2; 5/2; 45/17; 37/13; ; ; 12/5; ; 
Southport; 4; 4; 4; 4; 4; 15/4; 21/5; 4; 4; 41/10; ; 4; 4; ; 19/5; ; 4; 41/10; 18/5; 4; 77/19; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-18 12:26:22 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 8/13; 2/3; 8/13; 4/7; 8/13; 13/20; 13/20; 8/13; 8/13; ; 4/6; 4/7; 8/13; 13/20; ; ; 8/13; 11/17; 11/17; 8/13; 4/6; 3/4; ; ; 8/15; ; 
Draw; 3; 13/5; 14/5; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; ; 14/5; 5/2; 11/4; 53/20; ; ; 11/4; 5/2; 5/2; 5/2; 45/17; 37/13; ; ; 5/2; ; 
Southport; 4; 4; 4; 15/4; 4; 15/4; 22/5; 4; 4; ; 15/4; 4; 4; 17/4; ; ; 4; 41/10; 18/5; 4; 4; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-18 16:22:48 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 8/13; 6/10; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; 1/2; 8/13; 4/7; 6/10; 4/7; ; 3/5; 8/13; 1/2; 4/7; 1/2; 4/7; 11/17; ; ; 8/15; ; 
Draw; 3; 29/10; 14/5; 13/5; 29/10; 13/5; 31/10; 11/4; 3; 3; 14/5; 5/2; 14/5; 59/20; ; 14/5; 14/5; 3; 27/10; 3; 29/10; 3; ; ; 14/5; ; 
Southport; 9/2; 4; 4; 4; 21/5; 19/5; 17/4; 4; 17/4; 24/5; 9/2; 4; 4; 9/2; ; 9/2; 4; 24/5; 4; 24/5; 9/2; 49/10; ; ; 21/5; ; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-18 20:20:53 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 8/13; 6/10; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; ; 3/5; 4/7; 6/10; 4/7; ; 3/5; 4/7; 1/2; 4/7; ; 5/9; 11/17; ; ; 4/7; 4/7; 
Draw; 3; 29/10; 14/5; 13/5; 29/10; 13/5; 31/10; 11/4; 3; ; 14/5; 5/2; 14/5; 3; ; 14/5; 14/5; 3; 27/10; ; 3; 3; ; ; 14/5; 14/5; 
Southport; 9/2; 4; 17/4; 4; 21/5; 19/5; 17/4; 4; 17/4; ; 9/2; 4; 4; 17/4; ; 9/2; 9/2; 24/5; 4; ; 23/5; 49/10; ; ; 21/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-19 00:21:37 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 3/5; 6/10; 11/20; 4/7; 4/7; 3/5; 4/7; 4/7; 1/2; 4/7; 4/7; 6/10; 11/20; ; 3/5; 4/7; 1/2; 4/7; 1/2; 8/15; 11/17; 5/8; ; 4/7; 4/7; 
Draw; 3; 29/10; 14/5; 11/4; 29/10; 13/5; 31/10; 11/4; 3; 3; 14/5; 5/2; 14/5; 3; ; 14/5; 14/5; 3; 27/10; 3; 3; 3; 37/13; ; 3; 14/5; 
Southport; 9/2; 4; 17/4; 4; 21/5; 19/5; 17/4; 4; 17/4; 24/5; 9/2; 4; 4; 9/2; ; 9/2; 9/2; 24/5; 4; 24/5; 24/5; 49/10; 4; ; 22/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-19 04:20:50 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 3/5; 6/10; 11/20; 4/7; 4/7; 3/5; 4/7; 4/7; ; 4/7; 8/13; 6/10; 11/20; 11/20; 3/5; 4/7; 1/2; 4/7; 1/2; ; 11/17; 5/8; ; 4/7; 4/7; 
Draw; 3; 29/10; 14/5; 11/4; 29/10; 13/5; 31/10; 11/4; 3; ; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 3; 27/10; 3; ; 3; 37/13; ; 3; 14/5; 
Southport; 9/2; 4; 17/4; 4; 21/5; 19/5; 17/4; 4; 17/4; ; 9/2; 17/4; 4; 9/2; 9/2; 9/2; 9/2; 24/5; 4; 24/5; ; 49/10; 4; ; 21/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-19 08:21:11 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 3/5; 6/10; 11/20; 4/7; 4/7; 3/5; 4/7; 4/7; ; 4/7; 8/13; 6/10; 11/20; 11/20; 3/5; 4/7; 1/2; 4/7; ; ; 11/17; 3/5; ; 4/7; 4/7; 
Draw; 3; 29/10; 14/5; 11/4; 29/10; 13/5; 31/10; 11/4; 3; ; 14/5; 3; 14/5; 3; 11/4; 14/5; 3; 3; 27/10; ; ; 3; 58/19; ; 3; 14/5; 
Southport; 9/2; 4; 17/4; 4; 21/5; 19/5; 17/4; 4; 17/4; ; 9/2; 17/4; 4; 9/2; 9/2; 9/2; 4; 24/5; 4; ; ; 49/10; 75/19; ; 21/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-19 12:20:53 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 4/7; 6/10; 11/20; 4/7; 4/7; 4/7; 4/7; 4/7; 1/2; 4/7; 8/13; 6/10; 11/20; ; 3/5; 4/7; 1/2; 4/7; 1/2; ; 11/17; 3/5; ; 4/7; 4/7; 
Draw; 3; 29/10; 14/5; 11/4; 29/10; 13/5; 31/10; 11/4; 3; 3; 14/5; 3; 14/5; 3; ; 14/5; 3; 3; 27/10; 3; ; 3; 58/19; ; 3; 14/5; 
Southport; 9/2; 4; 17/4; 4; 21/5; 19/5; 22/5; 4; 17/4; 24/5; 9/2; 17/4; 4; 9/2; ; 9/2; 4; 24/5; 4; 24/5; ; 49/10; 75/19; ; 21/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-19 16:21:42 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 11/20; 4/7; 4/7; ; 4/7; 8/13; 4/7; 8/15; ; 8/15; 4/7; 1/2; 4/7; 1/2; 8/15; 5/8; 6/11; ; 4/7; 8/15; 
Draw; 3; 29/10; 29/10; 3; 29/10; 13/5; 16/5; 11/4; 3; ; 3; 3; 11/4; 3; ; 16/5; 3; 3; 27/10; 3; 3; 41/13; 16/5; ; 3; 14/5; 
Southport; 9/2; 4; 17/4; 15/4; 21/5; 19/5; 19/4; 4; 17/4; ; 9/2; 9/2; 5; 19/4; ; 9/2; 4; 24/5; 4; 24/5; 19/4; 49/10; 43/10; ; 22/5; 22/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-19 20:22:12 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 11/20; 4/7; 4/7; 1/2; 4/7; 8/13; 4/7; 8/15; ; 8/15; 4/7; 1/2; 4/7; 1/2; 8/15; 5/8; 6/11; ; 4/7; 8/15; 
Draw; 3; 29/10; 29/10; 3; 29/10; 13/5; 16/5; 11/4; 3; 3; 3; 3; 11/4; 3; ; 16/5; 14/5; 3; 27/10; 3; 58/19; 41/13; 16/5; ; 3; 3; 
Southport; 9/2; 4; 17/4; 15/4; 9/2; 19/5; 9/2; 4; 17/4; 24/5; 9/2; 9/2; 5; 19/4; ; 9/2; 9/2; 24/5; 4; 24/5; 19/4; 49/10; 43/10; ; 23/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-20 00:22:33 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 1/2; 4/7; 8/15; 1/2; 8/15; 4/7; 8/15; 4/7; 8/15; ; 11/20; 4/7; 4/7; 8/15; ; 8/15; 8/15; 1/2; 4/7; ; 18/35; 8/13; 6/11; ; 4/7; 8/15; 
Draw; 16/5; 29/10; 3; 3; 3; 13/5; 33/10; 11/4; 3; ; 3; 3; 11/4; 3; ; 16/5; 3; 3; 27/10; ; 31/10; 41/13; 16/5; ; 3; 3; 
Southport; 5; 4; 9/2; 4; 9/2; 19/5; 19/4; 4; 9/2; ; 19/4; 5; 5; 19/4; ; 9/2; 9/2; 24/5; 4; ; 63/13; 5; 43/10; ; 23/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-20 04:22:32 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 1/2; 4/7; 8/15; 1/2; 8/15; 4/7; 8/15; 1/2; 8/15; ; 11/20; 4/7; 4/7; 8/15; ; 8/15; 8/15; 1/2; 4/7; 1/2; 18/35; 8/13; 6/11; ; 4/7; 8/15; 
Draw; 16/5; 3; 3; 11/4; 3; 13/5; 33/10; 3; 3; ; 3; 3; 11/4; 3; ; 16/5; 3; 3; 27/10; 3; 41/13; 41/13; 16/5; ; 3; 3; 
Southport; 5; 17/4; 9/2; 9/2; 9/2; 19/5; 19/4; 9/2; 9/2; ; 19/4; 5; 5; 19/4; ; 9/2; 9/2; 24/5; 4; 24/5; 63/13; 5; 43/10; ; 23/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-20 08:21:38 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 1/2; 3/5; 8/15; 8/15; 8/15; 4/7; 8/15; 1/2; 8/15; 1/2; 11/20; 4/7; 4/7; 8/15; ; 8/15; 8/15; 1/2; 4/7; 1/2; 18/35; 8/13; 6/11; ; 4/7; 8/15; 
Draw; 16/5; 29/10; 3; 14/5; 3; 13/5; 33/10; 3; 3; 3; 3; 3; 11/4; 3; ; 16/5; 3; 3; 27/10; 3; 31/10; 41/13; 16/5; ; 3; 3; 
Southport; 5; 4; 9/2; 4; 9/2; 19/5; 19/4; 9/2; 9/2; 24/5; 9/2; 5; 5; 19/4; ; 9/2; 9/2; 24/5; 4; 24/5; 19/4; 5; 43/10; ; 23/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-20 12:21:30 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 1/2; 3/5; 8/15; 8/15; 8/15; 4/7; 8/15; 1/2; 8/15; 1/2; 11/20; 4/7; 4/7; 8/15; ; 8/15; 8/15; 1/2; 4/7; 1/2; 18/35; 3/5; 6/11; ; 8/15; 8/15; 
Draw; 16/5; 29/10; 3; 14/5; 3; 13/5; 33/10; 3; 3; 3; 3; 3; 11/4; 3; ; 16/5; 3; 3; 27/10; 3; 31/10; 33/10; 16/5; ; 3; 3; 
Southport; 5; 4; 9/2; 4; 9/2; 19/5; 19/4; 9/2; 9/2; 24/5; 9/2; 19/4; 5; 19/4; ; 9/2; 9/2; 24/5; 4; 24/5; 63/13; 5; 43/10; ; 23/5; 21/5; 
META; english/non-league/national-league/lincoln-v-southport; 2016-08-20 16:22:18 GMT+3; 2016-08-20 15:00; e70300-dr003
Lincoln; 1/2; 4/7; 8/15; 8/15; 8/15; 4/7; 8/15; 1/2; 8/15; 1/2; 11/20; 4/7; 6/10; 8/15; ; 8/15; 8/15; 1/2; 4/7; 1/2; 18/35; 7/12; 6/11; ; 8/15; 4/7; 
Draw; 16/5; 3; 3; 14/5; 3; 13/5; 33/10; 3; 3; 3; 3; 3; 16/5; 3; ; 16/5; 3; 3; 27/10; 3; 41/13; 57/17; 16/5; ; 3; 3; 
Southport; 5; 17/4; 9/2; 4; 9/2; 19/5; 19/4; 9/2; 9/2; 24/5; 9/2; 19/4; 4; 19/4; ; 9/2; 9/2; 24/5; 4; 24/5; 47/10; 26/5; 43/10; ; 23/5; 21/5; 
