META; english/non-league/national-league/york-v-southport; 2017-03-18 12:25:18 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 10/11; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; 13/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-18 16:22:38 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/5; ; 17/20; ; ; ; 9/10; ; ; 10/11; 10/11; ; 10/11; ; ; 11/13; 5/6; ; ; 5/6; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; 5/2; ; ; ; 13/5; ; ; 13/5; 12/5; ; 5/2; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; 
Southport; 3; ; 29/10; ; ; ; 29/10; ; ; 14/5; 27/10; ; 11/4; ; ; 3; 29/10; ; ; 29/10; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-18 20:25:37 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/5; ; 17/20; ; 10/11; ; 19/20; ; ; 10/11; 19/20; ; 17/20; ; ; 10/11; 5/6; ; ; 5/6; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; 49/20; ; 13/5; ; 13/5; ; ; 13/5; 12/5; ; 13/5; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; 
Southport; 3; ; 29/10; ; 29/10; ; 27/10; ; ; 14/5; 13/5; ; 14/5; ; ; 14/5; 56/19; ; ; 56/19; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-19 00:23:12 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/5; 4/5; 10/11; ; 19/20; ; 19/20; ; ; 20/21; 10/11; ; 17/20; ; ; 10/11; 10/11; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 49/20; ; 5/2; ; 13/5; ; ; 13/5; 12/5; ; 13/5; ; ; 13/5; 27/11; ; ; 27/11; ; ; ; ; ; ; ; ; 
Southport; 3; 3; 11/4; ; 29/10; ; 27/10; ; ; 11/4; 13/5; ; 14/5; ; ; 14/5; 11/4; ; ; 11/4; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-19 04:23:35 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/5; 4/5; 10/11; ; 19/20; ; 19/20; ; ; 20/21; 10/11; 10/11; 17/20; ; ; 10/11; 10/11; ; 5/6; 10/11; ; ; 13/15; ; 13/15; ; ; ; 
Draw; 5/2; 13/5; 49/20; ; 5/2; ; 13/5; ; ; 13/5; 12/5; 12/5; 13/5; ; ; 13/5; 27/11; ; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
Southport; 3; 3; 11/4; ; 29/10; ; 27/10; ; ; 11/4; 13/5; 5/2; 14/5; ; ; 14/5; 14/5; ; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-19 08:22:57 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 10/11; 4/5; 10/11; ; 10/11; ; 9/10; ; ; 10/11; 10/11; 5/6; 17/20; ; ; 10/11; 10/11; ; 5/6; 10/11; ; ; 13/15; ; 13/15; ; ; ; 
Draw; 12/5; 13/5; 49/20; ; 5/2; ; 13/5; ; ; 13/5; 12/5; 23/10; 13/5; ; ; 5/2; 27/11; ; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
Southport; 11/4; 3; 11/4; ; 3; ; 29/10; ; ; 14/5; 27/10; 14/5; 14/5; ; ; 14/5; 14/5; ; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-19 12:25:51 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 10/11; 4/5; 10/11; 10/11; 10/11; ; 9/10; ; ; 10/11; 10/11; 5/6; ; ; 10/11; 10/11; 10/11; ; 5/6; 10/11; 19/20; ; 13/15; ; 13/15; ; ; ; 
Draw; 12/5; 13/5; 49/20; 5/2; 13/5; ; 13/5; ; ; 13/5; 12/5; 23/10; ; ; 5/2; 5/2; 27/11; ; 12/5; 27/11; 13/5; ; 27/11; ; 27/11; ; ; ; 
Southport; 11/4; 3; 11/4; 13/5; 29/10; ; 29/10; ; ; 14/5; 27/10; 14/5; ; ; 14/5; 14/5; 14/5; ; 14/5; 14/5; 13/4; ; 14/5; ; 14/5; ; ; ; 
META; english/non-league/national-league/york-v-southport; 2017-03-19 16:26:20 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 7/10; 3/4; 8/11; 4/5; 4/5; 7/10; 3/4; ; ; 3/4; 3/4; 7/10; 10/13; ; 4/5; 4/5; 4/5; ; 5/6; 4/5; 79/100; 8/11; 13/15; ; 13/15; ; ; 4/6; 
Draw; 13/5; 11/4; 13/5; 5/2; 13/5; 12/5; 11/4; ; ; 11/4; 5/2; 12/5; 53/20; ; 13/5; 13/5; 13/5; ; 12/5; 13/5; 11/4; 27/11; 27/11; ; 27/11; ; ; 12/5; 
Southport; 10/3; 16/5; 17/5; 3; 10/3; 3; 7/2; ; ; 10/3; 10/3; 10/3; 16/5; ; 16/5; 10/3; 41/13; ; 14/5; 41/13; 4; 13/4; 14/5; ; 14/5; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-19 20:25:06 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 8/13; 3/4; 4/6; 4/6; 8/11; 13/20; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 7/10; ; 3/4; 7/10; 9/13; ; 4/6; 9/13; 79/100; 9/13; 4/6; ; 4/6; ; ; 8/13; 
Draw; 11/4; 11/4; 13/5; 11/4; 13/5; 5/2; 14/5; 13/5; 14/5; 14/5; 13/5; 12/5; 11/4; ; 13/5; 11/4; 45/17; ; 5/2; 45/17; 11/4; 5/2; 28/11; ; 28/11; ; ; 12/5; 
Southport; 15/4; 16/5; 37/10; 7/2; 19/5; 33/10; 4; 10/3; 7/2; 7/2; 7/2; 7/2; 7/2; ; 7/2; 7/2; 15/4; ; 7/2; 15/4; 4; 17/5; 39/10; ; 39/10; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-20 00:21:27 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 8/13; 4/6; 4/6; 4/6; 8/11; 13/20; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 7/10; ; 13/20; 7/10; 9/13; ; 4/6; 9/13; 79/100; 9/13; 4/6; ; 4/6; ; ; 8/13; 
Draw; 11/4; 11/4; 13/5; 11/4; 11/4; 5/2; 14/5; 13/5; 14/5; 14/5; 13/5; 12/5; 11/4; ; 11/4; 11/4; 45/17; ; 5/2; 45/17; 11/4; 5/2; 28/11; ; 28/11; ; ; 12/5; 
Southport; 15/4; 18/5; 37/10; 7/2; 18/5; 33/10; 4; 10/3; 7/2; 7/2; 7/2; 7/2; 7/2; ; 15/4; 7/2; 15/4; ; 7/2; 15/4; 4; 17/5; 39/10; ; 39/10; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-20 04:21:02 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 8/13; 4/6; 4/6; 4/6; 8/11; 8/13; 7/10; 8/11; 8/11; 7/10; 7/10; 4/6; 7/10; ; 4/6; 7/10; 11/17; 3/5; 4/6; 11/17; 79/100; 9/13; 4/6; ; 4/6; ; ; 8/13; 
Draw; 11/4; 11/4; 13/5; 11/4; 11/4; 5/2; 11/4; 13/5; 14/5; 13/5; 13/5; 12/5; 11/4; ; 11/4; 11/4; 11/4; 27/10; 5/2; 11/4; 11/4; 5/2; 28/11; ; 28/11; ; ; 12/5; 
Southport; 15/4; 18/5; 37/10; 7/2; 19/5; 10/3; 4; 10/3; 7/2; 4; 7/2; 7/2; 7/2; ; 4; 7/2; 4; 18/5; 7/2; 4; 4; 17/5; 39/10; ; 39/10; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-20 08:21:25 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/6; 4/6; 7/10; 4/6; 8/11; 8/13; 4/6; 8/11; 8/11; 7/10; 7/10; 4/6; 7/10; ; 4/6; 7/10; 9/13; 3/5; 4/6; 9/13; 79/100; 9/13; 13/19; ; 13/19; ; ; 8/13; 
Draw; 14/5; 11/4; 13/5; 11/4; 11/4; 5/2; 14/5; 13/5; 14/5; 13/5; 13/5; 12/5; 11/4; ; 11/4; 11/4; 27/10; 27/10; 12/5; 27/10; 11/4; 5/2; 27/11; ; 27/11; ; ; 12/5; 
Southport; 4; 18/5; 37/10; 7/2; 19/5; 10/3; 4; 10/3; 7/2; 4; 7/2; 7/2; 7/2; ; 4; 7/2; 37/10; 18/5; 7/2; 37/10; 4; 17/5; 39/10; ; 39/10; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-20 12:24:03 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/6; 4/6; 7/10; 4/6; 8/11; 8/13; 4/6; 8/11; 8/11; 7/10; 7/10; 4/6; 7/10; ; 4/6; 7/10; 11/17; 3/5; 4/6; 11/17; 79/100; 9/13; 13/19; ; 13/19; ; ; 8/13; 
Draw; 14/5; 11/4; 13/5; 11/4; 11/4; 5/2; 14/5; 13/5; 14/5; 13/5; 13/5; 12/5; 11/4; ; 11/4; 11/4; 27/10; 27/10; 12/5; 27/10; 11/4; 5/2; 27/11; ; 27/11; ; ; 12/5; 
Southport; 4; 18/5; 37/10; 7/2; 19/5; 10/3; 4; 10/3; 7/2; 4; 7/2; 7/2; 7/2; ; 4; 7/2; 4; 18/5; 7/2; 4; 4; 17/5; 39/10; ; 39/10; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-20 16:23:20 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/6; 4/6; 4/6; 7/10; 8/11; 8/13; 4/6; 8/11; 4/6; 7/10; 7/10; 4/6; 4/6; ; 4/6; 7/10; 11/17; 3/5; 4/6; 11/17; 79/100; 5/7; 13/19; ; 13/19; ; ; 8/13; 
Draw; 14/5; 11/4; 13/5; 14/5; 14/5; 5/2; 14/5; 13/5; 14/5; 13/5; 13/5; 12/5; 11/4; ; 11/4; 11/4; 27/10; 27/10; 12/5; 27/10; 11/4; 5/2; 27/11; ; 27/11; ; ; 12/5; 
Southport; 4; 18/5; 15/4; 19/5; 19/5; 10/3; 4; 10/3; 19/5; 4; 18/5; 7/2; 15/4; ; 4; 7/2; 4; 18/5; 7/2; 4; 4; 4; 39/10; ; 39/10; ; ; 3; 
META; english/non-league/national-league/york-v-southport; 2017-03-20 20:21:48 GMT+2; 2017-03-21 19:45; e70300-dr003
York; 4/6; 4/6; 7/10; 7/10; 8/11; 8/13; 4/6; 8/11; 4/6; 7/10; 7/10; 4/6; 4/6; ; 4/6; 7/10; 11/17; 3/5; 4/6; 11/17; 71/100; 8/11; 13/19; ; 13/19; ; ; 8/13; 
