META; english/non-league/national-league/macclesfield-v-dagenham-redbridge; 2017-04-02 20:20:13 GMT+3; 2017-04-01 18:45; e70300-dr003
PSV; 1/3; 1/3; 4/11; 1/3; 4/11; 1/3; 4/11; 3/10; 1/3; 4/11; 4/11; 4/11; 7/20; 7/20; 4/11; 1/3; ; 4/11; 1/3; 4/11; 39/100; 6/17; 1/3; 1/3; 10/29; ; 4/11; 4/11; 2/5
META; english/non-league/national-league/macclesfield-v-dagenham-redbridge; 2017-04-05 16:22:57 GMT+3; 2017-04-08 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 11/8; ; 7/5; ; 7/5; 13/10; 7/5; ; 11/8; 13/10; 11/8; 11/8; ; 11/8; 13/10; 13/10; 13/10; 13/10; 6/4; ; 4/3; ; 4/3; ; ; ; 
Dagenham & Redbridge; 7/4; 2; 9/5; ; 15/8; ; 15/8; 7/4; 7/4; ; 9/5; 7/4; 17/10; 7/4; ; 9/5; 17/10; 17/10; 17/10; 17/10; 181/100; ; 17/10; ; 17/10; ; ; ; 
Draw; 13/5; 12/5; 9/4; ; 12/5; ; 12/5; 12/5; 13/5; ; 11/5; 11/5; 51/20; 9/4; ; 12/5; 27/11; 9/4; 5/2; 27/11; 27/10; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dagenham-redbridge; 2017-04-06 11:26:04 GMT+3; 2017-04-08 15:00; e70300-dr003
Macclesfield; 21/20; 11/10; 11/10; ; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 28/25; 30/29; 15/14; ; 15/14; ; ; ; 
Dagenham & Redbridge; 11/5; 12/5; 23/10; ; 12/5; 43/20; 12/5; 23/10; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 40/17; 2; 21/10; 40/17; 49/20; 21/10; 28/13; ; 28/13; ; ; ; 
Draw; 11/4; 5/2; 23/10; ; 5/2; 23/10; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 12/5; 5/2; 12/5; 23/10; 12/5; 12/5; 14/5; 5/2; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dagenham-redbridge; 2017-04-06 16:07:55 GMT+3; 2017-04-08 15:00; e70300-dr003
Macclesfield; 21/20; 21/20; 11/10; ; 11/10; 1; 21/20; 1; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 29/25; 30/29; 15/14; ; 15/14; ; ; 21/20; 
Dagenham & Redbridge; 11/5; 12/5; 47/20; ; 12/5; 11/5; 5/2; 23/10; 23/10; 5/2; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 2; 21/10; 12/5; 13/5; 21/10; 28/13; ; 28/13; ; ; 9/4; 
Draw; 11/4; 23/10; 23/10; ; 5/2; 23/10; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 21/10; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 5/2; 5/2; 27/11; ; 27/11; ; ; 9/4; 
META; english/non-league/national-league/macclesfield-v-dagenham-redbridge; 2017-04-06 20:08:20 GMT+3; 2017-04-08 15:00; e70300-dr003
Macclesfield; 21/20; 21/20; 11/10; ; 11/10; 1; 21/20; 1; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 29/25; 21/20; 15/14; ; 15/14; ; ; 21/20; 
Dagenham & Redbridge; 11/5; 12/5; 12/5; ; 12/5; 11/5; 5/2; 23/10; 23/10; 5/2; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 2; 21/10; 12/5; 13/5; 23/10; 28/13; ; 28/13; ; ; 9/4; 
Draw; 11/4; 23/10; 23/10; ; 5/2; 23/10; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 21/10; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 5/2; 13/5; 27/11; ; 27/11; ; ; 9/4; 
META; english/non-league/national-league/macclesfield-v-dagenham-redbridge; 2017-04-07 13:09:45 GMT+3; 2017-04-08 15:00; e70300-dr003
Macclesfield; 21/20; 21/20; 11/10; ; 11/10; 1; 21/20; 1; 11/10; 11/10; 21/20; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 29/25; 21/20; 15/14; ; 15/14; ; ; 21/20; 
Dagenham & Redbridge; 11/5; 12/5; 12/5; ; 12/5; 11/5; 5/2; 23/10; 23/10; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 2; 21/10; 12/5; 13/5; 23/10; 28/13; ; 28/13; ; ; 9/4; 
Draw; 11/4; 23/10; 23/10; ; 5/2; 23/10; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 21/10; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 5/2; 13/5; 27/11; ; 27/11; ; ; 9/4; 
