META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-22 00:24:00 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-22 04:22:17 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-22 08:22:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-22 12:25:38 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-22 16:24:18 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 8/11; 8/13; ; ; 8/11; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 7/2; 18/5; ; ; 18/5; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-22 20:23:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 14/5; ; ; 29/10; ; 29/10; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 7/2; 18/5; ; ; 7/2; ; 15/4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-23 00:22:14 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 14/5; ; ; 29/10; ; 29/10; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 7/2; 18/5; ; ; 7/2; ; 15/4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-23 04:21:59 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 14/5; ; ; 29/10; ; 29/10; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 7/2; 18/5; ; ; 7/2; ; 15/4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-23 12:22:26 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 8/11; 8/13; ; 4/6; 8/11; 7/10; 7/10; ; 8/11; ; 8/11; ; 8/11; ; ; 7/10; 4/6; 7/10; ; 4/6; ; ; ; ; ; ; ; 
Draw; 14/5; 14/5; ; 12/5; 14/5; 13/5; 14/5; ; 14/5; ; 12/5; ; 11/4; ; ; 27/10; 27/10; 12/5; ; 27/10; ; ; ; ; ; ; ; 
North Ferriby Utd; 7/2; 18/5; ; 15/4; 18/5; 3; 19/5; ; 7/2; ; 15/4; ; 10/3; ; ; 7/2; 57/17; 17/5; ; 57/17; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-23 16:23:11 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 3/4; 8/13; ; 3/4; 8/11; 7/10; 7/10; ; 8/11; 3/4; 3/4; 8/13; 10/13; ; ; 7/10; 9/13; 7/10; ; 9/13; ; ; ; ; ; ; ; 
Draw; 14/5; 14/5; ; 12/5; 11/4; 5/2; 14/5; ; 13/5; 13/5; 5/2; 16/5; 13/5; ; ; 14/5; 13/5; 12/5; ; 13/5; ; ; ; ; ; ; ; 
North Ferriby Utd; 10/3; 18/5; ; 16/5; 18/5; 3; 19/5; ; 7/2; 10/3; 10/3; 16/5; 10/3; ; ; 7/2; 33/10; 17/5; ; 33/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-23 20:22:26 GMT+2; 2017-01-28 15:00; e70300-dr003
Macclesfield; 3/4; 8/13; ; 8/11; 8/11; 7/10; 3/4; ; 8/11; 3/4; 3/4; 8/13; 10/13; ; 4/5; 8/11; 5/7; 7/10; 4/6; 5/7; ; ; 7/10; ; ; ; ; 
Draw; 14/5; 14/5; ; 12/5; 11/4; 5/2; 13/5; ; 13/5; 13/5; 12/5; 16/5; 13/5; ; 13/5; 11/4; 45/17; 12/5; 13/5; 45/17; ; ; 13/5; ; ; ; ; 
North Ferriby Utd; 10/3; 18/5; ; 16/5; 7/2; 3; 15/4; ; 7/2; 7/2; 17/5; 16/5; 10/3; ; 16/5; 7/2; 57/17; 17/5; 7/2; 57/17; ; ; 7/2; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-macclesfield; 2017-01-24 00:22:15 GMT+2; 2017-01-28 15:00; e70300-dr003
