META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-20 16:26:19 GMT+2; 2016-11-26 15:00; e70300-dr003
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
Aldershot; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; 12/5; ; 47/20; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-21 20:24:43 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; ; 11/10; ; 11/10; ; 11/10; ; 11/10; ; 11/10; ; ; 11/10; 21/20; ; ; ; 21/20; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
Aldershot; 12/5; ; ; ; 12/5; ; 5/2; ; 12/5; ; 12/5; ; 47/20; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-22 00:23:48 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; ; 11/10; ; 11/10; ; 11/10; ; 11/10; ; 11/10; ; ; 11/10; 21/20; ; ; ; 21/20; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
Aldershot; 12/5; ; ; ; 12/5; ; 5/2; ; 12/5; ; 12/5; ; 47/20; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-22 04:24:33 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; ; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 11/10; 21/20; ; ; ; 21/20; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
Aldershot; 12/5; ; ; ; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-22 08:24:32 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; ; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 21/20; 21/20; ; ; ; 21/20; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
Aldershot; 12/5; ; ; ; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 5/2; 40/17; ; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-22 12:25:02 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; 11/10; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 12/5; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 5/2; 40/17; 9/4; 11/5; 9/4; 40/17; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-22 16:26:14 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; 11/10; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 12/5; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 5/2; 40/17; 9/4; 11/5; 9/4; 40/17; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-22 20:26:00 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; 11/10; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 12/5; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 5/2; 40/17; 9/4; 11/5; 9/4; 40/17; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-23 00:23:08 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; 11/10; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 12/5; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 5/2; 40/17; 9/4; 11/5; 9/4; 40/17; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-23 04:23:04 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; 11/10; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 23/10; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 12/5; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 12/5; 23/10; 9/4; 11/5; 9/4; 23/10; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-23 08:22:40 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; ; 11/10; ; ; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; 11/10; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 23/10; 23/10; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 12/5; ; 5/2; 12/5; 12/5; ; 12/5; ; 47/20; ; ; 12/5; 23/10; 9/4; 11/5; 9/4; 23/10; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-23 12:23:19 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; ; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; 11/10; 11/10; ; ; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; ; 11/10; ; ; ; ; 
Aldershot; 12/5; ; ; 12/5; 12/5; ; 5/2; 12/5; 12/5; ; 12/5; 5/2; 47/20; ; ; 12/5; 23/10; 9/4; 11/5; 9/4; 23/10; 127/50; ; 9/4; ; ; ; ; 
Draw; 12/5; ; ; 2; 12/5; ; 23/10; 23/10; 23/10; ; 21/10; 23/10; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 13/5; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-23 16:22:57 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 11/10; 11/10; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; 11/10; 11/10; ; ; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; ; 11/10; ; ; 20/21; ; 
Aldershot; 12/5; 23/10; ; 12/5; 12/5; ; 5/2; 12/5; 12/5; ; 12/5; 5/2; 47/20; ; ; 12/5; 23/10; 9/4; 11/5; 9/4; 23/10; 127/50; ; 9/4; ; ; 2; ; 
Draw; 12/5; 23/10; ; 21/10; 12/5; ; 23/10; 23/10; 23/10; ; 21/10; 23/10; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 13/5; ; 23/10; ; ; 19/10; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-23 20:23:04 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; ; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 21/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 30/29; 11/10; ; ; 10/11; ; 
Aldershot; 5/2; 23/10; ; 5/2; 5/2; 11/5; 13/5; 12/5; 12/5; 13/5; 5/2; 5/2; 49/20; 23/10; 5/2; 5/2; 40/17; 9/4; 11/5; 9/4; 40/17; 66/25; 9/4; 9/4; ; ; 2; ; 
Draw; 12/5; 23/10; ; 2; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 9/4; 5/2; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 53/20; 40/17; 23/10; ; ; 2; ; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-24 00:22:08 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; ; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 21/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 30/29; 11/10; ; ; 1; 21/20; 
Aldershot; 5/2; 23/10; ; 5/2; 5/2; 11/5; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 49/20; 12/5; 5/2; 5/2; 40/17; 9/4; 11/5; 9/4; 40/17; 66/25; 9/4; 9/4; ; ; 9/4; 23/10; 
Draw; 12/5; 23/10; ; 2; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 21/10; 23/10; 47/20; 21/10; 5/2; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 53/20; 40/17; 23/10; ; ; 21/10; 21/10; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-24 04:21:44 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; ; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 30/29; 21/20; ; ; 21/20; 21/20; 
Aldershot; 5/2; 12/5; ; 5/2; 5/2; 11/5; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 49/20; 12/5; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 66/25; 9/4; 5/2; ; ; 9/4; 23/10; 
Draw; 12/5; 11/5; ; 2; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 21/10; 23/10; 47/20; 21/10; 5/2; 12/5; 9/4; 11/5; 11/5; 11/5; 9/4; 53/20; 40/17; 11/5; ; ; 21/10; 21/10; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-24 08:21:47 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; ; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 1; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 30/29; 21/20; ; ; 21/20; 21/20; 
Aldershot; 5/2; 12/5; ; 5/2; 5/2; 11/5; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 49/20; 12/5; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 66/25; 9/4; 5/2; ; ; 23/10; 23/10; 
Draw; 12/5; 11/5; ; 2; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 21/10; 23/10; 47/20; 21/10; 5/2; 12/5; 9/4; 11/5; 11/5; 11/5; 9/4; 53/20; 40/17; 11/5; ; ; 2; 21/10; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-24 12:22:19 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 11/10; 11/10; 21/20; 1; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; ; 30/29; 21/20; ; ; 21/20; 21/20; 
Draw; 12/5; 23/10; 11/5; 2; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; ; 40/17; 11/5; ; ; 21/10; 21/10; 
Aldershot; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 23/10; 5/2; 5/2; 28/11; 5/2; 11/5; 5/2; 28/11; ; 9/4; 5/2; ; ; 23/10; 23/10; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-24 16:22:37 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 1; 11/10; 1; 1; 1; 21/20; 1; 21/20; 11/10; 1; 19/20; 1; 1; 19/20; 21/20; 21/20; 21/20; 19/20; 11/10; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 11/5; 21/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 53/20; 40/17; 11/5; ; ; 11/5; 11/5; 
Aldershot; 11/4; 11/4; 27/10; 5/2; 5/2; 11/5; 11/4; 12/5; 13/5; 14/5; 11/4; 5/2; 27/10; 5/2; 13/5; 13/5; 11/4; 5/2; 11/5; 5/2; 11/4; 66/25; 9/4; 5/2; ; ; 12/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-24 20:23:12 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 20/21; 21/20; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 30/29; 21/20; ; ; 20/21; 10/11; 
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 53/20; 40/17; 11/5; ; ; 23/10; 9/4; 
Aldershot; 11/4; 11/4; 27/10; 5/2; 13/5; 11/5; 11/4; 13/5; 13/5; 13/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 45/17; 5/2; 11/5; 5/2; 45/17; 66/25; 9/4; 5/2; ; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-25 00:22:12 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 21/20; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 53/20; 40/17; 11/5; ; ; 23/10; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 5/2; 13/5; 11/5; 11/4; 13/5; 13/5; 13/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 45/17; 5/2; 11/5; 5/2; 45/17; 66/25; 9/4; 5/2; ; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-25 04:22:01 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 20/21; 21/20; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 53/20; 40/17; 11/5; ; ; 23/10; 9/4; 
Aldershot; 11/4; 11/4; 27/10; 5/2; 13/5; 11/5; 11/4; 13/5; 13/5; 13/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 45/17; 5/2; 11/5; 5/2; 45/17; 66/25; 9/4; 5/2; ; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-25 08:22:00 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 21/20; 1; 20/21; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 9/4; 5/2; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 53/20; 40/17; 11/5; ; ; 23/10; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 5/2; 13/5; 11/5; 14/5; 13/5; 13/5; 13/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 45/17; 5/2; 11/5; 5/2; 45/17; 66/25; 9/4; 5/2; ; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-25 12:22:49 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 21/20; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 21/20; 21/20; 21/20; 1; 27/25; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 51/20; 40/17; 11/5; ; ; 23/10; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 5/2; 13/5; 11/5; 11/4; 13/5; 13/5; 13/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 45/17; 5/2; 11/5; 5/2; 45/17; 14/5; 9/4; 5/2; ; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-25 16:24:41 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 21/20; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 21/20; 21/20; 21/20; 1; 27/25; 30/29; 21/20; ; ; 20/21; 10/11; 
Draw; 5/2; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 51/20; 40/17; 11/5; ; ; 12/5; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 5/2; 13/5; 11/5; 11/4; 13/5; 13/5; 13/5; 11/4; 3; 27/10; 13/5; 13/5; 11/4; 45/17; 5/2; 11/5; 5/2; 45/17; 14/5; 9/4; 5/2; ; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-25 20:25:33 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 1; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 19/20; 21/20; 21/20; 21/20; 19/20; 27/25; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 9/4; 21/10; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 11/5; 11/5; 11/5; 12/5; 51/20; 40/17; 11/5; ; ; 12/5; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 13/5; 11/4; 11/5; 11/4; 13/5; 13/5; 11/4; 11/4; 3; 27/10; 27/10; 13/5; 11/4; 27/10; 5/2; 11/5; 5/2; 27/10; 14/5; 9/4; 5/2; ; ; 14/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-26 00:23:54 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 1; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 19/20; 21/20; 21/20; 21/20; 19/20; 27/25; 30/29; 21/20; ; ; 20/21; 20/21; 
Draw; 5/2; 23/10; 9/4; 21/10; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 51/20; 40/17; 11/5; ; ; 12/5; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 13/5; 11/4; 11/5; 11/4; 13/5; 13/5; 11/4; 11/4; 3; 27/10; 27/10; 13/5; 11/4; 27/10; 5/2; 11/5; 5/2; 27/10; 14/5; 9/4; 5/2; ; ; 11/4; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-26 04:23:46 GMT+2; 2016-11-26 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 20/21; 1; 1; 1; 10/11; 21/20; 1; 1; 1; 1; 1; 1; 19/20; 19/20; 21/20; 21/20; 21/20; 19/20; 27/25; 30/29; 21/20; ; ; 1; 20/21; 
Draw; 5/2; 23/10; 9/4; 21/10; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 40/17; 11/5; 11/5; 11/5; 40/17; 51/20; 40/17; 11/5; ; ; 12/5; 9/4; 
Aldershot; 11/4; 11/4; 11/4; 13/5; 11/4; 11/5; 11/4; 13/5; 13/5; 11/4; 11/4; 3; 27/10; 27/10; 13/5; 11/4; 27/10; 5/2; 11/5; 5/2; 27/10; 14/5; 9/4; 5/2; ; ; 11/4; 5/2; 
META; english/non-league/national-league/sutton-utd-v-aldershot; 2016-11-26 08:23:58 GMT+2; 2016-11-26 15:00; e70300-dr003
