META; english/non-league/national-league/barrow-v-aldershot; 2016-07-29 00:19:49 GMT+3; 2016-08-06 15:00; e70300-dr003
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-30 00:20:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 10/11; ; ; ; ; 20/23; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-30 04:20:02 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 9/10; ; ; ; ; 20/23; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-30 08:20:49 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 9/10; ; ; ; ; 20/23; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-30 12:21:08 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 9/10; ; ; ; ; 20/23; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 12/5; 12/5; 5/2; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 29/10; 13/5; 3; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-30 16:21:36 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 10/11; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-30 20:20:40 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 10/11; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-31 00:20:08 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 10/11; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-31 04:20:11 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 10/11; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-31 08:20:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 9/10; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-31 12:20:52 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 9/10; ; ; ; ; ; ; ; ; 9/10; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 3; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-31 16:20:28 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; ; ; 5/6; 10/11; 5/6; 9/10; ; 9/10; ; ; ; 5/6; ; ; 9/10; ; ; ; ; 5/6; 1; ; ; ; ; 
Draw; 5/2; ; ; 23/10; 5/2; 12/5; 5/2; ; 5/2; ; ; ; 5/2; ; ; 12/5; ; ; ; ; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; ; ; 11/4; 14/5; 13/5; 31/10; ; 3; ; ; ; 11/4; ; ; 3; ; ; ; ; 14/5; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-07-31 20:20:48 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 9/10; ; 9/10; ; ; ; 5/6; ; ; 9/10; ; ; ; ; 5/6; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 5/2; ; 5/2; ; ; ; 5/2; ; ; 12/5; ; ; ; ; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 31/10; ; 3; ; ; ; 11/4; ; ; 3; ; ; ; ; 14/5; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-01 00:20:06 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 17/20; 5/6; 9/10; ; 9/10; ; ; ; 5/6; ; ; 9/10; ; ; ; ; 5/6; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 5/2; ; 5/2; ; ; ; 5/2; ; ; 12/5; ; ; ; ; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 29/10; 13/5; 31/10; ; 3; ; ; ; 11/4; ; ; 3; ; ; ; ; 37/13; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-01 04:20:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 17/20; 5/6; 9/10; ; 9/10; ; ; ; 5/6; ; ; 9/10; 11/13; ; ; ; 5/6; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 5/2; ; 5/2; ; ; ; 5/2; ; ; 12/5; 5/2; ; ; ; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 29/10; 13/5; 31/10; ; 3; ; ; ; 11/4; ; ; 3; 3; ; ; ; 14/5; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-01 08:20:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 17/20; 5/6; 9/10; ; 9/10; ; ; ; 5/6; ; ; 9/10; 11/13; ; ; ; 5/6; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 5/2; ; 5/2; ; ; ; 5/2; ; ; 12/5; 5/2; ; ; ; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 29/10; 13/5; 31/10; ; 3; ; ; ; 11/4; ; ; 3; 3; ; ; ; 14/5; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-01 12:20:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 9/10; ; 9/10; 9/10; ; ; 5/6; 9/10; ; 9/10; 10/11; 9/10; ; 9/10; 13/15; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 5/2; ; 5/2; 12/5; ; ; 5/2; 12/5; ; 12/5; 5/2; 12/5; ; 12/5; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; ; ; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 11/4; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-01 16:20:08 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; ; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 11/13; 9/10; ; 9/10; 13/15; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; ; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 13/5; 12/5; ; 12/5; 12/5; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 11/4; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-01 20:20:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; ; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 11/13; 9/10; ; 9/10; 13/15; 1; ; ; ; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; ; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 13/5; 12/5; ; 12/5; 27/11; 13/5; ; ; ; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; ; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-02 00:20:04 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; ; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 11/13; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; ; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 13/5; 12/5; ; 12/5; 27/11; 13/5; ; ; 4/9; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; 4/9; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-02 04:20:07 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; ; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 11/13; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; ; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 13/5; 12/5; ; 12/5; 27/11; 13/5; ; ; 4/9; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; 4/9; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-02 08:20:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; ; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 11/13; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; ; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 13/5; 12/5; ; 12/5; 27/11; 13/5; ; ; 4/9; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; 4/9; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-02 12:20:20 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; ; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 11/13; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; ; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 13/5; 12/5; ; 12/5; 27/11; 13/5; ; ; 4/9; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; ; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; 4/9; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-02 16:21:12 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 5/6; 10/11; 5/6; 20/23; 5/6; 9/10; 9/10; 4/5; 20/23; 5/6; 9/10; ; 9/10; 10/11; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 23/10; 5/2; 12/5; 13/5; 5/2; 5/2; 12/5; 11/4; 12/5; 5/2; 12/5; ; 12/5; 5/2; 12/5; ; 12/5; 12/5; 13/5; ; ; 4/9; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; 11/4; 3; 11/4; 11/4; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; 4/9; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-02 20:20:35 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 20/23; 10/11; 5/6; 10/11; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; ; 9/10; 10/11; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 11/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 5/2; 12/5; ; 12/5; 40/17; 13/5; ; ; 4/9; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; 11/4; 3; 11/4; 14/5; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 14/5; 58/19; ; ; 4/7; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-03 00:20:02 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 20/23; 10/11; 5/6; 10/11; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 11/5; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; ; 12/5; 40/17; 13/5; ; ; 1/2; ; 
Aldershot; 3; 11/4; ; 11/4; 14/5; 13/5; 3; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 29/10; 58/19; ; ; 4/7; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-03 04:20:06 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 20/23; 10/11; 5/6; 10/11; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 11/5; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 13/5; ; ; 1/2; ; 
Aldershot; 3; 11/4; ; 11/4; 29/10; 13/5; 3; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 29/10; 58/19; ; ; 8/13; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-03 08:19:59 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; ; 10/11; 10/11; 17/20; 10/11; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; ; 9/10; 13/15; 1; ; ; 2/7; ; 
Draw; 5/2; 5/2; ; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; ; 12/5; 40/17; 13/5; ; ; 1/2; ; 
Aldershot; 3; 11/4; ; 14/5; 29/10; 11/4; 3; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; ; 11/4; 29/10; 58/19; ; ; 8/13; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-03 12:20:40 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 5/6; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 13/15; 1; 19/20; ; 2/7; ; 
Draw; 5/2; 5/2; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 13/5; 40/17; ; 4/6; ; 
Aldershot; 3; 11/4; 29/10; 14/5; 29/10; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 29/10; 58/19; 27/11; ; 8/13; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-03 16:20:19 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 1; 10/11; 10/11; 10/11; 17/20; ; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 13/15; 1; 19/20; ; 4/6; ; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; ; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 13/5; 40/17; ; 9/5; ; 
Aldershot; 3; 13/5; 29/10; 14/5; 14/5; 11/4; ; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 29/10; 58/19; 27/11; ; 11/5; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-03 20:20:40 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 1; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 19/20; ; 5/6; ; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; 11/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 40/17; ; 11/5; ; 
Aldershot; 3; 13/5; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 27/11; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-04 00:20:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 1; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 19/20; ; 5/6; ; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; 11/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 40/17; ; 11/5; ; 
Aldershot; 3; 13/5; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 27/11; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-04 04:19:38 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 1; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 19/20; ; 5/6; ; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 40/17; ; 11/5; ; 
Aldershot; 3; 13/5; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 27/11; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-04 08:19:33 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 1; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 19/20; ; 5/6; ; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 40/17; ; 11/5; ; 
Aldershot; 3; 13/5; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 27/11; ; 13/5; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-04 12:19:54 GMT+3; 2016-08-06 15:00; e70300-dr003
