META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-20 20:26:44 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; ; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; ; ; 
Draw; ; ; ; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; ; ; 
North Ferriby Utd; ; ; ; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; ; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-22 20:24:31 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; ; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; ; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; ; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-23 00:24:13 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 4/11; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 11/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-23 04:23:39 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 8/15; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 4/11; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 5; ; 9/2; ; 19/4; ; ; ; ; ; 23/5; 21/5; ; 21/5; 23/5; ; ; 21/5; ; ; 9/4; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-23 08:23:39 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 4/11; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 11/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-23 12:24:01 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 4/11; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 11/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-23 16:23:55 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 8/15; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 11/5; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 5; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 11/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-23 20:24:07 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 3; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-24 00:23:34 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 3; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-24 04:23:31 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 3; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-24 08:23:26 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 4/11; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; 21/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 11/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-24 12:23:56 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; ; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; 19/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 3; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-24 16:24:39 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; ; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 4/11; ; 
Draw; ; ; 11/4; 13/5; ; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 56/19; 3; ; 3; 56/19; ; ; 3; ; ; 21/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; ; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-24 20:23:34 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 13/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-25 00:23:44 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-25 04:23:44 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-25 08:23:47 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-25 12:23:42 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-25 16:36:59 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 43/10; 21/5; ; 21/5; 43/10; ; ; 21/5; ; ; 13/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-25 20:24:06 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-26 00:24:05 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-26 04:23:53 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; ; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; ; 21/5; 74/17; ; ; 21/5; ; ; 7/2; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-26 08:24:04 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 11/20; ; 8/15; ; 4/7; ; ; ; ; ; 8/15; 6/11; 8/15; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 31/10; ; 3; ; 11/4; ; ; ; ; ; 29/10; 3; 29/10; 3; 29/10; ; ; 3; ; ; 12/5; ; 
North Ferriby Utd; ; ; 19/4; 9/2; 9/2; ; 19/4; ; 9/2; ; 19/4; ; ; ; ; ; 74/17; 21/5; 4; 21/5; 74/17; ; ; 21/5; ; ; 27/10; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-26 12:25:23 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 4/7; 8/15; 4/7; ; 4/7; ; 4/7; 8/13; 4/7; ; 4/7; ; ; ; 8/15; 6/11; 8/15; 8/15; 8/15; ; ; 6/11; ; ; 2/5; ; 
Draw; ; ; 11/4; 13/5; 31/10; ; 3; ; 3; 14/5; 11/4; ; 59/20; ; ; ; 29/10; 3; 29/10; 3; 29/10; ; ; 3; ; ; 12/5; ; 
North Ferriby Utd; ; ; 9/2; 9/2; 9/2; ; 19/4; ; 9/2; 17/4; 9/2; ; 9/2; ; ; ; 43/10; 21/5; 4; 21/5; 43/10; ; ; 21/5; ; ; 27/10; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-26 16:26:01 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; ; 8/13; 8/13; 3/5; 8/15; 3/5; ; 4/7; 8/13; 6/10; ; 4/7; 4/7; ; ; 5/9; 6/11; 8/15; 8/15; 5/9; ; 4/7; 6/11; ; ; 1/2; ; 
Draw; ; ; 27/10; 12/5; 3; 11/4; 3; ; 3; 14/5; 27/10; ; 59/20; 11/4; ; ; 37/13; 3; 29/10; 3; 37/13; ; 14/5; 3; ; ; 5/2; ; 
North Ferriby Utd; ; ; 17/4; 4; 9/2; 19/5; 9/2; ; 9/2; 17/4; 21/5; ; 9/2; 19/5; ; ; 54/13; 21/5; 4; 21/5; 54/13; ; 7/2; 21/5; ; ; 10/3; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-26 20:24:09 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; 8/15; 8/13; 8/13; 3/5; 8/15; 3/5; ; 4/7; 8/13; 6/10; ; 4/7; 4/7; ; ; 8/15; 6/11; 8/15; 8/15; 8/15; ; 4/7; 6/11; ; ; 1/2; ; 
Draw; ; 14/5; 27/10; 12/5; 3; 11/4; 3; ; 3; 14/5; 27/10; ; 59/20; 11/4; ; ; 29/10; 3; 29/10; 3; 29/10; ; 14/5; 3; ; ; 5/2; ; 
North Ferriby Utd; ; 5; 17/4; 4; 9/2; 19/5; 9/2; ; 9/2; 17/4; 21/5; ; 9/2; 19/5; ; ; 54/13; 21/5; 4; 21/5; 54/13; ; 7/2; 21/5; ; ; 10/3; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-27 00:23:53 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; 8/15; 4/7; 4/7; 3/5; 8/15; 4/7; ; 4/7; 3/5; 4/7; 13/20; 4/7; 11/20; 3/5; 4/7; 8/15; 6/11; 8/15; 8/15; 8/15; 13/20; 8/15; 6/11; ; ; 8/15; ; 
Draw; ; 14/5; 11/4; 13/5; 3; 11/4; 3; ; 3; 14/5; 11/4; 3; 59/20; 11/4; 14/5; 3; 37/13; 3; 29/10; 3; 37/13; 31/10; 14/5; 3; ; ; 27/10; ; 
North Ferriby Utd; ; 5; 9/2; 4; 9/2; 19/5; 19/4; ; 9/2; 9/2; 9/2; 4; 9/2; 4; 9/2; 9/2; 21/5; 21/5; 4; 21/5; 21/5; 47/10; 7/2; 21/5; ; ; 21/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-27 04:22:47 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; 8/15; 4/7; 4/7; 3/5; 8/15; 4/7; ; 4/7; 3/5; 4/7; 13/20; 4/7; 11/20; 3/5; 4/7; 8/15; 6/11; 8/15; 8/15; 8/15; 13/20; 8/15; 6/11; ; ; 8/15; ; 
Draw; ; 14/5; 11/4; 13/5; 3; 11/4; 3; ; 3; 14/5; 11/4; 3; 59/20; 11/4; 14/5; 3; 37/13; 3; 29/10; 3; 37/13; 31/10; 14/5; 3; ; ; 27/10; ; 
North Ferriby Utd; ; 5; 9/2; 4; 9/2; 19/5; 19/4; ; 9/2; 9/2; 9/2; 4; 9/2; 4; 9/2; 9/2; 21/5; 21/5; 4; 21/5; 21/5; 47/10; 7/2; 21/5; ; ; 21/5; ; 
META; english/non-league/national-league/york-v-north-ferriby-utd; 2016-12-27 08:22:53 GMT+2; 2017-01-01 15:00; e70300-dr003
York; ; 8/15; 4/7; 4/7; 3/5; 8/15; 4/7; ; 4/7; 3/5; 4/7; 13/20; 4/7; 11/20; 3/5; 4/7; 8/15; 6/11; 8/15; 8/15; 8/15; 13/20; 8/15; 6/11; ; ; 8/15; ; 
Draw; ; 14/5; 11/4; 13/5; 3; 11/4; 3; ; 3; 14/5; 11/4; 3; 59/20; 11/4; 14/5; 3; 37/13; 3; 29/10; 3; 37/13; 31/10; 14/5; 3; ; ; 27/10; ; 
