META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-05 00:23:36 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-05 04:24:32 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-05 08:25:02 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-05 12:25:59 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-05 16:25:30 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; 5/4; 11/8; ; ; ; ; ; ; 5/4; ; 6/5; ; ; ; ; ; ; ; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Braintree Town; 11/5; 17/10; ; ; ; ; ; ; 11/5; ; 21/10; ; ; ; ; ; ; ; 21/10; 21/10; ; ; 21/10; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; ; ; ; 9/4; ; 11/5; ; ; ; ; ; ; ; 11/5; 28/13; ; ; 11/5; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-05 20:24:01 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; 5/4; 11/8; 6/5; ; 5/4; ; 5/4; ; 5/4; ; 6/5; 23/20; ; ; ; ; 15/13; ; 6/5; 15/13; ; ; 6/5; ; ; ; ; 
Braintree Town; 11/5; 17/10; 21/10; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 2; ; ; ; ; 21/10; ; 21/10; 21/10; ; ; 21/10; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; ; 23/10; ; ; ; 9/4; ; 11/5; 9/4; ; ; ; ; 28/13; ; 11/5; 28/13; ; ; 11/5; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-06 00:22:29 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; 5/4; 11/8; 6/5; ; 5/4; ; 5/4; ; 5/4; ; 6/5; 23/20; ; ; ; 13/10; 15/13; ; 6/5; 15/13; ; ; 6/5; ; ; ; ; 
Braintree Town; 11/5; 17/10; 21/10; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 2; ; ; ; 2; 21/10; ; 21/10; 21/10; ; ; 21/10; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; ; 23/10; ; ; ; 9/4; ; 11/5; 9/4; ; ; ; 23/10; 28/13; ; 11/5; 28/13; ; ; 11/5; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-braintree-town; 2017-03-06 04:22:13 GMT+2; 2017-03-11 15:00; e70300-dr003
Solihull Moors; 5/4; 11/8; 6/5; ; 5/4; ; 5/4; ; 5/4; ; 6/5; 23/20; ; ; ; 13/10; 15/13; ; 6/5; 15/13; ; ; 6/5; ; ; ; ; 
