META; english/non-league/national-league/lincoln-v-barrow; 2016-09-11 16:23:20 GMT+3; 2016-09-17 15:00; e70300-dr003
Lincoln; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-barrow; 2016-09-11 20:24:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Lincoln; 8/13; ; ; ; ; ; ; ; ; ; ; 6/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 9/2; ; ; ; ; ; ; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-barrow; 2016-09-12 00:22:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Lincoln; 8/13; ; ; ; 4/7; ; 3/5; ; ; ; ; 6/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; 11/4; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 9/2; ; ; ; 9/2; ; 5; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-barrow; 2016-09-12 04:23:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Lincoln; 8/13; ; ; ; 4/7; ; 8/13; ; ; ; ; 6/10; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; 11/4; ; 11/4; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 9/2; ; ; ; 9/2; ; 19/4; ; ; ; ; 17/4; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-barrow; 2016-09-12 12:23:17 GMT+3; 2016-09-17 15:00; e70300-dr003
