META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-29 00:24:04 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-29 04:23:08 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-29 08:22:38 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-29 12:24:08 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; 4/5; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 10/3; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-30 10:40:31 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; 4/5; 5/6; ; 3/4; 4/5; ; 4/5; ; 4/5; ; ; ; 4/5; ; ; 4/5; 14/19; 3/4; 8/11; 14/19; ; ; 3/4; ; ; ; ; 
Draw; 13/5; 5/2; ; 12/5; 13/5; ; 13/5; ; 13/5; ; ; ; 51/20; ; ; 13/5; 5/2; 12/5; 5/2; 5/2; ; ; 5/2; ; ; ; ; 
Guiseley; 10/3; 11/4; ; 3; 10/3; ; 17/5; ; 10/3; ; ; ; 16/5; ; ; 16/5; 13/4; 31/10; 3; 13/4; ; ; 33/10; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-30 12:22:55 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; 4/5; 5/6; ; 3/4; 4/5; ; 4/5; ; 4/5; ; ; ; 4/5; ; ; 4/5; 14/19; 3/4; 8/11; 14/19; 17/20; ; 3/4; ; ; ; ; 
Draw; 13/5; 5/2; ; 12/5; 13/5; ; 13/5; ; 13/5; ; ; ; 51/20; ; ; 13/5; 5/2; 12/5; 5/2; 5/2; 27/10; ; 5/2; ; ; ; ; 
Guiseley; 10/3; 11/4; ; 3; 10/3; ; 17/5; ; 10/3; ; ; ; 16/5; ; ; 16/5; 13/4; 31/10; 3; 13/4; 73/20; ; 33/10; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-01-30 16:22:56 GMT+2; 2017-02-04 15:00; e70300-dr003
Wrexham; 4/5; 5/6; ; 3/4; 4/5; ; 4/5; ; 4/5; ; 4/5; ; 4/5; ; ; 4/5; 14/19; 3/4; 8/11; 14/19; 17/20; ; 3/4; ; ; ; ; 
Draw; 13/5; 5/2; ; 12/5; 13/5; ; 13/5; ; 13/5; ; 5/2; ; 51/20; ; ; 13/5; 5/2; 12/5; 5/2; 5/2; 27/10; ; 5/2; ; ; ; ; 
