META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-19 16:25:17 GMT+2; 2016-11-22 19:45; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Solihull Moors; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-19 20:26:56 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Solihull Moors; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-20 00:24:39 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; 21/20; 1; 21/20; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Solihull Moors; 12/5; 21/10; ; ; 12/5; ; 12/5; ; ; ; 23/10; 2; 12/5; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 13/10; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; ; ; ; 12/5; 12/5; 12/5; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 6/4; ; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-20 08:23:54 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; ; ; 11/10; ; 11/10; 1; 11/10; ; 21/20; 1; 21/20; 1; ; 11/10; 21/20; 21/20; ; 21/20; 21/20; ; ; 21/20; ; ; 10/11; ; 
Solihull Moors; 12/5; 21/10; ; ; 12/5; ; 12/5; 23/10; 12/5; ; 9/4; 2; 47/20; 11/5; ; 9/4; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; 12/5; 12/5; 12/5; ; 5/2; 27/11; 12/5; ; 12/5; 27/11; ; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-20 12:24:40 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; ; 21/20; 11/10; ; 11/10; 1; 11/10; ; 11/10; 1; 21/20; 1; ; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 6/5; ; 21/20; ; ; 10/11; ; 
Solihull Moors; 12/5; 21/10; ; 23/10; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; 2; 47/20; 11/5; ; 9/4; 40/17; 23/10; 9/4; 23/10; 40/17; 5/2; ; 23/10; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; 11/5; 5/2; ; 5/2; 12/5; 12/5; ; 12/5; 12/5; 12/5; 12/5; ; 5/2; 27/11; 12/5; 11/5; 12/5; 27/11; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-20 16:25:53 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; 23/20; 11/10; 11/10; ; 11/10; 1; 11/10; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 21/20; 21/20; 11/10; 6/5; ; 21/20; ; ; 10/9; 10/9; 
Solihull Moors; 12/5; 21/10; 43/20; 2; 23/10; ; 12/5; 23/10; 23/10; 21/10; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 5/2; ; 23/10; ; ; 2; 21/10; 
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; ; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 49/20; 11/5; 23/10; 5/2; 40/17; 12/5; 11/5; 12/5; 40/17; 5/2; ; 12/5; ; ; 23/10; 23/10; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-20 20:25:08 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; 23/20; 11/10; 23/20; ; 23/20; 1; 11/10; 23/20; 23/20; 6/5; 23/20; 11/10; 23/20; 15/13; 11/10; 21/20; 21/20; 21/20; 11/10; 6/5; 15/13; 21/20; ; ; 10/9; 10/9; 
Solihull Moors; 12/5; 21/10; 43/20; 2; 23/10; ; 9/4; 23/10; 9/4; 11/5; 9/4; 21/10; 11/5; 21/10; 23/10; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 5/2; 31/16; 23/10; ; ; 2; 21/10; 
Draw; 12/5; 12/5; 12/5; 21/10; 12/5; ; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 21/10; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 5/2; 12/5; 12/5; ; ; 23/10; 23/10; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-21 00:23:44 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; 23/20; 11/10; 23/20; ; 23/20; 1; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; 15/13; 11/10; 21/20; 21/20; 21/20; 11/10; 5/4; 15/13; 21/20; ; ; 23/20; 10/9; 
Solihull Moors; 12/5; 21/10; 43/20; 21/10; 23/10; ; 9/4; 23/10; 9/4; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 40/17; 31/16; 23/10; ; ; 2; 21/10; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; ; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 5/2; 12/5; 12/5; ; ; 12/5; 23/10; 
META; english/non-league/national-league/torquay-v-solihull-moors; 2016-11-21 04:23:37 GMT+2; 2016-11-22 19:45; e70300-dr003
Torquay; 11/10; 11/10; 23/20; 11/10; 23/20; ; 23/20; 1; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; 15/13; 11/10; 21/20; 21/20; 21/20; 11/10; 5/4; 15/13; 21/20; ; ; 23/20; 10/9; 
Solihull Moors; 12/5; 21/10; 43/20; 21/10; 23/10; ; 9/4; 23/10; 9/4; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 40/17; 31/16; 23/10; ; ; 9/4; 21/10; 
