META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-24 00:22:19 GMT+2; 2017-02-28 19:45; e70300-dr003
Draw; 5/2; 23/10; 47/20; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 5/2; ; 9/4; 5/2; ; 12/5; 12/5; 40/17; ; 23/10; 40/17; 13/5; 27/11; 40/17; ; ; 9/4; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 00:22:45 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 11/10; ; 11/10; 11/10; 6/5; 10/9; 11/10; ; ; 10/9; 21/20; 
Torquay; 13/5; 23/10; 23/10; 11/5; 12/5; 39/20; 12/5; 23/10; 23/10; 23/10; ; 9/4; 11/5; ; 23/10; 23/10; 23/10; ; 11/5; 23/10; 12/5; 57/29; 11/5; ; ; 2; 21/10; 
Draw; 5/2; 23/10; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 11/5; 5/2; ; 23/10; 12/5; 23/10; ; 23/10; 23/10; 13/5; 27/11; 40/17; ; ; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 04:22:18 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 11/10; ; 11/10; 11/10; 6/5; 10/9; 11/10; ; ; 10/9; 10/9; 
Torquay; 13/5; 9/4; 23/10; 11/5; 12/5; 39/20; 12/5; 23/10; 23/10; 23/10; ; 9/4; 11/5; ; 23/10; 23/10; 23/10; ; 11/5; 23/10; 12/5; 57/29; 11/5; ; ; 9/4; 21/10; 
Draw; 5/2; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 11/5; 5/2; ; 23/10; 12/5; 23/10; ; 23/10; 23/10; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 08:22:30 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 21/20; 21/20; 11/10; 21/20; 6/5; 19/17; 11/10; ; ; 10/9; 10/9; 
Torquay; 13/5; 9/4; 23/10; 11/5; 12/5; 39/20; 12/5; 23/10; 23/10; 23/10; ; 11/5; 11/5; ; 23/10; 23/10; 12/5; 11/5; 11/5; 12/5; 12/5; 11/5; 11/5; ; ; 23/10; 21/10; 
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 11/5; 5/2; ; 23/10; 12/5; 40/17; 11/5; 23/10; 40/17; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 12:23:37 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 1; 11/10; 11/10; 23/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 11/10; ; 23/20; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 19/17; 11/10; ; ; 10/9; 10/9; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 12/5; 23/10; 11/5; 12/5; ; 23/10; 12/5; 40/17; 11/5; 23/10; 40/17; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
Torquay; 13/5; 9/4; 23/10; 23/10; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 9/4; 11/5; 23/10; ; 23/10; 23/10; 40/17; 11/5; 11/5; 40/17; 53/20; 11/5; 11/5; ; ; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 16:25:34 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 23/20; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 10/9; 10/9; 
Torquay; 12/5; 11/5; 11/5; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 9/4; 11/5; 21/10; 11/5; ; 23/10; 9/4; 9/4; 11/5; 11/5; 9/4; 47/20; 19/8; 11/5; ; ; 9/4; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 9/4; 12/5; ; 23/10; 12/5; 12/5; 11/5; 23/10; 12/5; 13/5; 11/5; 40/17; ; ; 12/5; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 20:24:01 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 23/20; 10/9; 
Torquay; 12/5; 21/10; 11/5; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 9/4; 11/5; 2; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 19/8; 11/5; ; ; 9/4; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; 27/11; 13/5; 11/5; 40/17; ; ; 5/2; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 00:22:29 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 21/20; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 10/9; 10/9; 
Torquay; 12/5; 21/10; 11/5; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 19/8; 11/5; ; ; 9/4; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; 27/11; 13/5; 11/5; 40/17; ; ; 5/2; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 04:22:43 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 11/10; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; ; 6/5; 15/13; 11/10; ; ; 10/9; 10/9; 
Torquay; 12/5; 21/10; 11/5; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; ; 47/20; 19/8; 11/5; ; ; 23/10; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 9/4; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; ; 13/5; 11/5; 40/17; ; ; 5/2; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 08:22:24 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 23/20; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 23/20; 23/20; ; 23/20; 15/13; 11/10; 21/20; 23/20; 11/10; 6/5; 15/13; 15/13; ; ; 23/20; 10/9; 
Torquay; 12/5; 11/5; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 23/10; 11/5; ; ; 9/4; 11/5; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 21/10; 12/5; ; 23/10; 12/5; 27/11; 11/5; 9/4; 27/11; 13/5; 23/10; 9/4; ; ; 5/2; 12/5; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 12:23:24 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 1; 11/10; 11/10; 23/20; 21/20; 23/20; ; 23/20; 11/10; 11/10; 21/20; 23/20; 11/10; 6/5; 10/9; 15/13; ; ; 10/9; 21/20; 
Torquay; 12/5; 9/4; 23/10; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 11/5; ; 23/10; 23/10; 9/4; 11/5; 11/5; 9/4; 47/20; 23/10; 11/5; ; ; 9/4; 11/5; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 12/5; 11/5; 12/5; ; 23/10; 12/5; 27/11; 11/5; 9/4; 27/11; 13/5; 12/5; 9/4; ; ; 5/2; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 16:23:57 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 1; 11/10; 11/10; 23/20; 21/20; 23/20; ; 23/20; 11/10; 11/10; 21/20; 23/20; 11/10; 23/20; 9/8; 15/13; ; ; 10/9; 23/20; 
Torquay; 12/5; 9/4; 23/10; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 11/5; ; 23/10; 23/10; 9/4; 11/5; 11/5; 9/4; 49/20; 40/17; 11/5; ; ; 9/4; 23/10; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 12/5; 11/5; 12/5; ; 23/10; 12/5; 27/11; 11/5; 9/4; 27/11; 53/20; 23/10; 9/4; ; ; 5/2; 12/5; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 20:24:00 GMT+2; 2017-02-28 19:45; e70300-dr003
Solihull Moors; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 21/20; 23/20; ; 23/20; 11/10; 11/10; 21/20; 23/20; 11/10; 23/20; 9/8; 15/13; ; ; 10/9; 23/20; 
Torquay; 9/4; 9/4; 9/4; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 9/4; 12/5; 11/5; 11/5; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 49/20; 40/17; 11/5; ; ; 9/4; 9/4; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 12/5; 11/5; 12/5; ; 23/10; 12/5; 27/11; 11/5; 9/4; 27/11; 53/20; 23/10; 9/4; ; ; 5/2; 12/5; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-25 20:23:03 GMT+2; 2017-03-28 19:45; e70300-dr003
Solihull Moors; 13/10; ; 13/10; ; 13/10; ; 13/10; ; ; ; 13/10; ; 13/10; 13/10; ; 13/10; 5/4; ; ; 5/4; ; ; ; ; ; ; ; ; 
Torquay; 15/8; ; 39/20; ; 2; ; 19/10; ; ; ; 19/10; ; 15/8; 19/10; ; 15/8; 24/13; ; ; 24/13; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; 11/5; ; 12/5; ; 5/2; ; ; ; 11/5; ; 49/20; 9/4; ; 12/5; 12/5; ; ; 12/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 04:22:22 GMT+2; 2017-03-28 19:45; e70300-dr003
Solihull Moors; 13/10; 5/4; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; ; 13/10; 5/4; 13/10; 13/10; ; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; ; 13/10; ; ; ; 
Torquay; 15/8; 15/8; 39/20; ; 19/10; ; 19/10; 9/5; 15/8; ; 19/10; 9/5; 15/8; 19/10; ; 15/8; 9/5; ; 7/4; 9/5; ; ; 7/4; ; 7/4; ; ; ; 
Draw; 5/2; 12/5; 11/5; ; 12/5; ; 5/2; 23/10; 5/2; ; 9/4; 11/5; 49/20; 9/4; ; 5/2; 5/2; ; 5/2; 5/2; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-27 04:19:05 GMT+2; 2017-03-28 19:45; e70300-dr003
Solihull Moors; 11/10; 6/5; 23/20; 23/20; 23/20; 1; 11/10; 1; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; ; 11/10; 11/10; 6/5; 11/10; 11/10; ; 11/10; ; ; ; 
Torquay; 12/5; 21/10; 9/4; 23/10; 23/10; 43/20; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 40/17; ; 12/5; 40/17; 12/5; 9/4; 12/5; ; 12/5; ; ; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 40/17; ; 11/5; 40/17; 13/5; 27/11; 11/5; ; 11/5; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-27 12:08:27 GMT+3; 2017-03-28 19:45; e70300-dr003
Solihull Moors; 11/10; 23/20; 23/20; 23/20; 23/20; 21/20; 11/10; 1; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; ; 11/10; ; ; ; 
Torquay; 12/5; 21/10; 9/4; 23/10; 23/10; 21/10; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 40/17; 21/10; 12/5; 40/17; 12/5; 9/4; 12/5; ; 12/5; ; ; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 40/17; 11/5; 11/5; 40/17; 13/5; 27/11; 11/5; ; 11/5; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-28 00:20:19 GMT+3; 2017-04-08 15:00; e70300-dr003
Monaco; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/7; 7/10; 4/6; 9/13; 4/5; ; 9/13; ; 13/18; ; ; ; 
Draw; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; 45/17; 12/5; 27/11; 71/25; ; 27/11; ; 5/2; ; ; ; 
Angers; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 37/10; 15/4; 22/5; 21/5; 39/10; ; 22/5; ; 9/2; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-28 04:21:12 GMT+3; 2017-03-28 19:45; e70300-dr003
Solihull Moors; 11/10; 23/20; 11/10; 23/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 6/5; 15/14; 11/10; ; 11/10; ; ; 10/9; 
Torquay; 12/5; 21/10; 47/20; 23/10; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 40/17; 21/10; 12/5; 40/17; 12/5; 40/17; 12/5; ; 12/5; ; ; 21/10; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 23/10; 11/5; 11/5; 23/10; 13/5; 27/11; 11/5; ; 11/5; ; ; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-28 12:38:37 GMT+3; 2017-03-28 19:45; e70300-dr003
Solihull Moors; 11/10; 21/20; 11/10; 23/20; 11/10; 1; 11/10; 1; 11/10; 23/20; 11/10; 21/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 15/14; ; 15/14; ; ; 10/9; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 11/5; 21/10; 40/17; 51/20; 27/11; 28/13; ; 28/13; ; ; 12/5; 
Torquay; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 11/5; 23/10; 23/10; 23/10; 12/5; 12/5; 21/10; 12/5; 12/5; 27/10; 9/4; 27/11; ; 27/11; ; ; 12/5; 
