META; english/non-league/national-league/solihull-moors-v-sutton-utd; 2017-02-05 16:25:23 GMT+2; 2017-02-11 15:00; e70300-dr003
Draw; 5/2; 23/10; 11/5; 11/5; 23/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 23/10; 28/13; 11/5; 9/4; 9/4; 5/2; 12/5; 9/4; ; ; 12/5; 21/10; 
META; english/non-league/national-league/solihull-moors-v-sutton-utd; 2017-02-11 00:23:24 GMT+2; 2017-02-11 15:00; e70300-dr003
Sutton Utd; 13/10; 13/10; 7/5; 11/8; 29/20; 5/4; 29/20; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 29/20; 6/4; 7/5; 16/11; 13/10; 6/4; 16/11; 153/100; 23/17; 6/4; ; ; 6/4; 7/5; 
Solihull Moors; 19/10; 19/10; 9/5; 19/10; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 7/4; 17/10; 9/5; 19/10; 7/4; 15/8; 7/4; 7/4; 13/8; 7/4; 47/25; 35/19; 28/17; ; ; 17/10; 7/4; 
Draw; 5/2; 23/10; 11/5; 12/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 21/10; 23/10; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 23/10; 5/2; 12/5; 9/4; ; ; 12/5; 21/10; 
META; english/non-league/national-league/solihull-moors-v-sutton-utd; 2017-02-11 04:22:37 GMT+2; 2017-02-11 15:00; e70300-dr003
Sutton Utd; 6/4; 13/10; 29/20; 11/8; 29/20; 5/4; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 7/5; 6/4; 6/4; 16/11; 16/11; 13/10; 6/4; 16/11; 153/100; 23/17; 6/4; ; ; 6/4; 7/5; 
Solihull Moors; 13/8; 19/10; 7/4; 19/10; 9/5; 17/10; 7/4; 9/5; 9/5; 7/4; 7/4; 17/10; 9/5; 9/5; 7/4; 9/5; 7/4; 7/4; 13/8; 7/4; 47/25; 24/13; 28/17; ; ; 17/10; 7/4; 
Draw; 5/2; 23/10; 11/5; 12/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 21/10; 23/10; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 23/10; 5/2; 12/5; 9/4; ; ; 12/5; 21/10; 
META; english/non-league/national-league/solihull-moors-v-sutton-utd; 2017-02-11 08:22:52 GMT+2; 2017-02-11 15:00; e70300-dr003
Sutton Utd; 6/4; 7/5; 29/20; 11/8; 29/20; 5/4; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 7/5; 6/4; 6/4; 16/11; 16/11; 13/10; 6/4; 16/11; 77/50; 23/17; 16/11; ; ; 6/4; 7/5; 
Solihull Moors; 13/8; 7/4; 7/4; 19/10; 9/5; 17/10; 7/4; 9/5; 9/5; 7/4; 7/4; 17/10; 9/5; 9/5; 7/4; 7/4; 7/4; 7/4; 13/8; 7/4; 189/100; 24/13; 17/10; ; ; 7/4; 7/4; 
Draw; 5/2; 23/10; 11/5; 12/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 21/10; 23/10; 21/10; 9/4; 12/5; 9/4; 11/5; 9/4; 23/10; 62/25; 12/5; 9/4; ; ; 12/5; 21/10; 
META; english/non-league/national-league/solihull-moors-v-sutton-utd; 2017-02-11 12:26:57 GMT+2; 2017-02-11 15:00; e70300-dr003
Sutton Utd; 13/10; 13/10; 13/10; 29/20; 29/20; 5/4; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 11/8; 7/5; 7/5; 11/8; 23/17; 13/10; 7/5; 23/17; 77/50; 39/29; 16/11; ; ; 7/5; 13/10; 
Solihull Moors; 19/10; 19/10; 39/20; 15/8; 15/8; 17/10; 19/10; 9/5; 15/8; 19/10; 19/10; 9/5; 19/10; 2; 15/8; 15/8; 24/13; 7/4; 17/10; 24/13; 189/100; 2; 17/10; ; ; 9/5; 15/8; 
Draw; 5/2; 23/10; 11/5; 23/10; 23/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 23/10; 62/25; 9/4; 9/4; ; ; 12/5; 19/10; 
META; english/non-league/national-league/solihull-moors-v-sutton-utd; 2017-02-11 16:28:35 GMT+2; 2017-02-11 15:00; e70300-dr003
Sutton Utd; 13/10; 11/8; 27/20; 11/8; 7/5; 5/4; 11/8; 7/5; 7/5; 11/8; 27/20; 13/10; 7/5; 7/5; 11/8; 11/8; 23/17; 13/10; 7/5; 23/17; 38/25; 17/12; 7/5; ; ; 7/5; 7/5; 
Solihull Moors; 19/10; 15/8; 19/10; 19/10; 15/8; 17/10; 19/10; 9/5; 15/8; 19/10; 15/8; 9/5; 9/5; 19/10; 9/5; 15/8; 19/10; 7/4; 7/4; 19/10; 193/100; 19/10; 7/4; ; ; 19/10; 7/4; 
Draw; 5/2; 9/4; 11/5; 12/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 21/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 62/25; 11/5; 9/4; ; ; 9/4; 21/10; 
