META; english/non-league/national-league/boreham-wood-v-tranmere; 2016-08-13 20:23:56 GMT+3; 2016-08-16 19:45; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/boreham-wood-v-tranmere; 2016-08-14 00:21:57 GMT+3; 2016-08-16 19:45; e70300-dr003
Tranmere; ; 11/10; ; ; 23/20; ; 6/5; ; ; ; ; 11/10; 6/5; ; ; ; 15/13; ; ; ; ; ; ; ; 1/50; ; 
Boreham Wood; ; 21/10; ; ; 21/10; ; 11/5; ; ; ; ; 12/5; 17/10; ; ; ; 11/5; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/boreham-wood-v-tranmere; 2016-08-14 04:21:32 GMT+3; 2016-08-16 19:45; e70300-dr003
Tranmere; ; 11/10; ; ; 23/20; ; 6/5; ; ; ; ; 11/10; 6/5; ; ; ; 15/13; ; ; ; ; ; ; ; 1/50; ; 
Boreham Wood; ; 21/10; ; ; 21/10; ; 11/5; ; ; ; ; 12/5; 17/10; ; ; ; 11/5; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/boreham-wood-v-tranmere; 2016-08-14 08:21:35 GMT+3; 2016-08-16 19:45; e70300-dr003
Tranmere; ; 11/10; ; ; 23/20; ; 6/5; ; ; ; ; 11/10; 6/5; ; ; ; 15/13; ; ; ; ; ; ; ; 1/20; ; 
Boreham Wood; ; 21/10; ; ; 21/10; ; 11/5; ; ; ; ; 12/5; 17/10; ; ; ; 11/5; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/boreham-wood-v-tranmere; 2016-08-14 12:22:00 GMT+3; 2016-08-16 19:45; e70300-dr003
