META; english/non-league/national-league/dover-v-tranmere; 2016-10-23 16:23:26 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-23 20:24:05 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; ; 7/5; ; 11/8; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; ; 19/10; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-24 00:23:10 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; ; 7/5; ; 11/8; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; ; 19/10; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-24 04:23:11 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; ; 7/5; ; 11/8; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; ; 19/10; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-24 08:23:39 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; ; 7/5; ; 11/8; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; ; 19/10; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-24 12:24:03 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-24 16:24:07 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-24 20:24:59 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-25 00:23:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-25 04:23:45 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-25 08:23:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-25 12:25:05 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 19/10; ; 19/10; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-25 16:24:12 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 15/8; ; 15/8; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-25 20:24:26 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 1/50; ; 
Dover; 19/10; ; ; 7/4; 15/8; ; 15/8; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; 1/50; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-26 00:22:56 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 1/20; ; 
Dover; 19/10; ; ; 7/4; 15/8; ; 15/8; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; 1/20; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-26 04:22:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 1/20; ; 
Dover; 19/10; ; ; 7/4; 15/8; ; 19/10; ; 15/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; 1/20; ; 
Draw; 23/10; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/dover-v-tranmere; 2016-10-26 08:22:48 GMT+3; 2016-10-29 15:00; e70300-dr003
Tranmere; 11/8; ; ; 13/10; 7/5; ; 11/8; ; 13/10; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 1/20; ; 
