META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-16 00:26:12 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; ; 6/5; ; ; 11/10; ; 11/10; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 19/10; ; ; 5/2; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-16 04:22:41 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; ; 6/5; ; ; 11/10; ; 11/10; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 19/10; ; ; 5/2; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-16 08:23:23 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; ; 6/5; ; ; 11/10; ; 23/20; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 19/10; ; ; 5/2; ; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-16 12:24:35 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; ; 6/5; ; ; 11/10; ; 23/20; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 19/10; ; ; 5/2; ; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-16 16:23:45 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; ; 11/10; ; 11/10; ; ; ; 21/20; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; ; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; ; 5/2; ; 12/5; ; ; ; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-16 20:24:29 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; ; 11/10; ; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; ; 12/5; ; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-17 00:23:29 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; ; 11/10; ; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; ; 12/5; ; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-17 04:23:23 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; ; 11/10; ; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; ; 12/5; ; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-17 08:23:19 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; ; 11/10; ; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; ; 12/5; ; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-17 12:24:36 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; ; 11/10; ; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; ; 12/5; ; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-17 16:25:04 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; 21/20; 11/10; 1; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; 21/20; ; ; ; ; 21/20; ; ; ; ; 
Eastleigh; 12/5; 19/10; ; 21/10; 12/5; 11/5; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; 11/5; ; ; ; ; 23/10; ; ; ; ; 
Draw; 12/5; 23/10; ; 23/10; 5/2; 23/10; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-17 20:24:47 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; 21/20; 11/10; 1; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; 21/20; ; ; ; ; 21/20; ; ; 1/50; ; 
Eastleigh; 12/5; 19/10; ; 21/10; 12/5; 11/5; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; ; ; ; ; 11/5; ; ; ; ; 23/10; ; ; 1/50; ; 
Draw; 12/5; 23/10; ; 23/10; 5/2; 23/10; 5/2; 23/10; 12/5; ; 23/10; 23/10; ; ; ; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/lincoln-v-eastleigh; 2016-10-18 00:23:40 GMT+3; 2016-10-22 15:00; e70300-dr003
Lincoln; 11/10; 6/5; ; 21/20; 11/10; 1; 11/10; 11/10; 11/10; ; 21/20; 1; ; ; ; ; ; ; 21/20; ; ; ; ; 21/20; ; ; 1/10; ; 
