META; english/non-league/national-league/bromley-v-aldershot; 2016-08-13 20:24:00 GMT+3; 2016-08-16 19:45; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Aldershot; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bromley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/bromley-v-aldershot; 2016-08-14 00:21:59 GMT+3; 2016-08-16 19:45; e70300-dr003
Aldershot; ; 7/5; ; ; 6/4; ; 31/20; ; ; ; ; 6/4; 6/4; ; ; ; 6/4; ; ; ; ; ; ; ; 1/50; ; 
Bromley; ; 13/8; ; ; 8/5; ; 17/10; ; ; ; ; 17/10; 11/8; ; ; ; 8/5; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/bromley-v-aldershot; 2016-08-14 04:21:35 GMT+3; 2016-08-16 19:45; e70300-dr003
Aldershot; ; 7/5; ; ; 6/4; ; 31/20; ; ; ; ; 6/4; 6/4; ; ; ; 6/4; ; ; ; ; ; ; ; 1/50; ; 
Bromley; ; 13/8; ; ; 8/5; ; 17/10; ; ; ; ; 17/10; 11/8; ; ; ; 8/5; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/bromley-v-aldershot; 2016-08-14 08:21:37 GMT+3; 2016-08-16 19:45; e70300-dr003
Aldershot; ; 7/5; ; ; 6/4; ; 31/20; ; ; ; ; 6/4; 6/4; ; ; ; 6/4; ; ; ; ; ; ; ; 1/20; ; 
Bromley; ; 13/8; ; ; 8/5; ; 17/10; ; ; ; ; 17/10; 11/8; ; ; ; 8/5; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/bromley-v-aldershot; 2016-08-14 12:22:02 GMT+3; 2016-08-16 19:45; e70300-dr003
Aldershot; ; 7/5; ; ; 6/4; ; 31/20; ; ; ; ; 6/4; 6/4; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Bromley; ; 13/8; ; ; 8/5; ; 17/10; ; ; ; ; 17/10; 11/8; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/bromley-v-aldershot; 2016-08-14 16:22:33 GMT+3; 2016-08-16 19:45; e70300-dr003
