META; english/non-league/national-league/macclesfield-v-southport; 2016-08-13 20:24:15 GMT+3; 2016-08-16 19:45; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Macclesfield; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Southport; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-14 00:22:08 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; ; 8/11; ; ; ; ; 5/6; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; 5/2; ; ; ; ; 5/2; 12/5; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Southport; ; 10/3; ; ; ; ; 10/3; ; ; ; ; 7/2; 23/10; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-14 04:21:43 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; ; 8/11; ; ; 17/20; ; 17/20; 4/5; ; ; ; 4/5; 10/11; ; ; ; 5/6; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; 5/2; ; 5/2; 5/2; ; ; ; 5/2; 12/5; ; ; ; 5/2; ; ; ; ; ; ; ; 2/9; ; 
Southport; ; 10/3; ; ; 29/10; ; 33/10; 3; ; ; ; 7/2; 23/10; ; ; ; 3; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-14 08:21:46 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; ; 8/11; ; ; 10/11; ; 20/23; 4/5; ; ; ; 4/5; 10/11; ; ; ; 11/13; ; ; ; 19/20; ; ; ; 1/20; ; 
Draw; ; 12/5; ; ; 5/2; ; 5/2; 5/2; ; ; ; 5/2; 12/5; ; ; ; 5/2; ; ; ; 28/11; ; ; ; 2/9; ; 
Southport; ; 10/3; ; ; 14/5; ; 16/5; 3; ; ; ; 7/2; 23/10; ; ; ; 3; ; ; ; 45/17; ; ; ; 1/20; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-14 12:22:14 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; ; 8/11; ; ; 17/20; ; 20/23; 4/5; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; 19/20; ; ; ; 1/20; ; 
Draw; ; 12/5; ; ; 5/2; ; 5/2; 5/2; ; ; ; 5/2; 12/5; ; ; ; ; ; ; ; 28/11; ; ; ; 2/9; ; 
Southport; ; 10/3; ; ; 29/10; ; 16/5; 3; ; ; ; 7/2; 23/10; ; ; ; ; ; ; ; 45/17; ; ; ; 1/20; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-14 16:22:45 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; 10/11; 8/11; ; 5/6; 17/20; ; 20/23; 4/5; 9/10; 9/10; ; 4/5; 10/11; ; ; 10/11; ; 9/10; ; 9/10; 10/11; 19/20; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; 21/10; 5/2; ; 5/2; 5/2; 5/2; 12/5; ; 5/2; 12/5; ; ; 12/5; ; 12/5; ; 12/5; 27/11; 13/5; ; ; 2/9; ; 
Southport; 3; 10/3; ; 16/5; 29/10; ; 16/5; 3; 3; 11/4; ; 7/2; 23/10; ; ; 14/5; ; 11/4; ; 11/4; 14/5; 13/4; ; ; 1/20; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-14 20:23:19 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; 10/11; 8/11; 19/20; 5/6; 17/20; 17/20; 20/23; 4/5; 9/10; 9/10; ; 4/5; 10/11; 17/20; ; 10/11; ; 9/10; 4/5; 9/10; 10/11; 19/20; ; ; 4/6; ; 
Draw; 5/2; 12/5; 9/4; 21/10; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; ; 5/2; 12/5; 49/20; ; 12/5; ; 12/5; 9/4; 12/5; 27/11; 13/5; ; ; 15/8; ; 
Southport; 3; 10/3; 14/5; 16/5; 29/10; 11/4; 16/5; 3; 3; 11/4; ; 7/2; 23/10; 3; ; 14/5; ; 11/4; 3; 11/4; 14/5; 13/4; ; ; 11/5; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-15 00:21:38 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; 10/11; 8/11; 9/10; 5/6; 17/20; 17/20; 20/23; 4/5; 9/10; 9/10; ; 4/5; 4/5; 17/20; ; 10/11; ; 9/10; 4/5; 9/10; 10/11; 19/20; ; ; 8/11; ; 
Draw; 5/2; 12/5; 23/10; 21/10; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; ; 5/2; 12/5; 49/20; ; 12/5; ; 12/5; 9/4; 12/5; 27/11; 13/5; ; ; 21/10; ; 
Southport; 3; 10/3; 3; 16/5; 29/10; 11/4; 16/5; 3; 3; 11/4; ; 7/2; 13/5; 3; ; 14/5; ; 11/4; 3; 11/4; 37/13; 13/4; ; ; 5/2; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-15 04:21:27 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; 3/4; 8/11; 4/5; 4/5; 5/6; 17/20; 20/23; 4/5; 4/5; 9/10; ; 4/5; 4/5; 4/5; ; 10/11; ; 9/10; 4/5; 9/10; 13/15; 15/16; ; ; 8/11; ; 
Draw; 11/4; 12/5; 47/20; 23/10; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; ; 5/2; 12/5; 51/20; ; 12/5; ; 12/5; 9/4; 12/5; 5/2; 13/5; ; ; 23/10; ; 
Southport; 10/3; 10/3; 10/3; 3; 3; 11/4; 16/5; 3; 3; 11/4; ; 7/2; 13/5; 16/5; ; 14/5; ; 11/4; 3; 11/4; 56/19; 10/3; ; ; 14/5; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-15 08:21:26 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; 3/4; 8/11; 4/5; 4/5; 5/6; 17/20; 20/23; 4/5; 4/5; 9/10; ; 4/5; 4/5; 4/5; ; 10/11; ; 9/10; 4/5; 9/10; 13/15; 15/16; ; ; 8/11; ; 
Draw; 11/4; 12/5; 47/20; 23/10; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; ; 5/2; 12/5; 51/20; ; 12/5; ; 12/5; 9/4; 12/5; 5/2; 13/5; ; ; 11/5; ; 
Southport; 10/3; 10/3; 10/3; 3; 3; 11/4; 16/5; 3; 3; 11/4; ; 7/2; 13/5; 16/5; ; 14/5; ; 11/4; 3; 11/4; 56/19; 10/3; ; ; 14/5; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-15 12:22:35 GMT+3; 2016-08-16 19:45; e70300-dr003
Macclesfield; 8/11; 8/11; 3/4; 8/11; 4/5; 7/10; 3/4; 8/11; 4/5; 13/18; 3/4; 4/5; 4/5; 8/11; ; 83/100; 4/5; 13/18; 4/5; 4/6; 10/13; 4/5; ; ; 8/11; ; 
Draw; 11/4; 12/5; 47/20; 12/5; 5/2; 12/5; 13/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; ; 12/5; 5/2; 5/2; 9/4; 5/2; 28/11; 11/4; ; ; 5/2; ; 
Southport; 7/2; 10/3; 37/10; 16/5; 10/3; 16/5; 15/4; 10/3; 7/2; 7/2; 7/2; 7/2; 10/3; 7/2; ; 333/100; 10/3; 7/2; 3; 7/2; 57/17; 39/10; ; ; 14/5; ; 
META; english/non-league/national-league/macclesfield-v-southport; 2016-08-15 16:22:02 GMT+3; 2016-08-16 19:45; e70300-dr003
