META; english/non-league/national-league/barrow-v-forest-green; 2017-01-21 20:25:06 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-22 00:23:49 GMT+2; 2017-01-28 15:00; e70300-dr003
Forest Green; 13/8; 3/2; ; ; 8/5; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 13/8; 8/5; ; ; 17/10; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-22 04:22:07 GMT+2; 2017-01-28 15:00; e70300-dr003
Forest Green; 13/8; 3/2; ; ; 8/5; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 13/8; 8/5; ; ; 17/10; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-22 08:22:20 GMT+2; 2017-01-28 15:00; e70300-dr003
Forest Green; 13/8; 3/2; ; ; 8/5; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 13/8; 8/5; ; ; 17/10; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-22 12:25:27 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; ; 13/8; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; ; 13/8; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-22 16:23:58 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; ; 13/8; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; ; 13/8; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-22 20:23:11 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; ; 13/8; ; 13/8; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; ; 13/8; ; 8/5; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 12/5; ; 12/5; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-23 00:22:02 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; ; 13/8; ; 13/8; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; ; 13/8; ; 8/5; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 12/5; ; 12/5; ; 23/10; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-23 04:21:48 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; ; 13/8; ; 13/8; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; ; 13/8; ; 8/5; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 12/5; ; 12/5; ; 23/10; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-23 08:21:52 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; ; 13/8; ; 13/8; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; ; 13/8; ; 8/5; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; ; 12/5; ; 12/5; ; 23/10; ; ; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-23 12:22:14 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 13/8; 8/5; ; 13/8; 13/8; 6/4; 13/8; ; 13/8; ; 31/20; ; 13/8; ; ; 8/5; 17/11; ; ; 17/11; ; ; ; ; ; ; ; 
Forest Green; 13/8; 3/2; ; 7/5; 13/8; 6/4; 13/8; ; 13/8; ; 31/20; ; 13/8; ; ; 8/5; 17/11; ; ; 17/11; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; 21/10; 12/5; 21/10; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; 23/10; 11/5; ; ; 11/5; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-23 16:22:56 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 29/20; 8/5; ; 29/20; 8/5; 7/5; 31/20; ; 6/4; 6/4; 29/20; 8/5; 6/4; ; ; 17/11; 16/11; 6/4; ; 16/11; ; ; ; ; ; ; ; 
Forest Green; 9/5; 3/2; ; 8/5; 13/8; 13/8; 13/8; ; 7/4; 7/4; 17/10; 11/8; 17/10; ; ; 8/5; 8/5; 6/4; ; 8/5; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; ; 21/10; 12/5; 43/20; 12/5; ; 23/10; 12/5; 11/5; 12/5; 23/10; ; ; 12/5; 11/5; 11/5; ; 11/5; ; ; ; ; ; ; ; 
META; english/non-league/national-league/barrow-v-forest-green; 2017-01-23 20:22:12 GMT+2; 2017-01-28 15:00; e70300-dr003
Barrow; 29/20; 8/5; ; 7/5; 6/4; 7/5; 31/20; ; 6/4; 6/4; 29/20; 8/5; 6/4; ; 6/4; 17/11; 6/4; 6/4; 6/4; 6/4; ; ; 17/11; ; ; ; ; 
Forest Green; 9/5; 3/2; ; 13/8; 17/10; 13/8; 17/10; ; 7/4; 17/10; 17/10; 11/8; 17/10; ; 7/4; 8/5; 28/17; 6/4; 6/4; 28/17; ; ; 17/11; ; ; ; ; 
