META; english/non-league/national-league/bromley-v-gateshead; 2016-08-16 00:22:03 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 13/10; 6/5; 5/4; 5/4; 13/10; 6/5; 13/10; 5/4; 13/10; 13/10; ; 5/4; 5/4; 13/10; 6/5; ; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; 11/10; ; 
Bromley; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 19/10; ; 7/4; 2; 2; 19/10; ; 2; 19/10; 37/19; 19/10; 2; 20/9; ; ; 9/5; ; 
Draw; 9/4; 21/10; 9/4; 21/10; 9/4; 11/5; 23/10; 23/10; 23/10; 9/4; ; 11/5; 11/5; 9/4; 11/5; ; 9/4; 9/4; 21/10; 9/4; 9/4; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-18 12:26:16 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 6/5; 6/5; 6/5; 6/5; 13/10; 23/20; 13/10; 5/4; 13/10; ; 5/4; 5/4; 5/4; 5/4; ; ; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; 1; ; 
Bromley; 9/4; 2; 41/20; 19/10; 2; 39/20; 85/40; 15/8; 2; ; 2; 7/4; 2; 2; ; ; 2; 19/10; 37/19; 19/10; 2; 20/9; ; ; 7/4; ; 
Draw; 23/10; 21/10; 23/10; 11/5; 9/4; 43/20; 23/10; 23/10; 23/10; ; 12/5; 11/5; 11/5; 47/20; ; ; 9/4; 9/4; 21/10; 9/4; 23/10; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-18 16:22:37 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 1; 19/20; 1; 1; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 5/4; 1; 1; ; 1; 1; 1; 1; 1; 1; 15/13; ; ; 20/21; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 11/5; 12/5; 11/5; 12/5; 49/20; ; 12/5; 12/5; 11/5; 11/5; 11/5; 12/5; 5/2; ; ; 23/10; ; 
Bromley; 11/4; 5/2; 5/2; 23/10; 12/5; 43/20; 13/5; 23/10; 5/2; 13/5; 5/2; 7/4; 12/5; 5/2; ; 13/5; 5/2; 13/5; 12/5; 13/5; 28/11; 29/11; ; ; 12/5; ; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-18 20:20:46 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 1; 19/20; 1; 1; 21/20; 21/20; 1; 1; 21/20; ; 21/20; 5/4; 1; 1; ; 1; 1; 1; 1; ; 1; 15/13; ; ; 20/21; 20/21; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 11/5; 5/2; 12/5; 12/5; ; 5/2; 11/5; 12/5; 12/5; ; 12/5; 12/5; 11/5; 11/5; ; 12/5; 5/2; ; ; 5/2; 12/5; 
Bromley; 11/4; 5/2; 5/2; 23/10; 12/5; 43/20; 13/5; 5/2; 5/2; ; 5/2; 7/4; 12/5; 51/20; ; 13/5; 5/2; 13/5; 12/5; ; 28/11; 29/11; ; ; 12/5; 23/10; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-19 00:21:30 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 1; 1; 1; 1; 21/20; 21/20; 1; 1; 21/20; 1; 1; 5/4; 1; 1; ; 1; 1; 1; 1; ; 1; 15/13; 21/20; ; 20/21; 20/21; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 11/5; 5/2; 12/5; 12/5; 11/5; 5/2; 11/5; 12/5; 49/20; ; 12/5; 12/5; 11/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; 12/5; 
Bromley; 11/4; 5/2; 5/2; 23/10; 12/5; 43/20; 13/5; 5/2; 5/2; 13/5; 13/5; 7/4; 12/5; 51/20; ; 13/5; 5/2; 13/5; 12/5; ; 13/5; 29/11; 40/17; ; 27/10; 12/5; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-19 04:20:43 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 1; 1; 1; 1; 21/20; 21/20; 1; 1; 21/20; ; 1; 21/20; 1; 1; 1; 1; 1; 1; 1; 1; ; 15/13; 21/20; ; 1; 20/21; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 11/5; 5/2; 12/5; 12/5; ; 5/2; 12/5; 12/5; 49/20; 23/10; 12/5; 12/5; 11/5; 11/5; 11/5; ; 5/2; 5/2; ; 5/2; 11/5; 
Bromley; 11/4; 5/2; 5/2; 23/10; 12/5; 43/20; 13/5; 5/2; 5/2; ; 13/5; 13/5; 12/5; 51/20; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; ; 29/11; 40/17; ; 5/2; 12/5; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-19 08:21:03 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 1; 1; 1; 1; 1; 19/20; 1; 1; 21/20; ; 1; 21/20; 1; 1; 1; 1; 1; 1; 1; ; ; 15/13; 1; ; 1; 20/21; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; ; 5/2; 12/5; 12/5; 49/20; 23/10; 12/5; 12/5; 11/5; 11/5; ; ; 5/2; 5/2; ; 5/2; 12/5; 
Bromley; 11/4; 5/2; 5/2; 23/10; 5/2; 12/5; 13/5; 5/2; 5/2; ; 13/5; 13/5; 12/5; 51/20; 5/2; 13/5; 5/2; 13/5; 12/5; ; ; 29/11; 5/2; ; 13/5; 12/5; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-19 12:20:46 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 17/20; 1; 1; 20/23; 1; 19/20; 20/23; 1; 21/20; 1; 1; 1; 1; 1; ; 9/10; 1; 1; 9/10; 1; ; 21/20; 1; ; 10/11; 20/21; 
Draw; 5/2; 12/5; 12/5; 9/4; 12/5; 9/4; 13/5; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 49/20; ; 12/5; 12/5; 11/5; 9/4; 11/5; ; 45/17; 5/2; ; 12/5; 12/5; 
Bromley; 10/3; 5/2; 13/5; 11/4; 5/2; 12/5; 3; 5/2; 5/2; 13/5; 13/5; 13/5; 12/5; 51/20; ; 3; 5/2; 13/5; 13/5; 13/5; ; 11/4; 5/2; ; 14/5; 12/5; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-19 16:21:34 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 17/20; 1; 19/20; 20/23; 1; 19/20; 20/21; 1; 10/11; ; 20/21; 1; 11/10; 10/11; ; 9/10; 1; 9/10; 9/10; 9/10; 1; 21/20; 9/10; ; 20/21; 10/11; 
Draw; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 13/5; 12/5; 5/2; ; 5/2; 5/2; 23/10; 49/20; ; 12/5; 12/5; 11/5; 9/4; 11/5; 12/5; 45/17; 45/17; ; 9/4; 12/5; 
Bromley; 10/3; 5/2; 27/10; 13/5; 5/2; 12/5; 27/10; 5/2; 14/5; ; 11/4; 11/4; 5/2; 14/5; ; 3; 5/2; 3; 13/5; 3; 13/5; 11/4; 45/17; ; 3; 13/5; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-19 20:22:05 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 10/11; 1; 19/20; 10/11; 20/21; 19/20; 20/21; 1; 1; 9/10; 1; 1; 1; 10/11; ; 9/10; 19/20; 9/10; 9/10; 9/10; 19/20; 21/20; 9/10; ; 1; 20/21; 
Draw; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 5/2; 11/5; 5/2; 5/2; 13/5; 49/20; ; 12/5; 12/5; 11/5; 9/4; 11/5; 12/5; 45/17; 28/11; ; 12/5; 23/10; 
Bromley; 3; 5/2; 13/5; 12/5; 13/5; 12/5; 27/10; 5/2; 13/5; 3; 13/5; 13/5; 5/2; 14/5; ; 3; 13/5; 3; 13/5; 3; 11/4; 11/4; 14/5; ; 27/10; 5/2; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-20 00:22:24 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 10/11; 1; 19/20; 10/11; 20/21; 19/20; 20/21; 1; 1; ; 1; 1; 1; 19/20; ; 9/10; 19/20; 9/10; 9/10; ; 19/20; 21/20; 9/10; ; 1; 20/21; 
Draw; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 5/2; ; 5/2; 5/2; 13/5; 49/20; ; 12/5; 12/5; 11/5; 9/4; ; 12/5; 45/17; 28/11; ; 12/5; 23/10; 
Bromley; 3; 5/2; 13/5; 12/5; 13/5; 12/5; 27/10; 5/2; 13/5; ; 13/5; 13/5; 5/2; 53/20; ; 3; 13/5; 3; 13/5; ; 11/4; 11/4; 14/5; ; 27/10; 5/2; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-20 04:22:25 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 10/11; 19/20; 19/20; 10/11; 20/21; 19/20; 20/21; 1; 1; 9/10; 1; 1; 1; 19/20; ; 9/10; 19/20; 9/10; 9/10; 9/10; 19/20; 21/20; 9/10; ; 1; 20/21; 
Draw; 5/2; 5/2; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 5/2; 11/5; 5/2; 5/2; 13/5; 49/20; ; 12/5; 5/2; 11/5; 9/4; 11/5; 12/5; 45/17; 28/11; ; 12/5; 23/10; 
Bromley; 3; 13/5; 13/5; 12/5; 13/5; 12/5; 27/10; 5/2; 13/5; 3; 13/5; 27/10; 5/2; 53/20; ; 3; 13/5; 3; 13/5; 3; 11/4; 11/4; 14/5; ; 14/5; 5/2; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-20 08:21:30 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 10/11; 1; 19/20; 20/23; 19/20; 19/20; 1; 1; 1; 9/10; 20/21; 1; 1; 9/10; ; 9/10; 19/20; 9/10; 9/10; 9/10; 10/11; 21/20; 19/20; ; 20/21; 20/21; 
Draw; 5/2; 12/5; 12/5; 12/5; 12/5; 9/4; 5/2; 12/5; 5/2; 11/5; 5/2; 5/2; 13/5; 5/2; ; 12/5; 5/2; 11/5; 9/4; 11/5; 12/5; 45/17; 5/2; ; 5/2; 12/5; 
Bromley; 3; 5/2; 27/10; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 3; 14/5; 27/10; 5/2; 14/5; ; 3; 13/5; 3; 13/5; 3; 14/5; 11/4; 45/17; ; 14/5; 27/10; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-20 12:21:19 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 10/11; 1; 10/11; 20/23; 10/11; 19/20; 9/10; 10/11; 9/10; 9/10; 10/11; 10/11; 1; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 13/15; 19/20; 19/20; ; 20/21; 9/10; 
Draw; 5/2; 12/5; 12/5; 9/4; 12/5; 9/4; 13/5; 12/5; 5/2; 11/5; 13/5; 5/2; 13/5; 5/2; ; 12/5; 5/2; 11/5; 9/4; 11/5; 27/11; 45/17; 5/2; ; 5/2; 5/2; 
Bromley; 3; 5/2; 11/4; 11/4; 14/5; 12/5; 29/10; 11/4; 14/5; 3; 14/5; 3; 5/2; 57/20; ; 3; 11/4; 3; 13/5; 3; 29/10; 31/10; 45/17; ; 14/5; 11/4; 
META; english/non-league/national-league/bromley-v-gateshead; 2016-08-20 16:22:10 GMT+3; 2016-08-20 15:00; e70300-dr003
Gateshead; 11/10; 11/10; 23/20; 21/20; 21/20; 19/20; 11/10; 1; 11/10; 1; 11/10; 23/20; 23/20; 11/10; ; 23/20; 21/20; 1; 9/10; 1; 21/20; 9/8; 22/19; ; 10/9; 21/20; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; ; 12/5; 12/5; 11/5; 9/4; 11/5; 12/5; 23/9; 28/11; ; 12/5; 23/10; 
Bromley; 12/5; 9/4; 11/5; 21/10; 12/5; 12/5; 23/10; 5/2; 23/10; 13/5; 23/10; 12/5; 9/4; 23/10; ; 11/5; 12/5; 13/5; 13/5; 13/5; 40/17; 29/11; 39/19; ; 12/5; 23/10; 
