META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-18 12:25:12 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 4/6; ; ; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 4; ; ; ; ; ; ; ; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-18 16:22:33 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 8/13; ; 13/20; ; 8/13; ; 13/20; ; ; 4/6; 4/6; ; 4/6; ; ; 4/6; 8/13; ; ; 8/13; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 13/5; ; 13/5; ; 14/5; ; ; 14/5; 13/5; ; 5/2; ; ; 13/5; 27/11; ; ; 27/11; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 9/2; ; 4; ; 5; ; 17/4; ; ; 4; 19/5; ; 17/4; ; ; 4; 22/5; ; ; 22/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-18 20:25:32 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 1/2; ; 11/20; ; 4/7; ; 4/7; ; ; 4/7; 4/7; ; 11/20; ; ; 4/7; 18/35; ; ; 18/35; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; 11/4; ; 14/5; ; 29/10; ; ; 14/5; 11/4; ; 57/20; ; ; 11/4; 11/4; ; ; 11/4; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 11/2; ; 5; ; 11/2; ; 5; ; ; 19/4; 19/4; ; 5; ; ; 5; 21/4; ; ; 21/4; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 00:23:07 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 1/2; 1/2; 8/15; ; 8/15; ; 8/15; ; ; 11/20; 8/15; ; 1/2; ; ; 8/15; 8/15; ; ; 8/15; ; ; ; ; ; ; ; ; 
Draw; 13/5; 14/5; 14/5; ; 29/10; ; 3; ; ; 3; 14/5; ; 29/10; ; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; ; 11/2; ; 21/4; ; ; 5; 5; ; 11/2; ; ; 11/2; 91/17; ; ; 91/17; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 04:23:31 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 1/2; 1/2; 8/15; ; 8/15; ; 8/15; ; ; 11/20; 8/15; 1/2; 1/2; ; ; 8/15; 8/15; ; 8/15; 8/15; ; ; 8/15; ; 8/15; ; ; ; 
Draw; 13/5; 14/5; 14/5; ; 3; ; 3; ; ; 3; 14/5; 13/5; 29/10; ; ; 14/5; 14/5; ; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; ; 11/2; ; 21/4; ; ; 5; 5; 5; 11/2; ; ; 11/2; 91/17; ; 5; 91/17; ; ; 5; ; 5; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 08:22:52 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 1/2; 1/2; 1/2; ; 8/15; ; 8/15; ; ; 11/20; 8/15; 1/2; 1/2; ; ; 8/15; 8/15; ; 8/15; 8/15; ; ; 8/15; ; 8/15; ; ; ; 
Draw; 13/5; 14/5; 14/5; ; 3; ; 3; ; ; 3; 14/5; 13/5; 29/10; ; ; 14/5; 14/5; ; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; ; 11/2; ; 21/4; ; ; 5; 5; 5; 11/2; ; ; 11/2; 21/4; ; 5; 21/4; ; ; 5; ; 5; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 12:25:44 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 1/2; 1/2; 1/2; 8/15; 8/15; ; 8/15; ; ; 8/15; 8/15; 1/2; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; 8/15; 57/100; ; 8/15; ; 8/15; ; ; ; 
Draw; 13/5; 14/5; 14/5; 11/4; 3; ; 3; ; ; 3; 14/5; 13/5; 29/10; ; 3; 14/5; 14/5; ; 14/5; 14/5; 13/4; ; 14/5; ; 14/5; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; 5; 11/2; ; 21/4; ; ; 5; 5; 5; 11/2; ; 5; 11/2; 21/4; ; 5; 21/4; 11/2; ; 5; ; 5; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 16:26:11 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 9/20; 1/2; 1/2; 8/15; 1/2; 4/9; 1/2; ; ; 1/2; 1/2; 4/9; 1/2; ; 1/2; 1/2; 1/2; ; 8/15; 1/2; 57/100; 7/15; 8/15; ; 8/15; ; ; 4/9; 
Draw; 11/4; 29/10; 29/10; 11/4; 31/10; 27/10; 31/10; ; ; 3; 14/5; 14/5; 59/20; ; 3; 3; 29/10; ; 14/5; 29/10; 13/4; 37/13; 14/5; ; 14/5; ; ; 13/5; 
North Ferriby Utd; 13/2; 11/2; 11/2; 5; 11/2; 5; 11/2; ; ; 11/2; 11/2; 5; 11/2; ; 11/2; 11/2; 28/5; ; 5; 28/5; 11/2; 26/5; 5; ; 5; ; ; 26/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 20:24:59 GMT+2; 2017-03-21 19:45; e70300-dr003
Tranmere; 9/20; 1/2; ; 8/15; 9/20; 4/9; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 1/2; 3/7; ; 4/9; 3/7; 1/2; 3/7; 4/9; ; 4/9; ; ; 2/5; 
Draw; 11/4; 29/10; ; 11/4; 31/10; 27/10; 31/10; 11/4; 3; 3; 29/10; 11/4; 3; ; 3; 29/10; 58/19; ; 3; 58/19; 10/3; 29/10; 3; ; 3; ; ; 14/5; 
North Ferriby Utd; 13/2; 11/2; ; 5; 13/2; 5; 7; 5; 6; 6; 6; 11/2; 13/2; ; 11/2; 6; 13/2; ; 6; 13/2; 13/2; 29/5; 6; ; 6; ; ; 29/5; 
