META; english/non-league/national-league/york-v-aldershot; 2016-09-25 00:24:09 GMT+3; 2016-10-01 15:00; e70300-dr003
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-25 04:23:19 GMT+3; 2016-10-01 15:00; e70300-dr003
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-25 08:23:43 GMT+3; 2016-10-01 15:00; e70300-dr003
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-25 12:25:31 GMT+3; 2016-10-01 15:00; e70300-dr003
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-25 16:25:31 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; ; 13/10; ; 11/8; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; ; 2; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-25 20:26:30 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; ; 13/10; ; 13/10; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; ; 2; ; 21/10; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-26 00:23:25 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; ; 13/10; ; 13/10; ; ; ; ; 5/4; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; ; 2; ; 21/10; ; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-26 04:23:07 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; ; 13/10; ; 13/10; ; ; ; ; 5/4; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; ; 2; ; 21/10; ; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-26 08:23:31 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; ; 13/10; ; 11/8; ; ; 13/10; ; 5/4; ; ; ; ; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; ; 2; ; 2; ; ; 2; ; 2; ; ; ; ; 2; ; 2; ; 2; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; 11/5; ; 9/4; ; ; ; ; 9/4; ; 11/5; ; 11/5; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-26 12:24:11 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; ; 5/4; ; ; ; ; 13/10; 5/4; 13/10; ; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 21/10; ; 2; 2; ; 2; ; ; ; ; 2; 37/19; 2; ; 2; 37/19; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; ; 23/10; 11/5; ; 9/4; ; ; ; ; 9/4; 28/13; 11/5; ; 11/5; 28/13; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-26 16:24:10 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 21/10; ; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; ; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 28/13; 11/5; 21/10; 11/5; 28/13; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-26 20:25:07 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 21/10; ; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; ; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-27 00:24:07 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; ; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; ; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-27 04:23:53 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; ; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; ; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-27 08:24:12 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; ; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; ; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-27 12:25:02 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; ; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; ; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-27 16:28:10 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; ; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 21/10; ; 2; 2; 9/5; 2; ; ; ; ; 2; 39/19; 2; 37/19; 2; 39/19; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; ; 23/10; 11/5; 5/2; 9/4; ; ; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-27 20:24:37 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; ; 13/10; 13/10; 5/4; 5/4; ; ; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; ; 2; 2; 9/5; 2; ; ; ; ; 2; 39/19; 2; 37/19; 2; 39/19; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; ; 23/10; 11/5; 5/2; 9/4; ; ; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-28 00:24:09 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; 2; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; 9/4; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-28 04:22:21 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; 2; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; 9/4; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-28 08:22:26 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; ; 13/10; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 21/10; 2; 2; 2; 9/5; 2; ; 2; ; ; 2; 2; 2; 37/19; 2; 2; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; 9/4; 23/10; 11/5; 5/2; 9/4; ; 9/4; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-28 12:23:47 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; ; ; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; 7/5; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 21/10; 2; 2; 2; 9/5; 2; ; ; ; ; 2; 2; 2; 37/19; 2; 2; 24/11; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; 9/4; 23/10; 11/5; 5/2; 9/4; ; ; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 12/5; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-28 16:23:20 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; ; ; ; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; 7/5; ; ; ; ; ; 
Aldershot; 21/10; 17/10; ; 19/10; 2; ; 2; 2; 2; 2; 9/5; 2; 21/10; ; ; ; 2; 2; 2; 37/19; 2; 2; 24/11; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; 9/4; 23/10; 11/5; 5/2; 9/4; 23/10; ; ; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 12/5; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-28 20:23:39 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; ; ; ; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; ; 1/100; ; 
Aldershot; 21/10; 9/5; ; 19/10; 2; ; 2; 2; 2; 2; 9/5; 2; 21/10; ; ; ; 2; 39/19; 2; 37/19; 2; 39/19; 24/11; ; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; 9/4; 23/10; 11/5; 5/2; 9/4; 23/10; ; ; ; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; ; ; ; ; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-29 00:22:30 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 6/5; ; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; ; 11/10; ; 
Aldershot; 21/10; 9/5; ; 19/10; 2; ; 2; 2; 2; 2; 9/5; 2; 21/10; 2; 19/10; ; 2; 39/19; 2; 37/19; 2; 39/19; 24/11; ; ; ; 7/4; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 12/5; 9/4; 23/10; 11/5; 5/2; 9/4; 23/10; 9/4; 11/5; ; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; ; ; ; 19/10; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-29 04:22:15 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 6/5; ; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; ; 11/10; ; 
Aldershot; 21/10; 9/5; ; 19/10; 2; ; 21/10; 2; 2; 2; 9/5; 2; 21/10; 2; 19/10; ; 2; 39/19; 2; 37/19; 2; 39/19; 24/11; ; ; ; 7/4; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; 9/4; 23/10; 11/5; 5/2; 9/4; 23/10; 9/4; 11/5; ; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; ; ; ; 19/10; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-29 08:32:56 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 6/5; ; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; ; 11/10; ; 
Aldershot; 21/10; 9/5; ; 19/10; 2; ; 21/10; 2; 2; 2; 9/5; 2; 21/10; 2; 19/10; ; 2; 39/19; 2; 37/19; 2; 39/19; 24/11; ; ; ; 7/4; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; 9/4; 23/10; 11/5; 5/2; 9/4; 23/10; 9/4; 11/5; ; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; ; ; ; 19/10; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-29 12:22:44 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 13/10; 11/8; ; 5/4; 13/10; ; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; ; ; ; 11/10; ; 
Aldershot; 21/10; 9/5; ; 19/10; 2; ; 21/10; 2; 2; 2; 9/5; 2; 21/10; 2; 19/10; 21/10; 2; 39/19; 2; 37/19; 2; 39/19; 24/11; ; ; ; 7/4; ; 
Draw; 9/4; 23/10; ; 21/10; 9/4; ; 23/10; 9/4; 23/10; 11/5; 5/2; 9/4; 23/10; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; ; ; ; 19/10; ; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-29 20:22:37 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 7/5; 11/8; 7/5; 11/8; 7/5; 6/5; 7/5; 13/10; 7/5; 13/10; 7/5; 29/20; 6/4; ; 7/5; 13/10; 7/5; 7/5; 13/10; 5/4; 13/10; 7/5; 6/4; 26/19; ; ; 11/8; 7/5; 
Aldershot; 19/10; 15/8; 37/20; 7/4; 15/8; 37/20; 19/10; 15/8; 15/8; 2; 19/10; 7/4; 9/5; ; 17/10; 2; 15/8; 24/13; 2; 37/19; 2; 24/13; 83/41; 29/16; ; ; 7/4; 7/4; 
Draw; 9/4; 9/4; 11/5; 21/10; 9/4; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; 23/10; ; ; 21/10; 21/10; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-30 00:22:02 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 7/5; 11/8; 7/5; 11/8; 7/5; 6/5; 7/5; 13/10; 7/5; 13/10; 7/5; 29/20; 6/4; ; 7/5; 13/10; 7/5; 7/5; 13/10; 5/4; 13/10; 7/5; 6/4; 26/19; ; ; 7/5; 7/5; 
Aldershot; 19/10; 15/8; 37/20; 7/4; 15/8; 37/20; 19/10; 15/8; 15/8; 2; 19/10; 7/4; 9/5; ; 17/10; 2; 15/8; 24/13; 2; 37/19; 2; 24/13; 83/41; 29/16; ; ; 17/10; 7/4; 
Draw; 9/4; 9/4; 11/5; 21/10; 9/4; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; 23/10; ; ; 21/10; 21/10; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-30 04:21:14 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 7/5; 11/8; 29/20; 11/8; 7/5; 6/5; 29/20; 13/10; 7/5; 13/10; 7/5; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 7/5; 6/4; 26/19; ; ; 7/5; 7/5; 
Aldershot; 19/10; 15/8; 9/5; 7/4; 9/5; 37/20; 15/8; 15/8; 9/5; 2; 15/8; 17/10; 9/5; 37/20; 13/8; 37/20; 15/8; 24/13; 2; 37/19; 2; 24/13; 83/41; 29/16; ; ; 9/5; 7/4; 
Draw; 9/4; 9/4; 43/20; 21/10; 9/4; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; 23/10; ; ; 21/10; 2; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-30 08:21:06 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 7/5; 11/8; 29/20; 11/8; 7/5; 6/5; 29/20; 13/10; 7/5; 13/10; 7/5; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 7/5; 6/4; 26/19; ; ; 7/5; 7/5; 
Aldershot; 19/10; 15/8; 9/5; 7/4; 9/5; 37/20; 9/5; 15/8; 9/5; 2; 15/8; 17/10; 9/5; 9/5; 13/8; 37/20; 15/8; 24/13; 2; 37/19; 2; 24/13; 83/41; 29/16; ; ; 9/5; 7/4; 
Draw; 9/4; 9/4; 43/20; 21/10; 9/4; 11/5; 12/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 12/5; 23/10; ; ; 21/10; 2; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-30 12:22:44 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 7/5; 11/8; 29/20; 11/8; 7/5; 27/20; 29/20; 13/10; 7/5; 13/10; 7/5; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 7/5; 29/18; 26/19; ; ; 7/5; 7/5; 
Aldershot; 19/10; 15/8; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 9/5; 2; 9/5; 17/10; 9/5; 9/5; 13/8; 37/20; 15/8; 24/13; 2; 37/19; 2; 24/13; 21/11; 29/16; ; ; 9/5; 7/4; 
Draw; 9/4; 9/4; 43/20; 21/10; 9/4; 21/10; 12/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 40/17; 23/10; ; ; 11/5; 2; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-30 16:22:50 GMT+3; 2016-10-01 15:00; e70300-dr003
York; 6/4; 11/8; 6/4; 29/20; 6/4; 27/20; 31/20; 13/10; 6/4; 23/17; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 23/17; 6/4; 27/20; 6/4; 33/19; 22/15; ; ; 6/4; 6/4; 
Aldershot; 9/5; 15/8; 17/10; 8/5; 7/4; 17/10; 17/10; 15/8; 9/5; 9/5; 7/4; 33/20; 19/10; 17/10; 8/5; 37/20; 7/4; 7/4; 9/5; 8/5; 9/5; 17/10; 30/17; 22/13; ; ; 7/4; 13/8; 
Draw; 9/4; 9/4; 43/20; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 21/10; 23/10; 9/4; 40/17; 23/10; ; ; 11/5; 2; 
META; english/non-league/national-league/york-v-aldershot; 2016-09-30 20:23:38 GMT+3; 2016-10-01 15:00; e70300-dr003
