META; english/non-league/national-league/braintree-town-v-macclesfield; 2016-08-10 16:20:48 GMT+3; 2016-08-13 15:00; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Macclesfield; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/braintree-town-v-macclesfield; 2016-08-10 20:21:08 GMT+3; 2016-08-13 15:00; e70300-dr003
Braintree Town; 6/5; 11/8; 6/5; 5/4; 5/4; 11/10; 13/10; 5/4; ; ; ; 13/10; ; ; ; ; 13/10; ; ; ; 6/5; 11/8; ; ; 4/11; ; 
Macclesfield; 9/4; 17/10; 21/10; 2; 2; 11/5; 21/10; 15/8; ; ; ; 8/5; ; ; ; ; 2; ; ; ; 9/4; 20/9; ; ; 4/11; ; 
Draw; 9/4; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; 9/4; 12/5; ; ; 1/4; ; 
META; english/non-league/national-league/braintree-town-v-macclesfield; 2016-08-11 00:21:14 GMT+3; 2016-08-13 15:00; e70300-dr003
Braintree Town; 6/5; 11/8; 6/5; 5/4; 5/4; 11/10; 13/10; 5/4; ; ; ; 13/10; ; ; ; ; 13/10; ; ; ; 6/5; 11/8; ; ; 4/11; ; 
Macclesfield; 9/4; 17/10; 21/10; 2; 2; 11/5; 85/40; 15/8; ; ; ; 8/5; ; ; ; ; 2; ; ; ; 28/13; 20/9; ; ; 13/8; ; 
Draw; 9/4; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; 9/4; 12/5; ; ; 7/4; ; 
META; english/non-league/national-league/braintree-town-v-macclesfield; 2016-08-11 04:21:43 GMT+3; 2016-08-13 15:00; e70300-dr003
Braintree Town; 6/5; 11/8; 6/5; 5/4; 6/5; 11/10; 13/10; 5/4; ; ; ; 13/10; ; ; ; ; 5/4; ; ; ; 6/5; 11/8; ; ; 21/20; ; 
Macclesfield; 9/4; 17/10; 21/10; 2; 21/10; 11/5; 21/10; 15/8; ; ; ; 8/5; ; ; ; ; 2; ; ; ; 28/13; 20/9; ; ; 19/10; ; 
Draw; 9/4; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; 9/4; 12/5; ; ; 19/10; ; 
META; english/non-league/national-league/braintree-town-v-macclesfield; 2016-08-11 08:21:41 GMT+3; 2016-08-13 15:00; e70300-dr003
Braintree Town; 6/5; 11/8; 6/5; 5/4; 6/5; 11/10; 13/10; 5/4; ; 6/5; ; 13/10; ; ; 23/20; ; 5/4; 6/5; ; 6/5; 6/5; 11/8; ; ; 1; ; 
Macclesfield; 9/4; 17/10; 21/10; 2; 21/10; 11/5; 21/10; 15/8; ; 21/10; ; 8/5; ; ; 21/10; ; 2; 21/10; ; 21/10; 28/13; 20/9; ; ; 19/10; ; 
Draw; 9/4; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; ; 9/4; ; ; 11/5; ; 9/4; 11/5; ; 11/5; 9/4; 12/5; ; ; 19/10; ; 
META; english/non-league/national-league/braintree-town-v-macclesfield; 2016-08-11 12:22:46 GMT+3; 2016-08-13 15:00; e70300-dr003
Braintree Town; 6/5; 11/8; 27/20; 5/4; 6/5; 11/10; 7/5; 5/4; ; 6/5; 7/5; 13/10; ; ; ; ; 5/4; 6/5; ; 6/5; 6/5; 11/8; ; ; 10/9; ; 
Macclesfield; 9/4; 17/10; 21/10; 2; 21/10; 11/5; 2; 15/8; ; 21/10; 2; 8/5; ; ; ; ; 2; 21/10; ; 21/10; 28/13; 20/9; ; ; 9/5; ; 
