META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-23 16:23:21 GMT+3; 2016-10-29 15:00; e70300-dr003
Solihull Moors; 21/10; ; ; 21/10; 21/10; ; 85/40; 21/10; 85/40; ; 21/10; ; 21/10; ; ; 11/5; 39/19; 21/10; ; 21/10; 39/19; ; ; 21/10; ; ; 1/20; ; 
Draw; 12/5; ; ; 21/10; 12/5; ; 12/5; 23/10; 23/10; ; 9/4; ; 23/10; ; ; 12/5; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-26 08:22:43 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 5/4; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4; ; 6/5; ; 5/4; ; ; 6/5; 6/5; 6/5; ; 6/5; 6/5; ; ; 6/5; ; ; 1/20; ; 
Solihull Moors; 21/10; ; ; 21/10; 21/10; ; 11/5; 21/10; 85/40; ; 21/10; ; 21/10; ; ; 11/5; 39/19; 21/10; ; 21/10; 39/19; ; ; 21/10; ; ; 1/20; ; 
Draw; 12/5; ; ; 21/10; 12/5; ; 12/5; 23/10; 23/10; ; 9/4; ; 23/10; ; ; 12/5; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-26 12:24:35 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 5/4; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4; ; 6/5; ; 5/4; ; ; 6/5; 6/5; 6/5; ; 6/5; 6/5; ; ; 6/5; ; ; 1/20; ; 
Solihull Moors; 21/10; ; ; 21/10; 21/10; ; 11/5; 21/10; 85/40; ; 21/10; ; 21/10; ; ; 11/5; 39/19; 21/10; ; 21/10; 39/19; ; ; 21/10; ; ; 1/20; ; 
Draw; 12/5; ; ; 21/10; 12/5; ; 12/5; 23/10; 23/10; ; 9/4; ; 23/10; ; ; 12/5; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-26 16:23:52 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 5/4; 6/5; 5/4; 6/5; 5/4; 11/10; 5/4; 6/5; 5/4; ; 6/5; 23/20; 5/4; ; ; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 13/10; ; 6/5; ; ; 1/20; ; 
Solihull Moors; 21/10; 2; 41/20; 21/10; 21/10; 15/8; 85/40; 21/10; 85/40; ; 21/10; 2; 21/10; ; ; 11/5; 39/19; 21/10; 37/19; 21/10; 39/19; 11/5; ; 21/10; ; ; 1/20; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 12/5; 12/5; 12/5; 23/10; 23/10; ; 9/4; 23/10; 23/10; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 13/5; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-26 20:24:06 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 19/20; 6/5; 1; 1; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 1; 23/20; 5/4; ; ; 11/10; 11/10; 6/5; 1; 6/5; 11/10; 6/5; 66/67; 6/5; ; ; 2/15; ; 
Solihull Moors; 13/5; 2; 13/5; 23/10; 9/4; 15/8; 5/2; 21/10; 12/5; 5/2; 5/2; 2; 21/10; ; ; 12/5; 9/4; 21/10; 23/10; 21/10; 9/4; 12/5; 11/5; 21/10; ; ; 2/15; ; 
Draw; 13/5; 23/10; 23/10; 23/10; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 9/4; 23/10; 23/10; ; ; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 13/5; 5/2; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-27 00:22:56 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 19/20; 21/20; 21/20; 1; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 21/20; 23/20; 21/20; 21/20; 1; 11/10; 21/20; 1; 1; 1; 21/20; 6/5; 66/67; 1; ; ; 20/21; ; 
Draw; 13/5; 23/10; 47/20; 9/4; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 2; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 13/5; 5/2; 12/5; ; ; 11/5; ; 
Solihull Moors; 13/5; 5/2; 49/20; 11/5; 12/5; 15/8; 5/2; 11/5; 12/5; 12/5; 23/10; 2; 12/5; 12/5; 5/2; 12/5; 27/11; 40/17; 23/10; 23/10; 27/11; 12/5; 11/5; 40/17; ; ; 23/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-27 04:23:12 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 19/20; 21/20; 21/20; 1; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 21/20; 23/20; 21/20; 21/20; 1; 11/10; 21/20; 1; 1; 1; 21/20; 6/5; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 23/10; 47/20; 9/4; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 2; 5/2; 12/5; 40/17; 12/5; 9/4; 12/5; 40/17; 13/5; 5/2; 12/5; ; ; 23/10; ; 
Solihull Moors; 13/5; 5/2; 49/20; 11/5; 5/2; 15/8; 5/2; 11/5; 12/5; 12/5; 23/10; 2; 12/5; 12/5; 5/2; 12/5; 27/11; 40/17; 23/10; 23/10; 27/11; 12/5; 11/5; 40/17; ; ; 12/5; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-27 08:23:08 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 19/20; 21/20; 21/20; 1; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 23/20; 21/20; 21/20; 1; 11/10; 21/20; 1; 1; 1; 21/20; 6/5; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 23/10; 47/20; 9/4; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 2; 5/2; 12/5; 40/17; 12/5; 9/4; 12/5; 40/17; 13/5; 5/2; 12/5; ; ; 23/10; ; 
Solihull Moors; 13/5; 5/2; 49/20; 11/5; 12/5; 15/8; 5/2; 11/5; 12/5; 5/2; 12/5; 2; 12/5; 12/5; 5/2; 12/5; 27/11; 12/5; 23/10; 12/5; 27/11; 12/5; 11/5; 12/5; ; ; 23/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-27 12:24:31 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 19/20; 21/20; 1; 1; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 1; 23/20; 21/20; 1; 1; 21/20; 1; 1; 1; 1; 1; 6/5; 66/67; 1; ; ; 1; ; 
Solihull Moors; 13/5; 12/5; 5/2; 23/10; 12/5; 15/8; 5/2; 11/5; 12/5; 12/5; 12/5; 2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 11/5; 12/5; ; ; 23/10; ; 
Draw; 13/5; 12/5; 47/20; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 2; 5/2; 5/2; 12/5; 12/5; 9/4; 12/5; 12/5; 13/5; 5/2; 12/5; ; ; 23/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-27 16:24:02 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 19/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 1; 1; 21/20; 1; 1; 1; 1; 1; 1; 1; 1; 19/17; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 12/5; 47/20; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 2; 5/2; 5/2; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 9/4; ; 
Solihull Moors; 13/5; 12/5; 5/2; 23/10; 5/2; 15/8; 5/2; 11/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 27/11; 12/5; 23/10; 12/5; 27/11; 34/13; 11/5; 12/5; ; ; 23/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-27 20:24:20 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 1; 19/20; 10/11; 1; 11/10; 21/20; 1; 1; 20/21; 21/20; 1; 21/20; 19/20; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 12/5; 12/5; 9/4; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 23/10; 12/5; 11/5; 5/2; 12/5; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 23/10; ; 
Solihull Moors; 14/5; 5/2; 27/10; 5/2; 13/5; 15/8; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 12/5; 29/10; 5/2; 13/5; 13/5; 12/5; 23/10; 12/5; 13/5; 3; 5/2; 12/5; ; ; 5/2; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-28 00:23:27 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 1; 10/11; 10/11; 1; 11/10; 21/20; 1; 1; 20/21; 21/20; 1; 19/20; 19/20; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 12/5; 12/5; 9/4; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 23/10; 49/20; 11/5; 5/2; 12/5; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 12/5; ; 
Solihull Moors; 14/5; 5/2; 27/10; 5/2; 13/5; 15/8; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 53/20; 14/5; 5/2; 13/5; 45/17; 12/5; 23/10; 12/5; 45/17; 3; 5/2; 12/5; ; ; 5/2; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-28 04:23:22 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 1; 10/11; 10/11; 1; 11/10; 21/20; 1; 1; 20/21; 21/20; 1; 19/20; 19/20; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 12/5; 12/5; 9/4; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 23/10; 49/20; 11/5; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 13/5; 5/2; 12/5; ; ; 12/5; ; 
Solihull Moors; 14/5; 5/2; 27/10; 5/2; 13/5; 15/8; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 53/20; 14/5; 5/2; 13/5; 45/17; 12/5; 23/10; 12/5; 45/17; 3; 5/2; 12/5; ; ; 5/2; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-28 08:23:18 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 1; 10/11; 10/11; 1; 10/11; 20/21; 1; 1; 20/21; 21/20; 1; 19/20; 19/20; 1; 19/20; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 12/5; 12/5; 9/4; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 23/10; 49/20; 11/5; 5/2; 5/2; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 12/5; ; 
Solihull Moors; 14/5; 5/2; 27/10; 5/2; 13/5; 5/2; 27/10; 5/2; 13/5; 13/5; 5/2; 5/2; 53/20; 14/5; 5/2; 13/5; 45/17; 12/5; 23/10; 12/5; 45/17; 3; 5/2; 12/5; ; ; 5/2; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-28 12:25:07 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 19/20; 10/11; 10/11; 1; 10/11; 20/21; 1; 1; 20/21; 21/20; 1; ; 19/20; 1; 19/20; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 23/10; ; 11/5; 5/2; 5/2; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 12/5; ; 
Solihull Moors; 14/5; 13/5; 27/10; 5/2; 13/5; 5/2; 27/10; 5/2; 13/5; 13/5; 5/2; 5/2; ; 14/5; 5/2; 13/5; 45/17; 12/5; 23/10; 12/5; 45/17; 3; 5/2; 12/5; ; ; 5/2; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-28 16:22:53 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 19/20; 19/20; 10/11; 1; 10/11; 20/21; 1; 1; 20/21; 21/20; 1; 19/20; 19/20; 1; 19/20; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 49/20; 11/5; 5/2; 5/2; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 12/5; ; 
Solihull Moors; 14/5; 13/5; 27/10; 5/2; 13/5; 5/2; 27/10; 5/2; 13/5; 13/5; 5/2; 11/4; 53/20; 14/5; 5/2; 13/5; 45/17; 12/5; 23/10; 12/5; 45/17; 3; 5/2; 12/5; ; ; 5/2; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-28 20:25:29 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 19/20; 10/11; 10/11; 20/21; 10/11; 20/21; 1; 10/11; 20/21; 1; 1; 19/20; 19/20; 19/20; 19/20; 19/20; 1; 1; 1; 19/20; 1; 66/67; 1; ; ; 1; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 49/20; 11/5; 12/5; 5/2; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 12/5; ; 
Solihull Moors; 14/5; 13/5; 11/4; 5/2; 11/4; 5/2; 27/10; 5/2; 14/5; 14/5; 27/10; 11/4; 53/20; 14/5; 14/5; 11/4; 11/4; 12/5; 23/10; 12/5; 11/4; 3; 5/2; 12/5; ; ; 27/10; ; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-29 00:22:58 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 19/20; 10/11; 10/11; 20/21; 10/11; 20/21; 10/11; 10/11; 20/21; 1; 1; 10/11; 19/20; 19/20; 19/20; 19/20; 1; 1; 1; 19/20; 42/41; 66/67; 1; ; ; 20/21; 10/11; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 49/20; 11/5; 12/5; 5/2; 27/11; 12/5; 9/4; 12/5; 27/11; 13/5; 5/2; 12/5; ; ; 5/2; 23/10; 
Solihull Moors; 14/5; 13/5; 11/4; 5/2; 11/4; 5/2; 27/10; 11/4; 14/5; 14/5; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 11/4; 12/5; 23/10; 12/5; 11/4; 68/23; 5/2; 12/5; ; ; 27/10; 27/10; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-29 08:22:07 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 19/20; 19/20; 10/11; 20/21; 10/11; 37/40; 10/11; 10/11; 20/21; 19/20; 1; 10/11; 10/11; 19/20; 19/20; 10/11; 13/15; 1; 5/6; 10/11; 42/41; 66/67; 13/15; ; ; 1; 20/21; 
Draw; 13/5; 5/2; 49/20; 11/5; 5/2; 9/4; 27/10; 12/5; 5/2; 13/5; 5/2; 12/5; 49/20; 9/4; 12/5; 5/2; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 13/5; 13/5; 
Solihull Moors; 14/5; 13/5; 13/5; 13/5; 11/4; 5/2; 27/10; 11/4; 14/5; 11/4; 11/4; 11/4; 11/4; 14/5; 14/5; 11/4; 11/4; 11/4; 11/5; 11/4; 11/4; 68/23; 5/2; 11/4; ; ; 27/10; 13/5; 
META; english/non-league/national-league/braintree-town-v-solihull-moors; 2016-10-29 12:22:46 GMT+3; 2016-10-29 15:00; e70300-dr003
Braintree Town; 10/11; 10/11; 10/11; 10/11; 20/21; 10/11; 37/40; 10/11; 10/11; 20/21; 19/20; 19/20; 10/11; 19/20; 19/20; 10/11; 10/11; 13/15; 1; 5/6; 10/11; 68/67; 66/67; 13/15; ; ; 20/21; 20/21; 
Draw; 13/5; 5/2; 5/2; 23/10; 13/5; 9/4; 27/10; 12/5; 5/2; 13/5; 13/5; 11/4; 49/20; 9/4; 12/5; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 29/11; 5/2; 5/2; ; ; 5/2; 13/5; 
