META; english/non-league/national-league/wrexham-v-barrow; 2016-10-23 00:22:50 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 6/4; 7/5; ; ; 6/4; ; 6/4; ; ; ; ; ; 6/4; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 9/5; 9/5; ; ; 9/5; ; 9/5; ; ; ; ; ; 7/4; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; ; ; ; 11/5; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-23 04:21:30 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 6/4; 7/5; ; ; 6/4; ; 6/4; ; ; ; 7/5; ; 6/4; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-24 08:23:23 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; ; 11/8; 6/4; 13/10; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4; 29/20; ; ; 16/11; 16/11; 7/5; 7/5; 7/5; 16/11; 17/11; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; ; 17/10; 9/5; 33/20; 9/5; 7/4; 9/5; 9/5; 6/4; 15/8; 9/5; ; ; 9/5; 9/5; 7/4; 28/17; 7/4; 9/5; 37/19; ; 7/4; ; ; 7/4; 13/8; 
Draw; 9/4; 11/5; ; 21/10; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; ; 9/4; ; ; 21/10; 2; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-24 12:23:48 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; ; 11/8; 6/4; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; ; ; 16/11; 16/11; 7/5; 7/5; 7/5; 16/11; 17/11; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; ; 17/10; 15/8; 5/3; 9/5; 7/4; 9/5; 9/5; 9/5; 15/8; 9/5; ; ; 9/5; 9/5; 7/4; 28/17; 7/4; 9/5; 37/19; ; 7/4; ; ; 7/4; 17/10; 
Draw; 9/4; 11/5; ; 21/10; 9/4; 21/10; 23/10; 9/4; 9/4; 23/10; 9/4; 11/5; 11/5; ; ; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; ; 9/4; ; ; 21/10; 2; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-24 16:23:50 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 29/20; 11/8; 6/4; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 29/20; 7/5; 16/11; 16/11; 7/5; 7/5; 7/5; 16/11; 17/11; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; 9/5; 17/10; 15/8; 5/3; 9/5; 7/4; 9/5; 9/5; 9/5; 19/10; 9/5; 7/4; 15/8; 9/5; 9/5; 7/4; 28/17; 7/4; 9/5; 37/19; ; 7/4; ; ; 7/4; 17/10; 
Draw; 9/4; 11/5; 21/10; 21/10; 9/4; 21/10; 23/10; 9/4; 9/4; 23/10; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; ; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-24 20:24:40 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 29/20; 11/8; 6/4; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 29/20; 7/5; 16/11; 16/11; 7/5; 7/5; 7/5; 16/11; 17/11; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; 9/5; 17/10; 9/5; 5/3; 9/5; 7/4; 9/5; 9/5; 9/5; 19/10; 9/5; 7/4; 15/8; 9/5; 7/4; 7/4; 28/17; 7/4; 7/4; 37/19; ; 7/4; ; ; 7/4; 17/10; 
Draw; 9/4; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 9/4; 9/4; 23/10; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-25 00:23:18 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 29/20; 11/8; 6/4; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 6/4; 11/7; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; 9/5; 17/10; 15/8; 5/3; 9/5; 7/4; 9/5; 9/5; 9/5; 19/10; 9/5; 7/4; 15/8; 9/5; 9/5; 7/4; 28/17; 7/4; 9/5; 31/16; ; 7/4; ; ; 19/10; 17/10; 
Draw; 9/4; 11/5; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 21/10; 9/4; 11/5; 28/13; 9/4; 11/5; 9/4; 28/13; 26/11; ; 9/4; ; ; 21/10; 2; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-25 04:23:30 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 29/20; 11/8; 6/4; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 29/20; 7/5; 6/4; 16/11; 7/5; 7/5; 7/5; 16/11; 29/18; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; 9/5; 17/10; 15/8; 5/3; 9/5; 7/4; 9/5; 9/5; 9/5; 19/10; 9/5; 7/4; 15/8; 9/5; 9/5; 7/4; 28/17; 7/4; 9/5; 27/14; ; 7/4; ; ; 19/10; 17/10; 
Draw; 9/4; 11/5; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 21/10; 9/4; 11/5; 28/13; 9/4; 11/5; 9/4; 28/13; 44/19; ; 9/4; ; ; 21/10; 19/10; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-25 08:23:32 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 29/20; 11/8; 6/4; 27/20; 6/4; 6/4; 6/4; 6/4; 29/20; 6/4; 29/20; 29/20; 7/5; 6/4; 16/11; 7/5; 7/5; 7/5; 16/11; 29/18; ; 7/5; ; ; 6/4; 7/5; 
Barrow; 2; 7/4; 9/5; 17/10; 15/8; 5/3; 15/8; 7/4; 9/5; 9/5; 15/8; 19/10; 9/5; 7/4; 15/8; 9/5; 9/5; 7/4; 28/17; 7/4; 9/5; 31/16; ; 7/4; ; ; 9/5; 7/4; 
Draw; 9/4; 11/5; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 21/10; 9/4; 11/5; 28/13; 9/4; 11/5; 9/4; 28/13; 41/18; ; 9/4; ; ; 21/10; 2; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-25 12:24:38 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 6/4; 11/8; 6/4; 27/20; 31/20; 7/5; 6/4; 6/4; 29/20; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 7/5; 7/5; 7/5; 6/4; 28/17; ; 7/5; ; ; 6/4; 6/4; 
Barrow; 2; 7/4; 9/5; 17/10; 15/8; 5/3; 9/5; 7/4; 9/5; 15/8; 15/8; 19/10; 9/5; 7/4; 15/8; 15/8; 9/5; 7/4; 28/17; 7/4; 9/5; 79/40; ; 7/4; ; ; 15/8; 9/5; 
Draw; 9/4; 11/5; 21/10; 21/10; 9/4; 21/10; 9/4; 21/10; 9/4; 21/10; 9/4; 11/5; 11/5; 21/10; 9/4; 11/5; 28/13; 9/4; 11/5; 9/4; 28/13; 24/11; ; 9/4; ; ; 21/10; 21/10; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-25 16:23:57 GMT+3; 2016-10-25 19:45; e70300-dr003
Wrexham; 11/8; 6/4; 6/4; 11/8; 6/4; 27/20; 31/20; 7/5; 6/4; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 7/5; 7/5; 7/5; 6/4; 32/19; ; 7/5; ; ; 13/8; 6/4; 
Barrow; 2; 7/4; 9/5; 17/10; 15/8; 5/3; 9/5; 7/4; 9/5; 15/8; 15/8; 19/10; 9/5; 7/4; 15/8; 15/8; 9/5; 7/4; 28/17; 7/4; 9/5; 37/19; ; 7/4; ; ; 19/10; 19/10; 
Draw; 9/4; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 9/4; 11/5; 28/13; 9/4; 11/5; 9/4; 28/13; 24/11; ; 9/4; ; ; 21/10; 21/10; 
META; english/non-league/national-league/wrexham-v-barrow; 2016-10-25 20:24:11 GMT+3; 2016-10-25 19:45; e70300-dr003
Barrow; 13/8; 7/4; 8/5; 29/20; 17/10; 31/20; 31/20; 7/4; 13/8; 13/8; 7/4; 8/5; ; 8/5; 17/10; 8/5; 28/17; 17/10; 28/17; 17/10; 28/17; 31/18; ; 17/10; ; ; 13/8; 19/10; 
Wrexham; 13/8; 6/4; 17/10; 31/20; 13/8; 6/4; 7/4; 7/5; 13/8; 7/4; 13/8; 7/4; ; 17/10; 17/10; 8/5; 17/10; 28/17; 7/5; 13/8; 17/10; 17/9; ; 28/17; ; ; 7/4; 6/4; 
Draw; 9/4; 21/10; 21/10; 19/10; 11/5; 2; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; ; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 11/5; ; 21/10; ; ; 21/10; 21/10; 
