META; english/non-league/national-league/aldershot-v-southport; 2017-01-01 16:24:07 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-southport; 2017-01-01 20:23:54 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 8/15; ; ; ; 1/2; ; 1/2; ; ; ; ; ; ; ; ; 1/2; 17/35; ; ; ; 17/35; ; ; ; ; ; ; ; 
Draw; 10/3; ; ; ; 10/3; ; 10/3; ; ; ; ; ; ; ; ; 10/3; 41/13; ; ; ; 41/13; ; ; ; ; ; ; ; 
Southport; 9/2; ; ; ; 5; ; 21/4; ; ; ; ; ; ; ; ; 5; 22/5; ; ; ; 22/5; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-southport; 2017-01-02 00:23:31 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 8/15; ; ; ; 1/2; ; 1/2; ; ; ; ; ; 8/15; ; ; 1/2; 17/35; ; ; ; 17/35; ; ; ; ; ; ; ; 
Draw; 10/3; ; ; ; 10/3; ; 10/3; ; ; ; ; ; 16/5; ; ; 10/3; 41/13; ; ; ; 41/13; ; ; ; ; ; ; ; 
Southport; 9/2; ; ; ; 5; ; 21/4; ; ; ; ; ; 9/2; ; ; 5; 22/5; ; ; ; 22/5; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-southport; 2017-01-02 04:23:16 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 8/15; ; ; 1/2; 1/2; ; 1/2; ; ; ; ; ; 8/15; ; ; 1/2; 17/35; ; ; ; 17/35; ; ; ; ; ; ; ; 
Draw; 10/3; ; ; 11/4; 10/3; ; 10/3; ; ; ; ; ; 16/5; ; ; 10/3; 41/13; ; ; ; 41/13; ; ; ; ; ; ; ; 
Southport; 9/2; ; ; 5; 5; ; 21/4; ; ; ; ; ; 9/2; ; ; 5; 22/5; ; ; ; 22/5; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-southport; 2017-01-02 08:23:29 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 8/15; ; ; 1/2; 8/15; ; 1/2; ; ; ; ; ; 8/15; ; ; 8/15; 17/35; 1/2; ; 1/2; 17/35; ; ; 1/2; ; ; ; ; 
Draw; 10/3; ; ; 11/4; 10/3; ; 10/3; ; ; ; ; ; 16/5; ; ; 10/3; 41/13; 16/5; ; 3; 41/13; ; ; 16/5; ; ; ; ; 
Southport; 9/2; ; ; 5; 9/2; ; 5; ; ; ; ; ; 9/2; ; ; 9/2; 22/5; 9/2; ; 9/2; 22/5; ; ; 9/2; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-southport; 2017-01-02 12:23:42 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 4/7; ; ; 4/7; 4/7; 8/15; 8/13; ; ; 8/13; ; ; 4/7; ; 8/13; 4/7; 8/15; 1/2; 10/21; 1/2; 8/15; ; 4/7; 1/2; ; ; ; ; 
Draw; 16/5; ; ; 11/4; 31/10; 11/4; 29/10; ; ; 14/5; ; ; 59/20; ; 3; 3; 56/19; 16/5; 29/10; 3; 56/19; ; 14/5; 16/5; ; ; ; ; 
Southport; 17/4; ; ; 4; 9/2; 4; 9/2; ; ; 17/4; ; ; 9/2; ; 4; 9/2; 21/5; 9/2; 19/4; 9/2; 21/5; ; 7/2; 9/2; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-southport; 2017-01-02 16:23:39 GMT+2; 2017-01-07 15:00; e70300-dr003
Aldershot; 4/7; ; ; 4/7; 4/7; 8/15; 3/5; ; 4/7; 8/13; 6/10; ; 4/7; ; 8/13; 4/7; 8/15; 1/2; 10/21; 1/2; 8/15; ; 4/7; 1/2; ; ; ; ; 
Draw; 16/5; ; ; 5/2; 31/10; 11/4; 3; ; 3; 14/5; 27/10; ; 59/20; ; 3; 3; 56/19; 16/5; 29/10; 3; 56/19; ; 14/5; 16/5; ; ; ; ; 
Southport; 17/4; ; ; 4; 9/2; 4; 9/2; ; 9/2; 9/2; 17/4; ; 9/2; ; 4; 9/2; 21/5; 9/2; 19/4; 9/2; 21/5; ; 7/2; 9/2; ; ; ; ; 
