META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-05 16:25:25 GMT+2; 2017-02-11 15:00; e70300-dr003
Southport; 3; 3; 29/10; 3; 3; ; 31/10; ; 3; ; 29/10; 11/4; 29/10; ; ; 3; 56/19; 27/10; 3; 56/19; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-07 12:24:06 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 5/6; 4/5; 4/5; 4/5; 5/6; ; 4/5; 8/11; 5/6; ; 4/5; 8/11; 5/6; ; ; 4/5; 10/13; 7/9; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 12/5; 14/5; ; 14/5; 11/4; 11/4; ; 13/5; 3; 53/20; ; ; 14/5; 27/10; 13/5; 5/2; 27/10; ; ; 5/2; ; ; ; ; 
Southport; 3; 3; 29/10; 3; 3; ; 31/10; 3; 3; ; 29/10; 11/4; 29/10; ; ; 3; 29/10; 27/10; 3; 29/10; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-07 16:23:30 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 19/20; 10/11; 1; 20/21; 20/21; 3/4; 1; 10/11; 1; 1; 1; 10/11; ; ; 1; 19/20; 19/20; 7/9; 9/10; 19/20; 27/25; 66/67; 9/10; ; ; ; 10/11; 
Draw; 12/5; 5/2; 49/20; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 12/5; 5/2; ; ; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 68/25; 28/11; 5/2; ; ; ; 21/10; 
Southport; 14/5; 11/4; 12/5; 9/4; 11/4; 14/5; 5/2; 12/5; 5/2; 12/5; 12/5; 13/5; ; ; 5/2; 13/5; 12/5; 27/10; 5/2; 12/5; 131/50; 28/13; 5/2; ; ; ; 27/10; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-07 20:23:26 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 19/20; 1; 1; 20/21; 1; 3/4; 1; 10/11; 1; 21/20; 1; 10/11; 19/20; ; 1; 19/20; 19/20; 7/9; 9/10; 19/20; 27/25; 66/67; 9/10; ; ; ; 20/21; 
Draw; 12/5; 5/2; 49/20; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 12/5; 5/2; 51/20; ; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 28/11; 5/2; ; ; ; 11/5; 
Southport; 14/5; 12/5; 12/5; 9/4; 13/5; 14/5; 5/2; 12/5; 5/2; 12/5; 12/5; 13/5; 51/20; ; 5/2; 13/5; 27/11; 27/10; 5/2; 27/11; 131/50; 28/13; 5/2; ; ; ; 27/10; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-08 00:22:28 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 19/20; 1; 1; 20/21; 1; 3/4; 1; 10/11; 1; 21/20; 1; 10/11; 19/20; ; 1; 19/20; 19/20; 7/9; 9/10; 19/20; 27/25; 66/67; 9/10; ; ; 1; 20/21; 
Draw; 12/5; 5/2; 49/20; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 12/5; 5/2; 51/20; ; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 28/11; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 12/5; 12/5; 9/4; 13/5; 14/5; 5/2; 12/5; 5/2; 12/5; 12/5; 13/5; 51/20; ; 5/2; 13/5; 27/11; 27/10; 5/2; 27/11; 131/50; 28/13; 5/2; ; ; 5/2; 13/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-08 04:22:28 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 19/20; 1; 1; 20/21; 1; 3/4; 1; 10/11; 1; 21/20; 1; 10/11; 19/20; ; 1; 19/20; 19/20; 7/9; 9/10; 19/20; 27/25; 66/67; 9/10; ; ; 1; 10/11; 
Draw; 12/5; 5/2; 49/20; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 12/5; 5/2; 51/20; ; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 28/11; 5/2; ; ; 5/2; 9/4; 
Southport; 14/5; 12/5; 12/5; 9/4; 13/5; 14/5; 5/2; 12/5; 5/2; 12/5; 12/5; 13/5; 51/20; ; 5/2; 13/5; 27/11; 27/10; 5/2; 27/11; 131/50; 28/13; 5/2; ; ; 5/2; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-08 08:22:06 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 1; 20/21; 1; 19/20; 21/20; 10/11; 1; 21/20; 21/20; 10/11; 1; ; 1; 1; 1; 7/9; 1; 1; 27/25; 66/67; 1; ; ; 1; 20/21; 
Draw; 23/10; 5/2; 49/20; 12/5; 13/5; 23/10; 13/5; 13/5; 13/5; 13/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 27/11; 13/5; 12/5; 27/11; 68/25; 28/11; 12/5; ; ; 5/2; 21/10; 
Southport; 14/5; 12/5; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 5/2; 12/5; 23/10; 13/5; 49/20; ; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 131/50; 28/13; 12/5; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-08 12:25:04 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; ; 1; 1; 1; 7/9; 1; ; ; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 27/11; 13/5; 5/2; ; ; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 12/5; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; ; 5/2; 5/2; 12/5; 27/10; 23/10; ; ; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-08 16:23:08 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; ; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; ; 5/2; 5/2; 12/5; 27/10; 23/10; 12/5; 131/50; 37/19; 23/10; ; ; 12/5; 11/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-08 20:24:00 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; ; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; ; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; ; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 00:22:25 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 04:22:19 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 08:22:16 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 20/21; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 28/11; 13/5; 5/2; 28/11; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 12/5; 27/10; 23/10; 12/5; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 12:32:01 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 13:58:11 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 21/20; 7/9; 1; 21/20; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 12/5; 27/10; 23/10; 12/5; 131/50; 37/19; 23/10; ; ; 12/5; 11/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 16:23:33 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 20:22:15 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 21/20; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 12/5; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 12/5; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-10 00:21:57 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 21/20; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 45/17; 5/2; ; ; 23/10; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 12/5; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-10 04:22:09 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 21/20; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 45/17; 5/2; ; ; 23/10; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 12/5; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-10 08:21:54 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 21/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 21/20; 20/21; 
Draw; 23/10; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 45/17; 5/2; ; ; 23/10; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 12/5; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-10 12:22:43 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 1; 10/11; 1; 19/20; 1; 10/11; 21/20; 21/20; 1; 1; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 20/21; 
Draw; 23/10; 5/2; 49/20; 5/2; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 9/4; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 45/17; 5/2; ; ; 5/2; 9/4; 
Southport; 14/5; 12/5; 12/5; 13/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 49/20; 5/2; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-10 16:25:17 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 1; 11/10; 21/20; 19/20; 1; 10/11; 21/20; 21/20; 1; 1; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 20/21; 
Draw; 23/10; 5/2; 49/20; 12/5; 5/2; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 9/4; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; 68/25; 27/11; 5/2; ; ; 5/2; 9/4; 
Southport; 14/5; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 49/20; 5/2; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 14/5; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-10 20:23:04 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 1; 11/10; 21/20; 19/20; 1; 10/11; 21/20; 1; 1; 20/21; 1; 21/20; 1; 1; 11/10; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 20/21; 
Draw; 23/10; 5/2; 49/20; 12/5; 5/2; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 27/11; 5/2; ; ; 23/10; 9/4; 
Southport; 14/5; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 5/2; 5/2; 5/2; 23/10; 27/10; 23/10; 27/11; 131/50; 14/5; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-11 00:23:27 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 1; 21/20; 1; 19/20; 1; 10/11; 1; 20/21; 1; 20/21; 1; 21/20; 1; 1; 19/20; 7/9; 1; 19/20; 27/25; 21/20; 1; ; ; 1; 20/21; 
