META; english/non-league/national-league/forest-green-v-north-ferriby-utd; 2017-03-26 04:22:45 GMT+2; 2017-09-05 09:00; e70300-dr003
Australia; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Thailand; ; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/forest-green-v-north-ferriby-utd; 2017-03-27 04:19:23 GMT+2; 2017-03-28 20:00; e70300-dr003
France; ; 23/20; 6/5; 11/10; 23/20; ; 23/20; 11/10; 11/10; 21/20; ; 6/5; 23/20; ; 5/4; 15/13; 6/5; 15/13; 23/20; 6/5; 32/25; ; 22/19; ; 6/5; ; 1/25; ; 
Draw; ; 11/5; 43/20; 11/5; 21/10; ; 11/5; 11/5; 9/4; 23/10; ; 9/4; 9/4; ; 23/10; 9/4; 11/5; 11/5; 21/10; 11/5; 59/25; ; 21/10; ; 28/13; ; 1/100; ; 
Spain; ; 9/4; 5/2; 12/5; 23/10; ; 12/5; 5/2; 5/2; 12/5; ; 12/5; 5/2; ; 23/10; 5/2; 5/2; 12/5; 12/5; 5/2; 123/50; ; 27/11; ; 5/2; ; 1/25; ; 
META; english/non-league/national-league/forest-green-v-north-ferriby-utd; 2017-03-27 12:08:46 GMT+3; 2017-04-01 15:00; e70300-dr003
Forest Green; 1/6; 1/5; ; ; 2/11; 1/7; 2/11; ; 1/5; 1/5; ; 2/11; 2/11; ; 1/5; 2/11; 3/19; 1/5; 1/5; 3/19; ; ; 1/5; ; 1/5; ; ; ; 
Draw; 11/2; 9/2; ; ; 11/2; 5; 11/2; ; 21/4; 5; ; 9/2; 19/4; ; 11/2; 11/2; 5; 9/2; 5; 5; ; ; 5; ; 5; ; ; ; 
North Ferriby Utd; 16; 10; ; ; 16; 14; 16; ; 14; 12; ; 12; 16; ; 11; 14; 13; 19/2; 11; 13; ; ; 11; ; 11; ; ; ; 
META; english/non-league/national-league/forest-green-v-north-ferriby-utd; 2017-03-28 00:20:37 GMT+3; 2017-04-01 15:00; e70300-dr003
Forest Green; 1/6; 1/5; ; 1/6; 1/6; 2/13; 2/11; ; 1/6; 2/11; 2/13; 2/13; 2/13; 1/7; 1/5; 2/11; 1/7; 2/17; 1/5; 1/7; ; 3/19; 1/5; ; 1/5; ; ; ; 
Draw; 11/2; 9/2; ; 11/2; 6; 5; 6; ; 6; 6; 6; 5; 11/2; 6; 11/2; 11/2; 29/5; 6; 5; 29/5; ; 57/10; 5; ; 5; ; ; ; 
North Ferriby Utd; 16; 10; ; 12; 16; 10; 14; ; 12; 12; 18; 12; 16; 16; 11; 14; 55/4; 13; 11; 55/4; ; 10; 11; ; 11; ; ; ; 
META; english/non-league/national-league/forest-green-v-north-ferriby-utd; 2017-03-28 04:21:30 GMT+3; 2017-04-01 15:00; e70300-dr003
Forest Green; 1/6; 1/5; ; 1/6; 1/6; 2/13; 2/11; 1/8; 1/6; 2/11; 1/6; 2/13; 2/13; 1/6; 1/5; 1/6; 1/7; 2/17; 2/13; 1/7; ; 3/19; 2/13; ; 2/13; ; ; ; 
Draw; 11/2; 9/2; ; 11/2; 6; 5; 6; 6; 6; 6; 11/2; 5; 11/2; 11/2; 11/2; 6; 6; 6; 11/2; 6; ; 57/10; 11/2; ; 11/2; ; ; ; 
North Ferriby Utd; 16; 10; ; 12; 16; 10; 14; 14; 12; 12; 18; 12; 16; 14; 11; 14; 14; 13; 15; 14; ; 10; 15; ; 15; ; ; ; 
META; english/non-league/national-league/forest-green-v-north-ferriby-utd; 2017-03-28 12:39:04 GMT+3; 2017-04-01 15:00; e70300-dr003
Forest Green; 1/6; 1/5; ; 1/6; 1/6; 2/13; 2/11; 1/8; 1/6; 2/11; 2/13; 2/13; 2/13; 1/7; 1/5; 1/6; 1/7; 2/17; 2/13; 1/7; ; 3/19; 2/13; ; 2/13; ; ; ; 
