META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-16 04:22:13 GMT+3; 2016-08-20 15:00; e70300-dr003
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-17 12:21:40 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 13/10; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Macclesfield; 21/10; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-17 16:21:48 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 13/10; 6/5; 5/4; 23/20; 6/5; ; 5/4; 11/10; 5/4; 6/5; ; 1; ; ; ; ; 15/13; 6/5; 6/5; 6/5; 5/4; 7/5; ; ; 2/9; ; 
Macclesfield; 21/10; 21/10; 41/20; 19/10; 21/10; ; 9/4; 21/10; 85/40; 21/10; ; 11/5; ; ; ; ; 11/5; 21/10; 19/10; 21/10; 39/19; 20/9; ; ; 4/7; ; 
Draw; 9/4; 9/4; 11/5; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; ; 11/5; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-17 20:22:44 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 13/10; 6/5; 5/4; 23/20; 6/5; 6/5; 5/4; 11/10; 5/4; 6/5; ; 1; ; 5/4; ; ; 6/5; 6/5; 6/5; 6/5; ; 7/5; ; ; 2/9; ; 
Macclesfield; 21/10; 21/10; 41/20; 19/10; 21/10; 2; 11/5; 21/10; 85/40; 21/10; ; 11/5; ; 21/10; ; ; 11/5; 21/10; 19/10; 21/10; ; 20/9; ; ; 2/9; ; 
Draw; 9/4; 9/4; 11/5; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 11/5; ; 11/5; ; 9/4; ; ; 9/4; 11/5; 11/5; 11/5; ; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-18 00:21:05 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 13/10; 6/5; 5/4; 23/20; 6/5; 6/5; 5/4; 11/10; 5/4; 6/5; ; 1; 23/20; 5/4; ; ; 6/5; 6/5; 6/5; 6/5; 5/4; 7/5; ; ; 10/9; ; 
Macclesfield; 21/10; 21/10; 21/10; 19/10; 21/10; 2; 11/5; 21/10; 85/40; 21/10; ; 11/5; 21/10; 21/10; ; ; 11/5; 21/10; 19/10; 21/10; 21/10; 20/9; ; ; 15/8; ; 
Draw; 9/4; 9/4; 11/5; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 11/5; ; 11/5; 23/10; 9/4; ; ; 9/4; 11/5; 11/5; 11/5; 9/4; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-18 04:20:40 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 13/10; 6/5; 5/4; 23/20; 6/5; 6/5; 5/4; 11/10; 5/4; 6/5; ; 1; 23/20; 5/4; 23/20; ; 6/5; 6/5; 6/5; 6/5; 6/5; 7/5; ; ; 21/20; ; 
Macclesfield; 21/10; 21/10; 21/10; 19/10; 21/10; 2; 11/5; 21/10; 85/40; 21/10; ; 11/5; 21/10; 21/10; 2; ; 11/5; 21/10; 19/10; 21/10; 21/10; 20/9; ; ; 15/8; ; 
Draw; 9/4; 9/4; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; ; 11/5; 23/10; 9/4; 11/5; ; 9/4; 11/5; 11/5; 11/5; 23/10; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-18 08:20:28 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 13/10; 6/5; 5/4; 23/20; 6/5; 6/5; 5/4; 11/10; 5/4; 6/5; ; 1; 23/20; 5/4; ; ; 6/5; 6/5; 6/5; 6/5; 6/5; 7/5; ; ; 21/20; ; 
Macclesfield; 21/10; 21/10; 21/10; 19/10; 21/10; 2; 11/5; 21/10; 85/40; 21/10; ; 11/5; 21/10; 21/10; ; ; 11/5; 21/10; 19/10; 21/10; 21/10; 20/9; ; ; 15/8; ; 
Draw; 9/4; 9/4; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; ; 11/5; 23/10; 9/4; ; ; 9/4; 11/5; 11/5; 11/5; 23/10; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-18 12:26:29 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 5/4; 6/5; 11/10; 21/20; 6/5; 6/5; 5/4; 11/10; 5/4; ; 5/4; 1; 23/20; 5/4; ; ; 6/5; 6/5; 6/5; 6/5; 6/5; 7/5; ; ; 10/11; ; 
Macclesfield; 11/5; 21/10; 23/10; 23/10; 21/10; 2; 11/5; 21/10; 85/40; ; 2; 11/5; 21/10; 21/10; ; ; 11/5; 21/10; 19/10; 21/10; 11/5; 20/9; ; ; 2; ; 
Draw; 9/4; 9/4; 47/20; 11/5; 9/4; 11/5; 23/10; 23/10; 23/10; ; 12/5; 11/5; 23/10; 9/4; ; ; 9/4; 11/5; 11/5; 11/5; 23/10; 40/17; ; ; 11/5; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-18 16:22:58 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 10/11; 21/20; 19/20; 1; 1; 1; 21/20; 20/21; 1; 10/11; 19/20; ; 19/20; 1; 21/20; 21/20; 21/20; 1; 15/13; ; ; 20/21; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 12/5; 11/5; 12/5; 11/5; 23/10; 12/5; ; 12/5; 9/4; 11/5; 9/4; 11/5; 40/17; 40/17; ; ; 9/4; ; 
Macclesfield; 3; 13/5; 13/5; 13/5; 12/5; 12/5; 27/10; 5/2; 11/4; 5/2; 11/4; 11/5; 11/4; 27/10; ; 14/5; 13/5; 5/2; 11/5; 5/2; 27/10; 31/11; ; ; 13/5; ; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-18 20:21:00 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 10/11; 1; 19/20; 1; 1; 1; ; 20/21; 1; 10/11; 19/20; ; 19/20; 19/20; 19/20; 21/20; ; 19/20; 21/20; ; ; 1; 20/21; 
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 12/5; ; 12/5; 11/5; 23/10; 12/5; ; 12/5; 12/5; 11/5; 9/4; ; 12/5; 27/11; ; ; 12/5; 23/10; 
Macclesfield; 3; 13/5; 27/10; 5/2; 13/5; 12/5; 27/10; 5/2; 11/4; ; 11/4; 11/5; 11/4; 11/4; ; 14/5; 13/5; 14/5; 11/5; ; 11/4; 58/19; ; ; 13/5; 13/5; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-19 00:21:45 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 10/11; 1; 19/20; 1; 1; 1; 19/20; 20/21; 1; 10/11; 19/20; ; 19/20; 1; 19/20; 21/20; ; 19/20; 21/20; 19/20; ; 1; 20/21; 
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 12/5; 11/5; 12/5; 11/5; 23/10; 12/5; ; 12/5; 9/4; 11/5; 9/4; ; 40/17; 27/11; 5/2; ; 12/5; 23/10; 
Macclesfield; 3; 13/5; 27/10; 5/2; 13/5; 12/5; 27/10; 5/2; 11/4; 14/5; 11/4; 11/5; 11/4; 11/4; ; 14/5; 13/5; 14/5; 11/5; ; 11/4; 58/19; 45/17; ; 5/2; 13/5; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-19 04:20:58 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 10/11; 1; 19/20; 1; 1; 1; ; 20/21; 1; 10/11; 19/20; 19/20; 19/20; 1; 19/20; 21/20; ; ; 21/20; 19/20; ; 1; 20/21; 
Draw; 5/2; 12/5; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 12/5; ; 12/5; 12/5; 23/10; 49/20; 11/5; 12/5; 9/4; 11/5; 9/4; ; ; 27/11; 5/2; ; 12/5; 23/10; 
Macclesfield; 11/4; 13/5; 27/10; 5/2; 13/5; 12/5; 27/10; 5/2; 11/4; ; 11/4; 14/5; 11/4; 27/10; 27/10; 14/5; 13/5; 14/5; 11/5; ; ; 58/19; 45/17; ; 5/2; 13/5; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-19 08:21:18 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 10/11; 20/21; 19/20; 1; 1; 1; ; 20/21; 1; 10/11; 19/20; 19/20; 19/20; 19/20; 19/20; 21/20; ; ; 21/20; 1; ; 1; 20/21; 
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; ; 12/5; 12/5; 23/10; 49/20; 11/5; 12/5; 12/5; 11/5; 9/4; ; ; 27/11; 5/2; ; 12/5; 23/10; 
Macclesfield; 11/4; 13/5; 27/10; 5/2; 13/5; 12/5; 27/10; 5/2; 11/4; ; 11/4; 14/5; 11/4; 27/10; 27/10; 14/5; 13/5; 14/5; 11/5; ; ; 58/19; 5/2; ; 5/2; 13/5; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-19 12:21:00 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 19/20; 10/11; 20/21; 19/20; 1; 10/11; 1; 19/20; 20/21; 1; 10/11; 19/20; ; 19/20; 19/20; 19/20; 21/20; 20/21; ; 21/20; 1; ; 1; 20/21; 
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 11/5; 5/2; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 49/20; ; 12/5; 12/5; 11/5; 9/4; 11/5; ; 27/11; 5/2; ; 23/10; 9/4; 
Macclesfield; 11/4; 13/5; 27/10; 5/2; 13/5; 12/5; 27/10; 11/4; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; ; 14/5; 13/5; 14/5; 11/5; 14/5; ; 58/19; 5/2; ; 13/5; 13/5; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-19 16:21:48 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 10/11; 20/21; 19/20; 1; 10/11; 1; ; 1; 21/20; 11/10; 19/20; ; 19/20; 19/20; 19/20; 21/20; 20/21; 19/20; 11/10; 1; ; 1; 21/20; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; ; 12/5; 12/5; 23/10; 49/20; ; 12/5; 12/5; 11/5; 9/4; 11/5; 40/17; 28/11; 5/2; ; 23/10; 9/4; 
Macclesfield; 11/4; 13/5; 13/5; 23/10; 13/5; 12/5; 13/5; 11/4; 11/4; ; 13/5; 13/5; 5/2; 53/20; ; 14/5; 13/5; 14/5; 11/5; 14/5; 11/4; 52/19; 5/2; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-19 20:22:22 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 20/21; 1; 19/20; 1; 10/11; 1; 19/20; 1; 21/20; 11/10; 19/20; ; 19/20; 19/20; 19/20; 21/20; 20/21; 1; 11/10; 1; ; 1; 21/20; 
Draw; 5/2; 12/5; 23/10; 21/10; 23/10; 11/5; 5/2; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 49/20; ; 12/5; 12/5; 11/5; 9/4; 11/5; 40/17; 28/11; 5/2; ; 12/5; 9/4; 
Macclesfield; 11/4; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 11/4; 11/4; 14/5; 13/5; 13/5; 5/2; 53/20; ; 14/5; 13/5; 14/5; 11/5; 14/5; 45/17; 52/19; 5/2; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-20 00:22:42 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 19/20; 1; 20/21; 1; 19/20; 1; 10/11; 1; ; 1; 21/20; 11/10; 19/20; ; 19/20; 19/20; 19/20; 21/20; ; 1; 11/10; 1; ; 1; 21/20; 
Draw; 5/2; 12/5; 23/10; 21/10; 23/10; 11/5; 5/2; 12/5; 12/5; ; 12/5; 12/5; 23/10; 49/20; ; 12/5; 12/5; 11/5; 9/4; ; 40/17; 28/11; 5/2; ; 12/5; 9/4; 
Macclesfield; 11/4; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 11/4; 11/4; ; 13/5; 13/5; 5/2; 53/20; ; 14/5; 13/5; 14/5; 11/5; ; 45/17; 52/19; 5/2; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-20 04:22:40 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 1; 1; 20/21; 1; 19/20; 1; 10/11; 1; 19/20; 1; 21/20; 11/10; 19/20; ; 19/20; 1; 19/20; 21/20; 20/21; 1; 11/10; 1; ; 1; 21/20; 
Draw; 5/2; 23/10; 23/10; 21/10; 23/10; 11/5; 5/2; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 49/20; ; 12/5; 9/4; 11/5; 9/4; 11/5; 40/17; 28/11; 5/2; ; 12/5; 9/4; 
Macclesfield; 11/4; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 11/4; 11/4; 14/5; 13/5; 13/5; 5/2; 53/20; ; 14/5; 13/5; 14/5; 11/5; 14/5; 45/17; 52/19; 5/2; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-20 08:21:47 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 19/20; 1; 1; 20/21; 1; 19/20; 1; 10/11; 1; 19/20; 1; 21/20; 11/10; 19/20; ; 19/20; 1; 19/20; 21/20; 20/21; 1; 11/10; 1; ; 1; 21/20; 
Draw; 5/2; 23/10; 23/10; 21/10; 23/10; 11/5; 5/2; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 49/20; ; 12/5; 9/4; 11/5; 9/4; 11/5; 40/17; 28/11; 5/2; ; 12/5; 9/4; 
Macclesfield; 11/4; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 11/4; 11/4; 14/5; 13/5; 13/5; 5/2; 53/20; ; 14/5; 13/5; 14/5; 11/5; 14/5; 45/17; 52/19; 5/2; ; 13/5; 5/2; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-20 12:21:39 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 21/20; 1; 11/10; 21/20; 21/20; 19/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; ; 1; 21/20; 1; 21/20; 1; 21/20; 7/6; 21/20; ; 10/9; 21/20; 
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 11/5; 5/2; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; ; 5/2; 12/5; 11/5; 9/4; 11/5; 40/17; 28/11; 5/2; ; 23/10; 11/5; 
Macclesfield; 12/5; 13/5; 12/5; 21/10; 12/5; 12/5; 12/5; 5/2; 5/2; 13/5; 23/10; 12/5; 5/2; 23/10; ; 5/2; 12/5; 13/5; 11/5; 13/5; 12/5; 33/13; 40/17; ; 12/5; 23/10; 
META; english/non-league/national-league/sutton-utd-v-macclesfield; 2016-08-20 16:22:25 GMT+3; 2016-08-20 15:00; e70300-dr003
Sutton Utd; 23/20; 6/5; 6/5; 23/20; 23/20; 19/20; 5/4; 1; 6/5; 11/10; 6/5; 5/4; 13/10; 23/20; ; 6/5; 6/5; 11/10; 21/20; 11/10; 15/13; 25/19; 6/5; ; 13/10; 6/5; 
Macclesfield; 11/5; 2; 21/10; 2; 11/5; 12/5; 21/10; 12/5; 9/4; 23/10; 21/10; 11/5; 21/10; 11/5; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 11/5; 2; ; 21/10; 21/10; 
Draw; 5/2; 23/10; 9/4; 11/5; 23/10; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 12/5; ; 23/10; 9/4; 9/4; 9/4; 9/4; 40/17; 28/11; 5/2; ; 23/10; 11/5; 
