META; english/non-league/national-league/guiseley-v-braintree-town; 2016-08-30 00:20:39 GMT+3; 2016-09-03 15:00; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Guiseley; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/guiseley-v-braintree-town; 2016-08-30 04:20:46 GMT+3; 2016-09-03 15:00; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Guiseley; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/guiseley-v-braintree-town; 2016-08-30 08:20:48 GMT+3; 2016-09-03 15:00; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Guiseley; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/guiseley-v-braintree-town; 2016-08-30 12:21:07 GMT+3; 2016-09-03 15:00; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Guiseley; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/guiseley-v-braintree-town; 2016-08-30 16:21:24 GMT+3; 2016-09-03 15:00; e70300-dr003
Braintree Town; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
