META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-10 20:21:20 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 4/5; 5/6; 4/5; 4/5; 5/6; 3/4; 5/6; 4/5; ; ; ; 5/6; ; ; ; ; 5/6; ; ; ; ; 7/8; ; ; 1/50; ; 
Draw; 5/2; 12/5; 5/2; 9/4; 12/5; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; 45/17; ; ; 1/100; ; 
Gateshead; 7/2; 14/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; ; ; ; 11/4; ; ; ; ; 3; ; ; ; ; 39/11; ; ; 1/50; ; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-11 00:21:21 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 4/5; 5/6; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; ; ; ; 5/6; ; ; ; ; 5/6; ; ; ; 4/5; 7/8; ; ; 4/6; ; 
Draw; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; 27/11; 45/17; ; ; 2/15; ; 
Gateshead; 7/2; 14/5; 16/5; 16/5; 16/5; 16/5; 7/2; 16/5; ; ; ; 11/4; ; ; ; ; 3; ; ; ; 17/5; 39/11; ; ; 1/50; ; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-11 04:21:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 4/5; 5/6; 4/5; 4/5; 4/5; 3/4; 5/6; 4/5; ; ; ; 5/6; ; ; ; ; 5/6; ; ; ; 4/5; 7/8; ; ; 4/6; ; 
Draw; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; 27/11; 45/17; ; ; 9/4; ; 
Gateshead; 7/2; 14/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; ; ; ; 11/4; ; ; ; ; 3; ; ; ; 17/5; 39/11; ; ; 14/5; ; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-11 08:21:48 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 4/5; 5/6; 4/5; 4/5; 4/5; 3/4; 5/6; 4/5; ; 4/5; ; 5/6; ; ; 8/11; ; 5/6; 4/5; ; 4/5; 4/5; 7/8; ; ; 4/6; ; 
Draw; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; ; 12/5; ; 11/5; ; ; 5/2; ; 12/5; 12/5; ; 12/5; 27/11; 45/17; ; ; 9/4; ; 
Gateshead; 7/2; 14/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; ; 16/5; ; 11/4; ; ; 3; ; 3; 16/5; ; 3; 33/10; 39/11; ; ; 11/4; ; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-11 12:22:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 4/5; 5/6; 4/5; 4/5; 4/5; 3/4; 5/6; 4/5; ; 4/5; 10/11; 5/6; ; 4/5; ; ; 5/6; 4/5; ; 4/5; 4/5; 28/29; ; ; 4/6; ; 
Draw; 5/2; 12/5; 5/2; 9/4; 5/2; 23/10; 5/2; 12/5; ; 12/5; 5/2; 11/5; ; 49/20; ; ; 12/5; 12/5; ; 12/5; 27/11; 45/17; ; ; 9/4; ; 
Gateshead; 7/2; 14/5; 16/5; 16/5; 16/5; 14/5; 17/5; 16/5; ; 16/5; 14/5; 11/4; ; 10/3; ; ; 3; 16/5; ; 3; 33/10; 31/10; ; ; 11/4; ; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-11 16:22:59 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 5/6; 10/11; 20/23; 10/11; 17/20; 10/11; 5/6; ; 9/10; 10/11; 5/6; 19/20; 9/10; ; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 28/29; 11/12; ; 8/11; 5/6; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 9/4; 5/2; 5/2; ; 12/5; 5/2; 11/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 27/11; 45/17; 5/2; ; 21/10; 11/5; 
Gateshead; 3; 14/5; 29/10; 14/5; 29/10; 13/5; 3; 11/4; ; 11/4; 14/5; 11/4; 14/5; 29/10; ; 14/5; 14/5; 11/4; 13/5; 11/4; 37/13; 31/10; 11/4; ; 23/10; 13/5; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-11 20:22:58 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 5/6; 10/11; 20/23; 10/11; 17/20; 10/11; 5/6; 9/10; 9/10; 10/11; 5/6; 19/20; 9/10; ; 19/20; 10/11; 9/10; 9/10; 9/10; ; 28/29; 11/12; ; 20/21; 9/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 5/2; 5/2; 12/5; 12/5; 11/5; 23/10; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; ; 45/17; 5/2; ; 6/4; 11/5; 
Gateshead; 3; 14/5; 29/10; 11/4; 29/10; 13/5; 3; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 59/20; ; 14/5; 14/5; 11/4; 13/5; 11/4; ; 31/10; 11/4; ; 1/4; 11/4; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-12 00:22:08 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 5/6; 10/11; 20/23; 10/11; 17/20; 10/11; 5/6; 9/10; 9/10; 10/11; 5/6; 19/20; 9/10; ; 19/20; 10/11; 9/10; 9/10; 9/10; 13/15; 28/29; 11/12; ; 20/21; 9/10; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 5/2; 5/2; 12/5; 12/5; 11/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 27/11; 45/17; 5/2; ; 23/10; 11/5; 
Gateshead; 3; 14/5; 29/10; 11/4; 29/10; 13/5; 3; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 59/20; ; 14/5; 14/5; 11/4; 13/5; 11/4; 56/19; 31/10; 11/4; ; 14/5; 11/4; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-12 04:22:11 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 5/6; 10/11; 20/23; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 5/6; 19/20; 9/10; ; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; ; 11/12; ; 20/21; 5/6; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 5/2; 5/2; 12/5; 12/5; 11/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 27/11; ; 5/2; ; 12/5; 11/5; 
Gateshead; 3; 14/5; 14/5; 11/4; 14/5; 13/5; 29/10; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 29/10; ; 14/5; 14/5; 11/4; 13/5; 11/4; 56/19; ; 11/4; ; 14/5; 11/4; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-12 08:21:57 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 5/6; 10/11; 20/23; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 5/6; 19/20; 9/10; ; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 28/29; 11/12; ; 20/21; 10/11; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 9/4; 5/2; 5/2; 5/2; 12/5; 12/5; 11/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 27/11; 45/17; 5/2; ; 9/4; 11/5; 
Gateshead; 3; 14/5; 14/5; 14/5; 29/10; 13/5; 29/10; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 29/10; ; 14/5; 14/5; 11/4; 13/5; 11/4; 56/19; 31/10; 11/4; ; 11/4; 11/4; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-12 12:22:38 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 10/11; 10/11; 20/23; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 19/20; 19/20; 9/10; ; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 39/40; 11/12; ; 20/21; 10/11; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 9/4; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 27/11; 13/5; 5/2; ; 12/5; 11/5; 
Gateshead; 3; 14/5; 14/5; 14/5; 14/5; 13/5; 29/10; 11/4; 14/5; 11/4; 3; 3; 14/5; 29/10; ; 14/5; 14/5; 11/4; 13/5; 11/4; 56/19; 41/13; 11/4; ; 14/5; 11/4; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-12 16:22:49 GMT+3; 2016-08-13 15:00; e70300-dr003
Forest Green; 10/11; 10/11; 10/11; 20/23; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 19/20; 19/20; 10/11; ; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 39/40; 11/12; ; 20/21; 10/11; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 27/11; 13/5; 5/2; ; 12/5; 11/5; 
Gateshead; 3; 14/5; 14/5; 13/5; 14/5; 13/5; 29/10; 11/4; 14/5; 11/4; 3; 3; 14/5; 29/10; ; 14/5; 14/5; 11/4; 13/5; 11/4; 56/19; 41/13; 11/4; ; 14/5; 11/4; 
META; english/non-league/national-league/forest-green-v-gateshead; 2016-08-12 20:23:56 GMT+3; 2016-08-13 15:00; e70300-dr003
