META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-01-31 00:22:30 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-02 00:22:02 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-02 04:22:17 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-02 08:22:20 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-02 12:23:22 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-02 16:24:27 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-02 20:23:41 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-03 00:22:20 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-03 04:22:32 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-03 08:22:11 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-03 12:26:07 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-03 16:25:33 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-03 20:27:22 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-04 00:22:44 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-04 04:22:55 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-04 08:22:38 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-04 12:28:34 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-04 16:26:04 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 
Sutton Utd; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-04 20:26:24 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; 8/13; ; 8/13; ; 8/13; ; 3/5; ; ; ; ; 8/13; 8/13; 4/7; ; 8/13; ; ; ; ; ; ; ; ; ; 8/15; ; 
Draw; 3; ; 11/4; ; 3; ; 3; ; ; ; ; 5/2; 59/20; 27/10; ; 3; ; ; ; ; ; ; ; ; ; 5/2; ; 
Sutton Utd; 4; ; 4; ; 21/5; ; 22/5; ; ; ; ; 7/2; 4; 4; ; 4; ; ; ; ; ; ; ; ; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-05 00:22:27 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; 8/13; ; 8/13; ; 8/13; ; 3/5; ; ; ; 8/15; 8/13; 8/13; 4/7; ; 8/13; ; ; ; ; ; ; ; ; ; 8/15; ; 
Draw; 3; ; 11/4; ; 3; ; 3; ; ; ; 13/5; 5/2; 59/20; 27/10; ; 3; ; ; ; ; ; ; ; ; ; 5/2; ; 
Sutton Utd; 4; ; 4; ; 21/5; ; 22/5; ; ; ; 4; 7/2; 4; 4; ; 4; ; ; ; ; ; ; ; ; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-05 04:23:33 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; 8/13; ; 8/13; 4/7; 8/13; ; 3/5; 4/7; 8/13; ; 8/15; 8/13; 8/13; 4/7; ; 8/13; 11/18; ; 4/7; 11/18; ; ; 3/5; ; ; 8/15; ; 
Draw; 3; ; 11/4; 13/5; 3; ; 3; 11/4; 3; ; 13/5; 5/2; 59/20; 11/4; ; 14/5; 29/10; ; 14/5; 29/10; ; ; 14/5; ; ; 5/2; ; 
Sutton Utd; 4; ; 4; 4; 21/5; ; 22/5; 4; 4; ; 4; 7/2; 4; 4; ; 9/2; 77/19; ; 4; 77/19; ; ; 4; ; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-05 08:22:16 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; 8/13; ; 8/13; 4/7; 8/13; ; 3/5; 4/7; 8/13; ; 8/15; 8/13; 8/13; 4/7; ; 8/13; 11/18; ; 4/7; 11/18; ; ; 3/5; ; ; 8/15; ; 
Draw; 3; ; 11/4; 13/5; 3; ; 3; 11/4; 3; ; 13/5; 5/2; 59/20; 11/4; ; 14/5; 29/10; ; 14/5; 29/10; ; ; 14/5; ; ; 5/2; ; 
Sutton Utd; 4; ; 4; 4; 21/5; ; 22/5; 4; 4; ; 4; 7/2; 4; 4; ; 9/2; 77/19; ; 4; 77/19; ; ; 4; ; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-05 12:24:28 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; 8/13; ; 8/13; 4/7; 8/13; ; 3/5; 4/7; 8/13; ; 8/15; 8/13; 8/13; 4/7; ; 8/13; 11/18; ; 4/7; 11/18; 16/25; ; 3/5; ; ; 8/15; ; 
Draw; 3; ; 11/4; 13/5; 3; ; 3; 11/4; 3; ; 13/5; 5/2; 59/20; 11/4; ; 14/5; 29/10; ; 14/5; 29/10; 16/5; ; 14/5; ; ; 5/2; ; 
Sutton Utd; 4; ; 4; 4; 21/5; ; 22/5; 4; 4; ; 4; 7/2; 4; 4; ; 9/2; 77/19; ; 4; 77/19; 47/10; ; 4; ; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-05 16:24:55 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 4/7; 8/13; ; 13/20; 4/7; ; ; 8/15; 8/13; 3/5; 4/7; ; 8/13; 8/13; ; 4/7; 8/13; 16/25; ; ; ; ; 8/15; ; 
Draw; ; ; ; 13/5; 3; ; 14/5; 11/4; ; ; 13/5; 5/2; 57/20; 11/4; ; 14/5; 37/13; ; 14/5; 37/13; 16/5; ; ; ; ; 5/2; ; 
Sutton Utd; ; ; ; 4; 4; ; 22/5; 4; ; ; 4; 7/2; 17/4; 4; ; 9/2; 77/19; ; 4; 77/19; 47/10; ; ; ; ; 10/3; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-05 20:25:09 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 4/7; 8/13; ; 13/20; 4/7; ; ; 8/15; 8/13; 3/5; 4/7; ; 8/13; 8/13; ; 4/7; 8/13; ; ; 3/5; ; ; 8/15; ; 
Draw; ; ; ; 13/5; 3; ; 14/5; 11/4; ; ; 13/5; 5/2; 57/20; 11/4; ; 14/5; 37/13; ; 14/5; 37/13; ; ; 14/5; ; ; 5/2; ; 
Sutton Utd; ; ; ; 4; 4; ; 22/5; 4; ; ; 4; 7/2; 17/4; 4; ; 9/2; 41/10; ; 4; 41/10; ; ; 4; ; ; 3; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-06 00:22:06 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 4/7; 4/7; ; 8/13; 4/7; ; ; 8/15; ; 3/5; 6/10; ; 8/13; 11/18; ; 4/7; 11/18; ; ; 3/5; ; ; 4/7; ; 
Draw; ; ; ; 13/5; 3; ; 29/10; 11/4; ; ; 13/5; ; 57/20; 29/10; ; 14/5; 29/10; ; 14/5; 29/10; ; ; 14/5; ; ; 13/5; ; 
Sutton Utd; ; ; ; 4; 9/2; ; 22/5; 4; ; ; 4; ; 17/4; 9/2; ; 9/2; 77/19; ; 4; 77/19; ; ; 4; ; ; 10/3; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-06 04:22:01 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 8/13; 4/7; ; 8/13; 4/7; ; ; 8/15; ; 3/5; 6/10; ; 8/13; 11/18; ; 4/7; 11/18; ; ; 3/5; ; ; 4/6; ; 
Draw; ; ; ; 5/2; 3; ; 29/10; 11/4; ; ; 13/5; ; 57/20; 29/10; ; 14/5; 29/10; ; 14/5; 29/10; ; ; 14/5; ; ; 11/4; ; 
Sutton Utd; ; ; ; 4; 9/2; ; 22/5; 4; ; ; 4; ; 17/4; 9/2; ; 9/2; 77/19; ; 4; 77/19; ; ; 4; ; ; 3; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-06 08:21:58 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 8/13; 4/7; ; 8/13; 4/7; ; ; 8/15; ; 3/5; 6/10; ; 8/13; 11/18; ; ; 11/18; ; ; ; ; ; 4/6; ; 
Draw; ; ; ; 5/2; 3; ; 29/10; 11/4; ; ; 13/5; ; 57/20; 29/10; ; 14/5; 37/13; ; ; 37/13; ; ; ; ; ; 11/4; ; 
Sutton Utd; ; ; ; 4; 9/2; ; 22/5; 4; ; ; 4; ; 17/4; 9/2; ; 9/2; 41/10; ; ; 41/10; ; ; ; ; ; 3; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-06 12:22:03 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 8/13; ; ; 13/20; 8/13; ; ; 8/15; ; 3/5; 6/10; ; 8/13; 11/17; ; ; 11/18; ; ; ; ; ; 4/6; ; 
Draw; ; ; ; 5/2; ; ; 14/5; 11/4; ; ; 13/5; ; 57/20; 29/10; ; 14/5; 14/5; ; ; 37/13; ; ; ; ; ; 14/5; ; 
Sutton Utd; ; ; ; 4; ; ; 22/5; 7/2; ; ; 4; ; 17/4; 9/2; ; 9/2; 19/5; ; ; 41/10; ; ; ; ; ; 3; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-06 16:24:16 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; 8/13; 6/10; ; ; 4/6; 8/13; ; ; 8/15; ; 3/5; 6/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 13/5; ; 57/20; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sutton Utd; ; ; 4; 15/4; ; ; 17/4; 7/2; ; ; 4; ; 17/4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-02-06 20:23:22 GMT+2; 2017-02-07 19:45; e70300-dr003
Tranmere; ; ; ; 4/7; ; ; ; 8/13; ; ; ; ; 3/5; 6/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 13/5; ; ; ; 11/4; ; ; ; ; 57/20; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sutton Utd; ; ; ; 4; ; ; ; 7/2; ; ; ; ; 17/4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-04-02 00:19:05 GMT+3; 2017-04-01 19:00; e70300-dr003
Draw 1-1; 11/2; 6; 13/2; ; 6; 11/2; 13/2; 13/2; 6; 6; 6; 6; 6; ; 6; 6; 7; 27/4; 7; 7; ; 31/5; 7; 6; 7; ; 6; 31/5; 
Basel 1-0; 15/2; 7; 15/2; ; 13/2; 6; 8; 7; 7; 7; 15/2; 13/2; 7; ; 7; 7; 15/2; 15/2; 15/2; 15/2; ; 15/2; 15/2; 13/2; 15/2; ; 36/5; 36/5; 
Basel 2-1; 15/2; 7; 15/2; ; 13/2; 13/2; 15/2; 7; 7; 7; 7; 13/2; 7; ; 7; 7; 8; 7; 15/2; 8; ; 36/5; 15/2; 13/2; 15/2; ; 36/5; 36/5; 
Basel 2-0; 8; 8; 17/2; ; 15/2; 7; 17/2; 17/2; 15/2; 8; 8; 15/2; 17/2; ; 15/2; 8; 17/2; 33/4; 9; 17/2; ; 83/10; 9; 15/2; 9; ; 38/5; 39/5; 
Basel 3-1; 12; 12; 12; ; 11; 11; 13; 12; 12; 12; 12; 11; 12; ; 11; 12; 53/4; 11; 12; 53/4; ; 12; 12; 11; 12; ; 62/5; 63/5; 
Draw 0-0; 11; 10; 13; ; 10; 11; 19/2; 9; 12; 12; 12; 11; 9; ; 11; 10; 9; 17/2; 21/2; 9; ; 14; 21/2; ; 21/2; ; 59/5; 12; 
St Gallen 2-1; 14; 12; 13; ; 12; 12; 13; 13; 12; 12; 12; 11; 12; ; 12; 12; 53/4; 27/2; 13; 53/4; ; 12; 13; 12; 13; ; 64/5; 13; 
Draw 2-2; 12; 12; 13; ; 11; 11; 13; 12; 12; 12; 12; 11; 12; ; 11; 12; 59/4; 13; 14; 59/4; ; 13; 14; 12; 14; ; 62/5; 13; 
Basel 3-0; 12; 14; 14; ; 12; 12; 15; 14; 12; 12; 14; 12; 14; ; 12; 12; 57/4; 25/2; 13; 57/4; ; 14; 13; 12; 13; ; 62/5; 68/5; 
St Gallen 1-0; 14; 14; 13; ; 12; 11; 15; 14; 12; 12; 14; 12; 12; ; 12; 12; 51/4; 14; 14; 51/4; ; 12; 14; 12; 14; ; 64/5; 12; 
Basel 3-2; 22; 20; 20; ; 18; 16; 21; 20; 22; 20; 20; 16; 20; ; 18; 18; 93/4; 20; 21; 93/4; ; 25; 21; 18; 21; ; 22; 22; 
Any Other Score; ; ; 18; ; ; ; ; 16; 25; ; ; ; ; ; ; ; ; 25/2; ; ; ; 17; ; 25; ; ; ; ; 
St Gallen 2-0; 25; 25; 25; ; 22; 20; 28; 25; 25; 22; 25; 20; 25; ; 20; 22; 45/2; 25; 23; 45/2; ; 20; 23; 22; 23; ; 25; 27; 
Basel 4-1; 25; 25; 25; ; 22; 20; 28; 25; 25; 25; 25; 20; 25; ; 20; 22; 27; 22; 23; 27; ; 30; 23; 25; 23; ; ; ; 
Basel 4-0; 25; 28; 28; ; 25; 25; 30; 30; 28; 28; 28; 22; 33; ; 22; 25; 113/4; 22; 24; 113/4; ; 30; 24; 28; 24; ; ; ; 
St Gallen 3-1; 33; 33; 33; ; 28; 28; 35; 35; 33; 33; 33; 25; 33; ; 28; 28; 127/4; 35; 33; 127/4; ; 35; 33; 28; 33; ; 35; 45; 
St Gallen 3-2; 40; 33; 30; ; 28; 28; 35; 33; 40; 33; 33; 25; 33; ; 28; 28; 137/4; 35; 37; 137/4; ; 35; 37; 28; 37; ; 35; 45; 
Basel 4-2; 40; 40; 40; ; 33; 40; 45; 40; 50; 40; 40; 28; 40; ; 33; 33; 83/2; 40; 40; 83/2; ; 50; 40; 33; 40; ; ; ; 
