META; english/non-league/national-league/dover-v-braintree-town; 2016-10-16 00:26:08 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; ; 8/11; ; ; 4/5; ; 3/4; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-17 00:23:24 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; ; 4/6; ; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 11/4; ; ; 29/10; ; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; 4; 3; ; ; 19/5; ; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-17 04:23:18 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; ; 4/6; ; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 11/4; ; ; 29/10; ; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; 4; 3; ; ; 19/5; ; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-17 08:23:14 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; ; 4/6; ; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; 14/5; 11/4; ; ; 29/10; ; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; 
Braintree Town; 4; 3; ; ; 19/5; ; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; ; ; ; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-17 12:24:31 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; ; 4/6; ; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; 14/5; 11/4; ; ; 29/10; ; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; 
Braintree Town; 4; 3; ; ; 19/5; ; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; ; ; ; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-17 16:24:58 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; 4/6; 4/6; 8/13; 4/6; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; ; ; 
Draw; 14/5; 11/4; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; ; ; 
Braintree Town; 4; 3; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-17 20:24:42 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/50; ; 
Draw; 14/5; 11/4; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 21/10; ; 
Braintree Town; 4; 3; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 1/50; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-18 00:23:35 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 11/4; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 3; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/11; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-18 04:23:36 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; 4/6; 4/6; 8/13; 4/6; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 11/4; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 3; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/11; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-18 08:24:12 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 11/4; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 3; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/11; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-18 12:26:44 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 8/11; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/100; ; 
Draw; 14/5; 11/4; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 21/10; ; 
Braintree Town; 4; 3; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/11; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-18 16:26:00 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 18/5; ; 7/2; 4; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/11; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-18 20:25:09 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 18/5; ; 7/2; 4; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/9; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-19 00:23:28 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 18/5; ; 7/2; 4; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/9; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-19 04:22:14 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/5; ; 
Braintree Town; 4; 18/5; ; 7/2; 4; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/9; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-19 08:22:25 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/10; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 29/10; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 9/4; ; 
Braintree Town; 4; 18/5; ; 7/2; 4; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/9; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-19 12:24:46 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 13/20; 8/13; 4/6; ; 4/6; 8/11; ; ; ; ; ; ; 11/17; ; ; ; ; ; ; ; 1/10; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 3; 3; 14/5; ; 27/10; 13/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 11/5; ; 
Braintree Town; 4; 18/5; ; 7/2; 19/5; 7/2; 4; 7/2; 19/5; ; 19/5; 16/5; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; 4/9; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-19 16:24:31 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 4/6; ; 4/6; 4/6; 8/13; 4/6; 8/13; 4/6; ; 4/6; 8/11; 4/6; ; ; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 1/25; ; 
Draw; 14/5; 14/5; ; 5/2; 29/10; 13/5; 3; 3; 14/5; ; 27/10; 13/5; 11/4; ; ; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 21/10; ; 
Braintree Town; 4; 18/5; ; 7/2; 19/5; 7/2; 19/5; 7/2; 19/5; ; 19/5; 16/5; 15/4; ; ; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 4/9; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-19 20:22:21 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 4/6; 8/11; 7/10; 8/11; 8/13; 8/11; 8/13; 4/6; 8/11; 7/10; 3/4; 7/10; 4/6; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 14/5; 13/5; 5/2; 14/5; 13/5; 14/5; 3; 14/5; 13/5; 13/5; 5/2; 14/5; 12/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 12/5; ; 
Braintree Town; 7/2; 18/5; 7/2; 16/5; 18/5; 7/2; 18/5; 7/2; 7/2; 15/4; 7/2; 10/3; 7/2; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-20 00:22:03 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 8/11; 8/11; 7/10; 8/11; 8/13; 8/11; 4/6; 4/6; 8/11; 7/10; 3/4; 7/10; 4/6; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 5/2; 14/5; 13/5; 14/5; 13/5; 14/5; 13/5; 13/5; 5/2; 14/5; 12/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 5/2; ; 
Braintree Town; 7/2; 7/2; 7/2; 16/5; 18/5; 7/2; 18/5; 7/2; 7/2; 15/4; 7/2; 10/3; 7/2; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-20 04:21:46 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 8/11; 8/11; 7/10; 8/11; 8/13; 8/11; 4/6; 4/6; 8/11; 7/10; 3/4; 7/10; 4/6; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 5/2; 14/5; 13/5; 14/5; 13/5; 14/5; 13/5; 13/5; 5/2; 14/5; 12/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 13/5; ; 
Braintree Town; 7/2; 7/2; 7/2; 16/5; 18/5; 7/2; 18/5; 7/2; 7/2; 15/4; 7/2; 10/3; 7/2; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-20 08:22:07 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 8/11; 8/11; 7/10; 8/11; 4/6; 8/11; 4/6; 4/6; 8/11; 7/10; 3/4; 7/10; 4/6; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 5/2; 11/4; 5/2; 14/5; 13/5; 14/5; 13/5; 13/5; 5/2; 14/5; 12/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 13/5; ; 
Braintree Town; 7/2; 7/2; 7/2; 16/5; 18/5; 33/10; 18/5; 7/2; 7/2; 15/4; 7/2; 10/3; 7/2; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-20 12:22:19 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 8/11; 7/10; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 8/11; 3/4; 8/11; 7/10; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 13/5; 5/2; 53/20; 12/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 5/2; ; 
Braintree Town; 7/2; 10/3; 17/5; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 17/5; 10/3; 7/2; 17/5; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-20 16:22:07 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 7/10; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; 3/4; 8/11; 7/10; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; 5/2; 53/20; 12/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 5/2; ; 
Braintree Town; 7/2; 10/3; 17/5; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 10/3; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-20 20:23:07 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 7/10; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; 3/4; ; 8/11; 8/11; ; ; ; 11/17; ; ; ; ; ; ; ; 8/11; ; 
Draw; 14/5; 13/5; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; 5/2; ; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 5/2; ; 
Braintree Town; 7/2; 10/3; 17/5; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; 10/3; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-21 00:22:25 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 7/10; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; ; ; 8/11; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 8/11; ; 
Draw; 14/5; 13/5; 5/2; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 5/2; ; 
Braintree Town; 7/2; 10/3; 17/5; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; ; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-21 04:21:46 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 7/10; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; ; ; 8/11; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 8/11; ; 
Draw; 14/5; 13/5; 5/2; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 13/5; ; 
Braintree Town; 7/2; 10/3; 17/5; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; ; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-21 08:21:26 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 7/10; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; ; ; 8/11; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 8/11; ; 
Draw; 14/5; 13/5; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 13/5; ; 
Braintree Town; 7/2; 10/3; 17/5; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; ; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-21 12:22:39 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 8/11; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; ; ; 3/4; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 8/11; ; 
Draw; 14/5; 13/5; 5/2; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 13/5; ; 
Braintree Town; 7/2; 10/3; 10/3; 10/3; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; ; ; 17/5; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-21 16:25:01 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 8/11; 8/11; 4/6; 3/4; 4/6; 8/11; 3/4; 3/4; 8/11; ; 3/4; 8/11; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 8/11; ; 
Draw; 14/5; 13/5; 5/2; 12/5; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 5/2; 13/5; ; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 13/5; ; 
Braintree Town; 7/2; 16/5; 10/3; 16/5; 18/5; 33/10; 7/2; 7/2; 7/2; 7/2; 10/3; 4; ; 17/5; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-21 20:24:55 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 7/10; 4/6; 8/13; 8/11; 4/6; 8/11; 4/6; 4/6; 4/6; 3/4; 8/11; 7/10; 13/20; 4/6; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 23/10; 14/5; 5/2; 14/5; 13/5; 14/5; 14/5; 11/4; 13/5; 11/4; 13/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/4; ; 
Braintree Town; 19/5; 18/5; 19/5; 4; 19/5; 33/10; 19/5; 7/2; 19/5; 4; 15/4; 4; ; 4; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-22 00:23:25 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 7/10; 4/6; 8/13; 8/11; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/11; 4/6; 13/20; 4/6; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 13/5; 13/5; 23/10; 14/5; 5/2; 29/10; 13/5; 14/5; 14/5; 14/5; 13/5; 11/4; 13/5; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 11/4; ; 
Braintree Town; 19/5; 18/5; 19/5; 4; 19/5; 33/10; 4; 7/2; 19/5; 4; 4; 4; 15/4; 4; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-22 04:22:59 GMT+3; 2016-10-22 15:00; e70300-dr003
Dover; 4/6; 7/10; 7/10; 4/6; 8/11; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 7/10; 4/6; 4/6; 4/6; ; ; ; 11/17; ; ; ; ; 11/17; ; ; 4/6; ; 
Draw; 14/5; 14/5; 13/5; 12/5; 14/5; 5/2; 14/5; 13/5; 14/5; 11/4; 14/5; 14/5; 11/4; 5/2; 11/4; ; ; ; 13/5; ; ; ; ; 11/4; ; ; 14/5; ; 
Braintree Town; 19/5; 18/5; 37/10; 7/2; 19/5; 33/10; 19/5; 7/2; 19/5; 15/4; 15/4; 19/5; 15/4; 19/5; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; ; 7/2; ; 
META; english/non-league/national-league/dover-v-braintree-town; 2016-10-22 08:23:32 GMT+3; 2016-10-22 15:00; e70300-dr003
