META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-10 20:25:17 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastleigh; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-11 04:22:02 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 1; 1; ; ; 1; ; 1; ; ; 1; ; 11/10; 4/5; ; 19/20; ; 1; 1; 1; ; 1; 1; ; ; ; ; 5/6; ; 
Draw; 5/2; 9/4; ; ; 12/5; ; 5/2; ; ; 12/5; ; 23/10; 23/10; ; 23/10; ; 12/5; 27/11; 12/5; ; 12/5; 27/11; ; ; ; ; 21/10; ; 
Eastleigh; 13/5; 12/5; ; ; 5/2; ; 13/5; ; ; 12/5; ; 23/10; 11/4; ; 12/5; ; 13/5; 28/11; 12/5; ; 12/5; 28/11; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-11 08:22:16 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 1; 1; ; ; 1; ; 1; ; ; 1; ; 11/10; 4/5; ; 19/20; ; 1; 1; 1; ; 1; 1; ; ; ; ; 5/6; ; 
Draw; 5/2; 9/4; ; ; 12/5; ; 5/2; ; ; 12/5; ; 23/10; 23/10; ; 23/10; ; 12/5; 27/11; 12/5; ; 12/5; 27/11; ; ; ; ; 21/10; ; 
Eastleigh; 13/5; 12/5; ; ; 5/2; ; 13/5; ; ; 12/5; ; 23/10; 11/4; ; 12/5; ; 13/5; 5/2; 12/5; ; 12/5; 5/2; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-11 12:24:24 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 1; 1; ; 20/21; 1; ; 1; ; ; 1; ; 11/10; 4/5; ; 19/20; ; 1; 1; 1; ; 1; 1; 11/10; ; ; ; 5/6; ; 
Draw; 5/2; 9/4; ; 23/10; 12/5; ; 5/2; ; ; 12/5; ; 23/10; 23/10; ; 23/10; ; 12/5; 27/11; 12/5; ; 12/5; 27/11; 13/5; ; ; ; 21/10; ; 
Eastleigh; 13/5; 12/5; ; 23/10; 5/2; ; 13/5; ; ; 12/5; ; 23/10; 11/4; ; 12/5; ; 13/5; 28/11; 12/5; ; 12/5; 28/11; 51/19; ; ; ; 21/10; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-11 16:22:38 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 1; 1; ; 20/21; 1; 10/11; 1; 1; 21/20; 1; ; 11/10; 4/5; 19/20; 10/11; 23/20; 1; 1; 1; 1; 1; 1; 11/10; 39/40; ; ; 9/10; ; 
Draw; 5/2; 9/4; ; 13/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; ; 23/10; 23/10; 49/20; 12/5; 12/5; 12/5; 27/11; 12/5; 23/10; 12/5; 27/11; 13/5; 28/11; ; ; 23/10; ; 
Eastleigh; 13/5; 12/5; ; 11/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 9/4; 11/4; 53/20; 5/2; 11/5; 13/5; 5/2; 12/5; 9/4; 12/5; 5/2; 51/19; 28/13; ; ; 9/4; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-11 20:23:28 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 19/20; 1; ; 20/21; 20/21; 10/11; 1; 1; 1; 1; 1; 19/20; 4/5; 19/20; 19/20; 1; 19/20; 1; 1; 1; 1; 1; 21/20; 39/40; ; ; 20/21; ; 
Draw; 5/2; 9/4; ; 13/5; 5/2; 12/5; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 28/11; ; ; 23/10; ; 
Eastleigh; 11/4; 12/5; ; 11/5; 5/2; 9/4; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 11/4; 13/5; 23/10; 5/2; 13/5; 28/11; 12/5; 9/4; 12/5; 28/11; 37/13; 28/13; ; ; 13/5; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-12 00:21:51 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 19/20; 1; 1; 20/21; 1; 10/11; 1; 1; 1; 1; 1; 1; 1; 19/20; 19/20; 1; 19/20; 1; 1; 1; 1; 1; 21/20; 68/67; 19/20; ; 20/21; ; 
Draw; 5/2; 9/4; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 27/11; 12/5; 23/10; 12/5; 27/11; 13/5; 28/11; 12/5; ; 12/5; ; 
Eastleigh; 11/4; 12/5; 5/2; 12/5; 5/2; 9/4; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 5/2; 5/2; 13/5; 5/2; 12/5; 9/4; 12/5; 5/2; 37/13; 12/5; 13/5; ; 13/5; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-12 04:22:31 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 19/20; 21/20; 1; 20/21; 1; 10/11; 1; 1; 1; 19/20; 1; 1; 1; 19/20; 19/20; 1; 1; 1; 19/20; 1; 20/21; 1; 21/20; 68/67; 19/20; ; 20/21; ; 
Draw; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 28/11; 12/5; ; 12/5; ; 
Eastleigh; 11/4; 12/5; 5/2; 12/5; 5/2; 9/4; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 12/5; 13/5; 5/2; 5/2; 13/5; 28/11; 13/5; 9/4; 13/5; 28/11; 37/13; 12/5; 13/5; ; 13/5; ; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-12 12:22:38 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 19/20; 19/20; 19/20; 20/21; 20/21; 10/11; 1; 1; 1; 19/20; 20/21; 1; 10/11; 19/20; 19/20; 1; 1; 19/20; 19/20; 1; 20/21; 19/20; 21/20; 68/67; 19/20; ; 20/21; 20/21; 
Draw; 5/2; 5/2; 49/20; 23/10; 5/2; 12/5; 13/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 13/5; 28/11; 12/5; ; 12/5; 23/10; 
Eastleigh; 11/4; 13/5; 13/5; 12/5; 5/2; 9/4; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 10/3; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 9/4; 13/5; 13/5; 37/13; 12/5; 13/5; ; 13/5; 12/5; 
META; english/non-league/national-league/forest-green-v-eastleigh; 2016-09-12 16:22:57 GMT+3; 2016-09-13 19:45; e70300-dr003
Forest Green; 19/20; 19/20; 19/20; 20/21; 20/21; 10/11; 1; 1; 1; 19/20; 20/21; 1; 1; 19/20; 19/20; 1; 19/20; 19/20; 19/20; 1; 20/21; 19/20; 21/20; 68/67; 19/20; ; 20/21; 20/21; 
