META; english/non-league/national-league/chester-v-macclesfield; 2017-03-18 12:24:58 GMT+2; 2017-03-21 19:45; e70300-dr003
Chester; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Macclesfield; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-macclesfield; 2017-03-18 16:22:23 GMT+2; 2017-03-21 19:45; e70300-dr003
Chester; 11/8; ; 29/20; ; 6/4; ; 29/20; ; ; 7/5; 6/4; ; 29/20; ; ; 16/11; 7/5; ; ; 7/5; ; ; ; ; ; ; ; ; 
Macclesfield; 7/4; ; 7/4; ; 7/4; ; 9/5; ; ; 17/10; 33/20; ; 33/20; ; ; 7/4; 7/4; ; ; 7/4; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; 23/10; ; 23/10; ; 12/5; ; ; 12/5; 9/4; ; 49/20; ; ; 12/5; 23/10; ; ; 23/10; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-macclesfield; 2017-03-18 20:25:16 GMT+2; 2017-03-21 19:45; e70300-dr003
Chester; 11/8; ; 29/20; ; 6/4; ; 6/4; ; ; 6/4; 6/4; ; 29/20; ; ; 16/11; 7/5; ; ; 7/5; ; ; ; ; ; ; ; ; 
Macclesfield; 7/4; ; 7/4; ; 9/5; ; 7/4; ; ; 17/10; 33/20; ; 17/10; ; ; 7/4; 17/10; ; ; 17/10; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; 9/4; ; 23/10; ; 12/5; ; ; 12/5; 9/4; ; 47/20; ; ; 12/5; 23/10; ; ; 23/10; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-macclesfield; 2017-03-19 00:22:57 GMT+2; 2017-03-21 19:45; e70300-dr003
Macclesfield; 6/4; 13/10; 31/20; ; 8/5; ; 31/20; ; ; 6/4; 31/20; ; 31/20; ; ; 6/4; 8/5; ; ; 8/5; ; ; ; ; ; ; ; ; 
Chester; 8/5; 19/10; 13/8; ; 17/10; ; 17/10; ; ; 13/8; 8/5; ; 8/5; ; ; 7/4; 28/17; ; ; 28/17; ; ; ; ; ; ; ; ; 
Draw; 11/5; 23/10; 9/4; ; 23/10; ; 12/5; ; ; 12/5; 9/4; ; 47/20; ; ; 23/10; 11/5; ; ; 11/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-macclesfield; 2017-03-19 04:23:19 GMT+2; 2017-03-21 19:45; e70300-dr003
Macclesfield; 6/4; 13/10; 31/20; ; 8/5; ; 8/5; ; ; 6/4; 6/4; 6/4; 31/20; ; ; 6/4; 8/5; ; 6/4; 8/5; ; ; 6/4; ; 6/4; ; ; ; 
