META; english/non-league/national-league/boreham-wood-v-gateshead; 2017-04-18 14:23:18 GMT+3; 2017-04-29 14:30; e70300-dr003
Borussia Dortmund; 2/7; 2/7; ; ; ; 3/10; 3/10; ; 3/10; 3/10; 2/7; 3/10; 2/7; 2/7; 30/100; 3/10; 3/11; 3/10; 1/4; 3/11; 7/20; 5/18; 5/18; ; 2/7; ; 1/4; ; 
Draw; 17/4; 9/2; ; ; ; 19/4; 9/2; ; 19/4; 9/2; 21/5; 4; 9/2; 9/2; 9/2; 9/2; 22/5; 17/4; 23/5; 22/5; 9/2; 23/5; 23/5; ; 19/4; ; 4; ; 
FC Koln; 10; 9; ; ; ; 9; 10; ; 17/2; 9; 17/2; 9; 10; 11; 9; 9; 35/4; 8; 9; 35/4; 10; 73/10; 9; ; 9; ; 19/2; ; 
META; english/non-league/national-league/boreham-wood-v-gateshead; 2017-04-19 16:51:03 GMT+3; 2017-04-22 15:00; e70300-dr003
Boreham Wood; 29/20; 7/5; ; 6/4; 29/20; 27/20; 29/20; 13/10; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 13/10; 7/5; 7/5; 141/100; 13/10; 7/5; ; 7/5; ; ; 7/5; 
Gateshead; 7/4; 9/5; ; 9/5; 9/5; 33/20; 15/8; 15/8; 9/5; 9/5; 15/8; 7/4; 9/5; 7/4; 15/8; 9/5; 7/4; 17/10; 17/10; 7/4; 2; 19/11; 17/10; ; 17/10; ; ; 17/10; 
Draw; 12/5; 23/10; ; 23/10; 11/5; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 2; 23/10; 2; 9/4; 23/10; 11/5; 9/4; 23/10; 11/5; 13/5; 40/17; 40/17; ; 40/17; ; ; 2; 
