META; english/non-league/national-league/tranmere-v-torquay; 2016-11-20 16:26:22 GMT+2; 2016-11-26 15:00; e70300-dr003
Tranmere; 4/9; ; ; ; 4/9; ; 4/9; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 17/5; ; ; ; 10/3; ; 17/5; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 6; ; ; ; 13/2; ; 13/2; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-torquay; 2016-11-20 20:25:47 GMT+2; 2016-11-26 15:00; e70300-dr003
Tranmere; 4/9; ; ; ; 4/9; ; 4/9; ; ; ; 4/9; ; 21/50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 17/5; ; ; ; 10/3; ; 17/5; ; ; ; 16/5; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 6; ; ; ; 13/2; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-torquay; 2016-11-21 00:24:09 GMT+2; 2016-11-26 15:00; e70300-dr003
Tranmere; 4/9; ; ; ; 4/9; ; 4/9; ; ; ; 4/9; ; 21/50; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 17/5; ; ; ; 10/3; ; 17/5; ; ; ; 16/5; ; 16/5; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 6; ; ; ; 13/2; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-torquay; 2016-11-21 04:24:02 GMT+2; 2016-11-26 15:00; e70300-dr003
Tranmere; 4/9; ; ; ; 4/9; ; 4/9; ; ; ; 4/9; ; 21/50; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 17/5; ; ; ; 10/3; ; 17/5; ; ; ; 16/5; ; 16/5; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 6; ; ; ; 13/2; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; 
