META; english/non-league/national-league/torquay-v-aldershot; 2016-10-16 00:26:22 GMT+3; 2016-10-22 15:00; e70300-dr003
Draw; 13/5; 5/2; ; 9/4; 5/2; 9/4; 11/5; 23/10; 5/2; ; 21/10; 23/10; 51/20; ; ; 12/5; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; 5/2; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-19 20:22:35 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 6/4; 29/20; 6/4; 7/5; 6/4; 7/5; 7/5; 6/4; 29/20; 29/20; 29/20; 7/5; 6/4; 16/11; 16/11; 16/11; 7/5; 7/5; 16/11; 11/7; 11/8; 16/11; ; ; 7/5; 7/5; 
Torquay; 7/4; 13/8; 9/5; 7/4; 9/5; 31/20; 9/5; 17/10; 9/5; 19/10; 9/5; 9/5; 7/4; 7/4; 15/8; 9/5; 9/5; 17/11; 6/4; 6/4; 9/5; 25/14; 28/17; 17/11; ; ; 13/8; 7/4; 
Draw; 12/5; 5/2; 21/10; 2; 23/10; 9/4; 23/10; 23/10; 23/10; 21/10; 21/10; 21/10; 23/10; 2; 21/10; 9/4; 11/5; 5/2; 12/5; 5/2; 11/5; 13/5; 23/10; 5/2; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-20 00:22:17 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 29/20; 7/5; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 29/20; 29/20; 29/20; 7/5; 6/4; 16/11; 7/5; 16/11; 7/5; 7/5; 7/5; 17/11; 11/8; 7/5; ; ; 7/5; 7/5; 
Torquay; 7/4; 9/5; 9/5; 7/4; 9/5; 31/20; 9/5; 17/10; 9/5; 19/10; 9/5; 9/5; 7/4; 7/4; 15/8; 9/5; 24/13; 17/11; 6/4; 6/4; 24/13; 21/11; 28/17; 9/5; ; ; 13/8; 7/4; 
Draw; 12/5; 11/5; 21/10; 2; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 21/10; 23/10; 2; 21/10; 9/4; 28/13; 5/2; 12/5; 5/2; 28/13; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-20 04:22:01 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 29/20; 7/5; 6/4; 7/5; 6/4; 7/5; 6/4; 7/5; 29/20; 29/20; 29/20; 7/5; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 7/5; 17/11; 11/8; 7/5; ; ; 7/5; 7/5; 
Torquay; 7/4; 9/5; 9/5; 7/4; 9/5; 31/20; 9/5; 17/10; 9/5; 19/10; 9/5; 9/5; 9/5; 7/4; 15/8; 9/5; 24/13; 9/5; 6/4; 9/5; 24/13; 21/11; 28/17; 9/5; ; ; 13/8; 7/4; 
Draw; 12/5; 11/5; 21/10; 2; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 11/5; 12/5; 11/5; 28/13; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-20 08:22:22 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 29/20; 7/5; 29/20; 11/8; 6/4; 7/5; 6/4; 7/5; 29/20; 29/20; 29/20; 7/5; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 7/5; 17/11; 11/8; 7/5; ; ; 6/4; 7/5; 
Torquay; 7/4; 9/5; 9/5; 7/4; 15/8; 17/10; 9/5; 17/10; 9/5; 19/10; 9/5; 9/5; 9/5; 7/4; 15/8; 9/5; 19/10; 9/5; 6/4; 9/5; 19/10; 21/11; 28/17; 9/5; ; ; 13/8; 7/4; 
Draw; 12/5; 11/5; 21/10; 2; 23/10; 21/10; 23/10; 23/10; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 11/5; 12/5; 11/5; 28/13; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-20 12:22:38 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 29/20; 7/5; 6/4; 11/8; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 7/5; 7/5; 16/11; 17/11; 11/8; 7/5; ; ; 6/4; 7/5; 
Torquay; 7/4; 9/5; 9/5; 7/4; 15/8; 17/10; 9/5; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 15/8; 9/5; 9/5; 9/5; 6/4; 9/5; 9/5; 21/11; 28/17; 9/5; ; ; 13/8; 13/8; 
Draw; 12/5; 11/5; 21/10; 2; 9/4; 21/10; 23/10; 23/10; 9/4; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 11/5; 11/5; 12/5; 11/5; 11/5; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-20 16:22:24 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 29/20; 7/5; 6/4; 11/8; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 7/5; 7/5; 16/11; 17/11; 11/8; 7/5; ; ; 6/4; 7/5; 
Torquay; 7/4; 9/5; 9/5; 7/4; 15/8; 17/10; 9/5; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 15/8; 9/5; 9/5; 9/5; 6/4; 9/5; 9/5; 21/11; 28/17; 9/5; ; ; 13/8; 7/4; 
Draw; 12/5; 11/5; 21/10; 2; 9/4; 21/10; 23/10; 23/10; 9/4; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 11/5; 11/5; 12/5; 11/5; 11/5; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-20 20:23:22 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 29/20; 29/20; 6/4; 11/8; 31/20; 7/5; 6/4; 8/5; 31/20; 29/20; 29/20; 6/4; 8/5; 6/4; 6/4; 7/5; 7/5; ; 6/4; 17/11; 11/8; ; ; ; 6/4; 7/5; 
Torquay; 7/4; 9/5; 9/5; 13/8; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 9/5; 9/5; 7/4; 7/4; 7/4; 7/4; 9/5; 6/4; ; 7/4; 21/11; 28/17; ; ; ; 7/4; 7/4; 
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 21/10; 23/10; 23/10; 9/4; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 11/5; 12/5; ; 28/13; 27/11; 23/10; ; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-21 00:22:39 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 7/5; 31/20; 29/20; 6/4; 11/8; 31/20; 7/5; 6/4; 8/5; 31/20; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 7/5; 7/5; 7/5; 6/4; 17/11; 11/8; 7/5; ; ; 6/4; 7/5; 
Torquay; 7/4; 9/5; 17/10; 13/8; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 6/4; 9/5; 7/4; 21/11; 28/17; 9/5; ; ; 7/4; 7/4; 
Draw; 12/5; 11/5; 43/20; 21/10; 9/4; 21/10; 23/10; 23/10; 9/4; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 11/5; 12/5; 11/5; 28/13; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-21 04:22:01 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 6/4; 31/20; 29/20; 6/4; 11/8; 31/20; 7/5; 6/4; 8/5; 31/20; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 7/5; 7/5; 7/5; 6/4; 17/11; 11/8; 7/5; ; ; 6/4; 6/4; 
Torquay; 7/4; 17/10; 17/10; 13/8; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 6/4; 9/5; 7/4; 21/11; 28/17; 9/5; ; ; 7/4; 13/8; 
Draw; 12/5; 9/4; 43/20; 21/10; 9/4; 21/10; 23/10; 23/10; 9/4; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 11/5; 12/5; 11/5; 28/13; 27/11; 23/10; 11/5; ; ; 21/10; 19/10; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-21 08:21:39 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 6/4; 6/4; 29/20; 6/4; 11/8; 31/20; 7/5; 6/4; 8/5; 31/20; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 7/5; 7/5; 7/5; 6/4; 17/11; 11/8; 7/5; ; ; 6/4; 6/4; 
Torquay; 7/4; 17/10; 7/4; 13/8; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 6/4; 9/5; 7/4; 21/11; 28/17; 9/5; ; ; 7/4; 13/8; 
Draw; 12/5; 9/4; 43/20; 21/10; 9/4; 21/10; 23/10; 23/10; 9/4; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 11/5; 12/5; 11/5; 28/13; 27/11; 23/10; 11/5; ; ; 21/10; 2; 
META; english/non-league/national-league/torquay-v-aldershot; 2016-10-21 12:22:53 GMT+3; 2016-10-22 15:00; e70300-dr003
Aldershot; 29/20; 6/4; 6/4; 29/20; 6/4; 11/8; 31/20; 7/5; 6/4; 8/5; 31/20; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 7/5; 7/5; 7/5; 6/4; 17/11; 11/8; 7/5; ; ; 6/4; 7/5; 
Torquay; 7/4; 17/10; 7/4; 13/8; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 6/4; 9/5; 7/4; 21/11; 28/17; 9/5; ; ; 9/5; 13/8; 
