META; english/non-league/national-league/york-v-maidstone; 2017-02-05 16:25:38 GMT+2; 2017-02-11 15:00; e70300-dr003
Maidstone; 10/3; 16/5; 16/5; 16/5; 16/5; 27/10; 33/10; 16/5; 3; 10/3; 16/5; 3; 16/5; ; 16/5; 16/5; 41/13; 13/5; 11/4; 41/13; 71/20; 37/13; 11/4; ; ; 14/5; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-08 04:22:35 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 4/5; 5/6; 4/5; 4/5; 5/6; 5/6; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; ; 5/6; 4/5; 14/19; 13/15; 4/5; 14/19; 21/25; 9/11; 4/5; ; ; 8/11; 8/11; 
Draw; 13/5; 12/5; 49/20; 11/5; 13/5; 23/10; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 14/5; 27/11; 5/2; ; ; 5/2; 12/5; 
Maidstone; 10/3; 16/5; 16/5; 16/5; 16/5; 27/10; 17/5; 16/5; 10/3; 10/3; 13/4; 3; 10/3; ; 16/5; 10/3; 57/17; 13/5; 3; 57/17; 71/20; 37/13; 31/10; ; ; 3; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-08 08:22:13 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 5/6; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; ; 3/4; 4/5; 5/6; 4/5; ; 5/6; 4/5; 14/19; 13/15; 8/11; 14/19; 21/25; 11/14; 3/4; ; ; 8/11; 8/11; 
Draw; 11/4; 12/5; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; ; 13/5; 12/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 12/5; 5/2; 14/5; 27/11; 12/5; ; ; 5/2; 12/5; 
Maidstone; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 16/5; ; 7/2; 10/3; 3; 10/3; ; 16/5; 10/3; 38/11; 13/5; 7/2; 38/11; 71/20; 56/19; 7/2; ; ; 3; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-08 12:25:15 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 5/6; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 4/5; 5/6; 4/5; ; 5/6; 4/5; 14/19; 7/9; 8/11; ; ; 11/14; 3/4; ; ; 8/11; 8/11; 
Draw; 11/4; 12/5; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 12/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 12/5; ; ; 27/11; 12/5; ; ; 5/2; 12/5; 
Maidstone; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 16/5; 10/3; 7/2; 10/3; 3; 10/3; ; 16/5; 10/3; 38/11; 3; 7/2; ; ; 56/19; 7/2; ; ; 3; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-08 16:23:15 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 3/4; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; ; ; 5/6; 4/5; 14/19; 7/9; 8/11; 14/19; 21/25; 11/14; 3/4; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 12/5; 12/5; ; ; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 14/5; 27/11; 12/5; ; ; 5/2; 12/5; 
Maidstone; 7/2; 7/2; 10/3; 16/5; 10/3; 3; 17/5; 16/5; 10/3; 7/2; 10/3; 3; ; ; 16/5; 10/3; 17/5; 3; 7/2; 17/5; 71/20; 56/19; 7/2; ; ; 10/3; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-08 20:24:10 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 3/4; 3/4; 8/11; 4/5; 7/10; 3/4; 4/5; 8/11; 3/4; 3/4; 8/11; 3/4; 8/11; 3/4; 8/11; ; 7/9; 8/11; 5/7; 83/100; 11/14; 3/4; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 12/5; 13/5; 12/5; 27/10; 5/2; 13/5; 13/5; 12/5; 5/2; 51/20; 12/5; 13/5; 13/5; ; 12/5; 12/5; 13/5; 141/50; 27/11; 12/5; ; ; 13/5; 5/2; 
Maidstone; 7/2; 7/2; 7/2; 10/3; 7/2; 3; 18/5; 16/5; 7/2; 15/4; 17/5; 17/5; 7/2; 10/3; 7/2; 7/2; ; 3; 7/2; 37/10; 71/20; 56/19; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-09 00:22:32 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 7/10; 3/4; 8/11; 8/11; 4/5; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 7/10; 3/4; 8/11; 5/7; 7/9; 8/11; 5/7; 83/100; 13/18; 3/4; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 5/2; 12/5; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 5/2; 51/20; 5/2; 13/5; 13/5; 13/5; 12/5; 12/5; 13/5; 141/50; 5/2; 12/5; ; ; 13/5; 5/2; 
Maidstone; 15/4; 7/2; 18/5; 10/3; 18/5; 33/10; 15/4; 7/2; 7/2; 15/4; 7/2; 17/5; 7/2; 10/3; 7/2; 7/2; 37/10; 3; 7/2; 37/10; 71/20; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-09 04:22:25 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 7/10; 3/4; 8/11; 8/11; 4/5; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 7/10; 3/4; 8/11; 9/13; 7/9; 4/6; 9/13; 83/100; 13/18; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 5/2; 12/5; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 5/2; 51/20; 5/2; 13/5; 13/5; 45/17; 12/5; 13/5; 45/17; 141/50; 5/2; 13/5; ; ; 11/4; 5/2; 
Maidstone; 15/4; 7/2; 18/5; 10/3; 18/5; 33/10; 15/4; 7/2; 7/2; 15/4; 7/2; 17/5; 7/2; 10/3; 7/2; 7/2; 37/10; 3; 7/2; 37/10; 71/20; 13/4; 7/2; ; ; 3; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-09 08:22:23 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 7/10; 3/4; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 7/10; 3/4; 8/11; 5/7; 7/9; 4/6; 5/7; 83/100; 13/18; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 5/2; 12/5; 11/4; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 5/2; 13/5; 13/5; 45/17; 12/5; 13/5; 45/17; 141/50; 5/2; 13/5; ; ; 11/4; 5/2; 
Maidstone; 15/4; 7/2; 18/5; 10/3; 18/5; 33/10; 15/4; 7/2; 7/2; 15/4; 7/2; 17/5; 7/2; 10/3; 7/2; 7/2; 37/10; 3; 7/2; 37/10; 71/20; 13/4; 7/2; ; ; 3; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-09 13:58:18 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 7/10; 3/4; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 7/10; 3/4; 8/11; 9/13; 7/9; 4/6; 9/13; 81/100; 13/18; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 5/2; 12/5; 11/4; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 5/2; 13/5; 13/5; 45/17; 12/5; 13/5; 45/17; 72/25; 5/2; 13/5; ; ; 11/4; 5/2; 
Maidstone; 15/4; 7/2; 18/5; 10/3; 18/5; 33/10; 15/4; 7/2; 7/2; 15/4; 7/2; 17/5; 7/2; 10/3; 7/2; 7/2; 37/10; 3; 7/2; 37/10; 18/5; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-09 16:23:40 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 7/10; 3/4; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 7/10; 3/4; 8/11; 9/13; 7/9; 4/6; 9/13; 81/100; 13/18; 7/10; ; ; 4/6; 4/6; 
Draw; 11/4; 5/2; 5/2; 12/5; 11/4; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 5/2; 13/5; 13/5; 45/17; 12/5; 13/5; 45/17; 72/25; 5/2; 13/5; ; ; 11/4; 23/10; 
Maidstone; 15/4; 7/2; 37/10; 10/3; 18/5; 10/3; 19/5; 7/2; 7/2; 15/4; 7/2; 17/5; 7/2; 17/5; 7/2; 7/2; 15/4; 3; 7/2; 15/4; 18/5; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-09 20:22:25 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 7/10; 7/10; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 8/11; 9/13; 7/9; 4/6; 9/13; 81/100; 13/18; 7/10; ; ; 8/11; 4/6; 
Draw; 11/4; 13/5; 5/2; 12/5; 11/4; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 13/5; 13/5; 45/17; 12/5; 13/5; 45/17; 72/25; 5/2; 13/5; ; ; 11/4; 23/10; 
Maidstone; 15/4; 18/5; 37/10; 10/3; 18/5; 10/3; 19/5; 7/2; 7/2; 15/4; 7/2; 17/5; 7/2; 18/5; 7/2; 7/2; 15/4; 3; 7/2; 15/4; 18/5; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-10 00:22:04 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 4/5; 3/4; 3/4; 4/5; 7/10; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 10/13; 4/5; 3/4; 8/11; 5/7; 7/9; 4/6; 5/7; 81/100; 13/18; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 45/17; 12/5; 13/5; 45/17; 72/25; 5/2; 13/5; ; ; 11/4; 12/5; 
Maidstone; 7/2; 16/5; 17/5; 16/5; 7/2; 16/5; 18/5; 7/2; 10/3; 7/2; 13/4; 17/5; 10/3; 10/3; 7/2; 7/2; 18/5; 3; 7/2; 18/5; 18/5; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-10 04:22:16 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 4/5; 3/4; 3/4; 4/5; 7/10; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 10/13; 4/5; 3/4; 8/11; 14/19; 7/9; 4/6; 14/19; 81/100; 13/18; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 72/25; 5/2; 13/5; ; ; 11/4; 12/5; 
Maidstone; 7/2; 16/5; 17/5; 16/5; 7/2; 16/5; 18/5; 7/2; 10/3; 7/2; 13/4; 17/5; 10/3; 10/3; 7/2; 7/2; 39/11; 3; 7/2; 39/11; 18/5; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-10 08:22:01 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 8/11; 4/5; 3/4; 3/4; 4/5; 7/10; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 10/13; 4/5; 3/4; 8/11; 14/19; 7/9; 4/6; 14/19; 81/100; 13/18; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 23/10; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 72/25; 5/2; 13/5; ; ; 11/4; 12/5; 
Maidstone; 7/2; 16/5; 17/5; 16/5; 7/2; 16/5; 18/5; 7/2; 10/3; 7/2; 13/4; 17/5; 10/3; 10/3; 7/2; 7/2; 39/11; 3; 7/2; 39/11; 18/5; 13/4; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-10 12:22:50 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 4/5; 8/11; 4/5; 7/10; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 3/4; 8/11; 14/19; 7/9; 4/6; 14/19; 81/100; 4/5; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 12/5; 23/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 72/25; 5/2; 13/5; ; ; 11/4; 12/5; 
Maidstone; 7/2; 7/2; 10/3; 17/5; 7/2; 16/5; 17/5; 7/2; 10/3; 7/2; 16/5; 16/5; 10/3; 10/3; 7/2; 7/2; 7/2; 3; 7/2; 7/2; 18/5; 37/13; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-10 16:25:24 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 4/5; 4/5; 4/5; 7/10; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 3/4; 8/11; 14/19; 7/9; 4/6; 14/19; 4/5; 4/5; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 12/5; 23/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 59/20; 5/2; 13/5; ; ; 11/4; 12/5; 
Maidstone; 7/2; 7/2; 10/3; 7/2; 7/2; 16/5; 17/5; 7/2; 10/3; 7/2; 13/4; 16/5; 10/3; 10/3; 7/2; 7/2; 7/2; 3; 7/2; 7/2; 18/5; 37/13; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-10 20:23:13 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 3/4; 4/5; 4/5; 7/10; 3/4; 8/11; 4/5; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 8/11; 5/6; 7/9; 4/6; 14/19; 4/5; 4/5; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 13/5; 13/5; 59/20; 28/11; 13/5; ; ; 11/4; 12/5; 
Maidstone; 7/2; 10/3; 17/5; 7/2; 7/2; 16/5; 18/5; 7/2; 10/3; 7/2; 17/5; 3; 10/3; 17/5; 7/2; 7/2; 31/10; 3; 7/2; 38/11; 18/5; 33/10; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-11 00:23:36 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 3/4; 4/5; 4/5; 7/10; 3/4; 8/11; 4/5; 3/4; 3/4; 8/11; ; 3/4; 3/4; 8/11; 9/13; 7/9; 4/6; 9/13; 4/5; 4/5; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 23/10; ; 13/5; 13/5; 13/5; 27/10; 12/5; 13/5; 27/10; 59/20; 28/11; 13/5; ; ; 11/4; 5/2; 
Maidstone; 7/2; 10/3; 17/5; 7/2; 18/5; 16/5; 18/5; 7/2; 10/3; 7/2; 10/3; 10/3; ; 7/2; 7/2; 7/2; 62/17; 3; 7/2; 62/17; 18/5; 33/10; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-11 04:22:49 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 3/4; 4/5; 4/5; 7/10; 3/4; 8/11; 8/11; 8/11; 3/4; 8/11; 3/4; 3/4; 3/4; 8/11; 9/13; 7/9; 4/6; 9/13; 4/5; 4/5; 7/10; ; ; 8/11; 8/11; 
