META; english/non-league/national-league/guiseley-v-boreham-wood; 2016-11-20 16:26:08 GMT+2; 2016-11-26 15:00; e70300-dr003
Boreham Wood; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2016-11-20 20:25:28 GMT+2; 2016-11-26 15:00; e70300-dr003
Boreham Wood; 13/10; ; ; ; 13/10; ; 13/10; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 2; ; ; ; 19/10; ; 19/10; ; ; ; ; ; 37/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2016-11-21 00:23:55 GMT+2; 2016-11-26 15:00; e70300-dr003
Boreham Wood; 13/10; ; ; ; 13/10; ; 13/10; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 2; ; ; ; 19/10; ; 19/10; ; ; ; ; ; 37/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2016-11-21 04:23:49 GMT+2; 2016-11-26 15:00; e70300-dr003
Boreham Wood; 13/10; ; ; ; 13/10; ; 13/10; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 2; ; ; ; 19/10; ; 19/10; ; ; ; ; ; 37/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2016-11-21 08:24:05 GMT+2; 2016-11-26 15:00; e70300-dr003
Boreham Wood; 13/10; ; ; ; 13/10; ; 13/10; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 2; ; ; ; 19/10; ; 19/10; ; ; ; ; ; 37/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2016-11-21 12:24:25 GMT+2; 2016-11-26 15:00; e70300-dr003
