META; english/non-league/national-league/dover-v-eastleigh; 2017-02-19 00:24:09 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-eastleigh; 2017-02-19 04:22:48 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-eastleigh; 2017-02-19 08:24:17 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-eastleigh; 2017-02-19 12:24:10 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-eastleigh; 2017-02-19 16:25:16 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; 4/5; 10/11; ; ; 4/5; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 5/2; ; ; 10/3; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-eastleigh; 2017-02-19 20:24:45 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; 4/5; 5/6; ; ; 4/5; ; 4/5; ; ; ; ; ; 10/13; ; ; ; 14/19; ; ; 14/19; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; 13/5; ; 13/5; ; ; ; ; ; 49/20; ; ; ; 27/11; ; ; 27/11; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 3; ; ; 10/3; ; 17/5; ; ; ; ; ; 7/2; ; ; ; 33/10; ; ; 33/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-eastleigh; 2017-02-20 00:22:06 GMT+2; 2017-02-25 15:00; e70300-dr003
Dover; 4/5; 5/6; ; ; 4/5; ; 4/5; ; ; ; ; 8/11; 10/13; ; ; 4/5; 14/19; ; ; 14/19; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; 13/5; ; 13/5; ; ; ; ; 13/5; 49/20; ; ; 5/2; 27/11; ; ; 27/11; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 3; ; ; 10/3; ; 17/5; ; ; ; ; 3; 7/2; ; ; 10/3; 33/10; ; ; 33/10; ; ; ; ; ; ; ; 
