META; english/non-league/national-league/guiseley-v-chester; 2016-11-27 16:23:48 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; ; ; 21/10; ; 21/10; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-chester; 2016-11-27 20:24:35 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; ; ; 21/10; ; 21/10; ; ; ; 2; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; 23/10; ; 47/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-chester; 2016-11-28 00:22:51 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; 5/4; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/10; ; ; ; 21/10; ; 21/10; ; ; ; 2; ; 2; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; 23/10; ; 47/20; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-chester; 2016-11-28 04:22:31 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; ; 5/4; ; 5/4; ; ; ; 6/5; ; 5/4; ; ; 5/4; ; 5/4; ; 5/4; ; ; ; 5/4; ; ; ; ; 
Guiseley; 21/10; ; ; ; 21/10; ; 21/10; ; ; ; 2; ; 2; ; ; 2; ; 2; ; 2; ; ; ; 2; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; 23/10; ; 47/20; ; ; 12/5; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-chester; 2016-11-28 08:22:37 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; 6/5; 5/4; ; 5/4; ; ; ; 6/5; ; 5/4; ; ; 5/4; ; 5/4; ; 5/4; ; ; ; 5/4; ; ; ; ; 
Guiseley; 21/10; ; ; 2; 21/10; ; 21/10; ; ; ; 2; ; 2; ; ; 2; ; 2; ; 2; ; ; ; 2; ; ; ; ; 
Draw; 12/5; ; ; 11/5; 12/5; ; 12/5; ; ; ; 23/10; ; 47/20; ; ; 12/5; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-chester; 2016-11-28 12:22:53 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; 6/5; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 5/4; ; ; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
Guiseley; 21/10; ; ; 2; 21/10; ; 21/10; ; 2; ; 2; ; 2; ; ; 2; 37/19; 2; 37/19; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 12/5; ; ; 11/5; 12/5; ; 12/5; ; 12/5; ; 23/10; ; 47/20; ; ; 12/5; 11/5; 9/4; 11/5; 9/4; 11/5; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-chester; 2016-11-28 16:22:46 GMT+2; 2016-12-03 15:00; e70300-dr003
Chester; 5/4; ; ; 6/5; 5/4; ; 5/4; ; 5/4; ; 6/5; ; 5/4; ; ; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
