META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-16 00:22:14 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Woking; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-17 04:20:49 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Woking; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-17 08:20:40 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Woking; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-17 12:21:44 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Woking; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-17 16:21:56 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 5/4; 6/5; 6/5; 6/5; 5/4; ; 13/10; 5/4; 13/10; 5/4; ; 11/8; ; 5/4; ; ; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; ; ; 1/14; ; 
Woking; 21/10; 2; 41/20; 15/8; 19/10; ; 2; 15/8; 2; 2; ; 6/4; ; 2; ; ; 15/8; 2; 24/13; 2; 2; 26/11; ; ; 1/12; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 12/5; ; 12/5; 12/5; 12/5; 9/4; ; 9/4; ; 47/20; ; ; 12/5; 9/4; 9/4; 9/4; 23/10; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-17 20:22:51 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 13/10; 5/4; 13/10; 5/4; ; 11/8; ; 5/4; ; ; 13/10; 5/4; 6/5; 5/4; ; 13/10; ; ; 1/14; ; 
Woking; 21/10; 2; 41/20; 15/8; 2; 2; 2; 15/8; 2; 2; ; 6/4; ; 2; ; ; 15/8; 2; 24/13; 2; ; 26/11; ; ; 1/12; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 9/4; ; 9/4; ; 47/20; ; ; 12/5; 9/4; 9/4; 9/4; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-18 00:21:10 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 13/10; 5/4; 13/10; 5/4; ; 11/8; 6/5; 5/4; ; ; 5/4; 5/4; 6/5; 5/4; 5/4; 13/10; ; ; 2/15; ; 
Woking; 21/10; 2; 41/20; 15/8; 2; 2; 2; 15/8; 2; 2; ; 6/4; 2; 2; ; ; 15/8; 2; 24/13; 2; 2; 26/11; ; ; 6/4; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 9/4; ; 9/4; 23/10; 47/20; ; ; 12/5; 9/4; 9/4; 9/4; 40/17; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-18 04:20:44 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 13/10; 5/4; 13/10; 5/4; ; 11/8; 6/5; 5/4; ; ; 5/4; 5/4; 6/5; 5/4; 5/4; 13/10; ; ; 2/15; ; 
Woking; 21/10; 2; 41/20; 15/8; 2; 2; 2; 15/8; 2; 2; ; 6/4; 2; 2; ; ; 15/8; 2; 24/13; 2; 2; 26/11; ; ; 6/4; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 9/4; ; 9/4; 23/10; 47/20; ; ; 12/5; 9/4; 9/4; 9/4; 40/17; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-18 08:20:33 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 13/10; 5/4; 13/10; 5/4; ; 11/8; 6/5; 5/4; ; ; 5/4; 5/4; 6/5; 5/4; 5/4; 13/10; ; ; 2/15; ; 
Woking; 21/10; 2; 41/20; 15/8; 2; 2; 2; 15/8; 2; 2; ; 6/4; 2; 2; ; ; 15/8; 2; 24/13; 2; 2; 26/11; ; ; 6/4; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 9/4; ; 9/4; 23/10; 47/20; ; ; 12/5; 9/4; 9/4; 9/4; 40/17; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-18 12:26:34 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 5/4; 6/5; 6/5; 6/5; 5/4; 23/20; 13/10; 5/4; 13/10; ; ; 11/8; 6/5; 5/4; ; ; 5/4; 5/4; 6/5; 5/4; 5/4; 13/10; ; ; 1; ; 
Woking; 21/10; 2; 41/20; 15/8; 2; 2; 2; 15/8; 2; ; ; 6/4; 2; 2; ; ; 15/8; 2; 24/13; 2; 2; 26/11; ; ; 7/4; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; ; ; 9/4; 23/10; 47/20; ; ; 12/5; 9/4; 9/4; 9/4; 40/17; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-18 16:23:04 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 11/10; 21/20; 21/20; 21/20; 23/20; 1; 11/10; 11/10; 11/10; 21/20; 11/10; 11/8; 21/20; 21/20; ; 11/10; 11/10; 21/20; 6/5; 21/20; 21/20; 5/4; ; ; 1; ; 
Woking; 12/5; 23/10; 23/10; 11/5; 21/10; 43/20; 12/5; 11/5; 23/10; 9/4; 23/10; 6/4; 9/4; 47/20; ; 23/10; 11/5; 9/4; 24/13; 9/4; 40/17; 52/21; ; ; 21/10; ; 
Draw; 12/5; 5/2; 12/5; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 5/2; 9/4; 12/5; 49/20; ; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; ; ; 13/5; ; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-18 20:21:05 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 11/10; 11/10; ; 11/10; 11/8; 21/20; 21/20; ; 11/10; 11/10; 21/20; 6/5; ; 21/20; 5/4; ; ; 21/20; 21/20; 
Woking; 12/5; 23/10; 23/10; 21/10; 9/4; 43/20; 12/5; 11/5; 23/10; ; 23/10; 6/4; 9/4; 23/10; ; 23/10; 9/4; 9/4; 24/13; ; 40/17; 52/21; ; ; 21/10; 9/4; 
Draw; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; ; 5/2; 9/4; 12/5; 5/2; ; 12/5; 12/5; 12/5; 9/4; ; 12/5; 12/5; ; ; 13/5; 5/2; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-19 00:21:50 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 11/10; 11/8; 21/20; 21/20; ; 11/10; 11/10; 21/20; 6/5; 21/20; 21/20; 5/4; 11/10; ; 11/10; 21/20; 
Woking; 12/5; 23/10; 23/10; 21/10; 9/4; 43/20; 12/5; 11/5; 23/10; 9/4; 23/10; 6/4; 9/4; 23/10; ; 23/10; 9/4; 9/4; 24/13; 9/4; 23/10; 52/21; 11/5; ; 9/4; 9/4; 
Draw; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 5/2; 9/4; 12/5; 5/2; ; 12/5; 12/5; 12/5; 9/4; 12/5; 27/11; 12/5; 28/11; ; 13/5; 5/2; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-19 04:21:04 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 11/10; 11/10; ; 11/10; 23/20; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 15/13; 21/20; ; 5/4; 11/10; ; 21/20; 21/20; 
Woking; 12/5; 23/10; 23/10; 21/10; 9/4; 43/20; 12/5; 11/5; 12/5; ; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 9/4; 9/4; 37/19; 9/4; ; 52/21; 11/5; ; 23/10; 9/4; 
Draw; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; ; 5/2; 12/5; 12/5; 5/2; 9/4; 12/5; 12/5; 12/5; 9/4; 12/5; ; 12/5; 28/11; ; 5/2; 5/2; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-19 08:21:23 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; ; 11/10; 23/20; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 15/13; ; ; 5/4; 11/10; ; 11/10; 21/20; 
Woking; 12/5; 23/10; 23/10; 21/10; 9/4; 43/20; 23/10; 11/5; 12/5; ; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 9/4; 9/4; 37/19; ; ; 52/21; 11/5; ; 23/10; 9/4; 
Draw; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; ; 5/2; 12/5; 12/5; 5/2; 9/4; 12/5; 12/5; 12/5; 9/4; ; ; 12/5; 28/11; ; 5/2; 5/2; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-19 12:21:04 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 11/10; 23/20; 21/20; 21/20; ; 11/10; 11/10; 21/20; 15/13; 21/20; ; 5/4; 11/10; ; 23/20; 21/20; 
Woking; 12/5; 23/10; 23/10; 21/10; 9/4; 43/20; 12/5; 11/5; 12/5; 9/4; 23/10; 12/5; 9/4; 23/10; ; 23/10; 9/4; 9/4; 37/19; 9/4; ; 52/21; 11/5; ; 23/10; 9/4; 
Draw; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; ; 12/5; 12/5; 12/5; 9/4; 12/5; ; 12/5; 28/11; ; 5/2; 12/5; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-19 16:21:54 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 10/11; 10/11; 17/20; 20/23; 21/20; 1; 20/23; 1; 10/11; ; 10/11; 19/20; 19/20; 21/20; ; 17/20; 21/20; 11/13; 19/20; 5/6; 21/20; 1; 11/13; ; 10/11; 21/20; 
Draw; 13/5; 5/2; 5/2; 9/4; 12/5; 9/4; 27/10; 12/5; 13/5; ; 13/5; 13/5; 13/5; 5/2; ; 11/4; 12/5; 5/2; 9/4; 5/2; 27/11; 11/4; 14/5; ; 13/5; 12/5; 
Woking; 11/4; 11/4; 14/5; 11/4; 12/5; 43/20; 29/10; 12/5; 14/5; ; 14/5; 14/5; 11/4; 23/10; ; 14/5; 12/5; 14/5; 12/5; 14/5; 23/10; 20/7; 11/4; ; 11/4; 9/4; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-19 20:22:29 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 10/11; 10/11; 17/20; 20/23; 10/11; 1; 20/23; 1; 10/11; 11/13; 10/11; 19/20; 19/20; 21/20; ; 17/20; 10/11; 11/13; 19/20; 5/6; 13/15; 19/20; 11/13; ; 10/11; 9/10; 
Draw; 13/5; 5/2; 5/2; 9/4; 5/2; 9/4; 27/10; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 11/4; 5/2; 5/2; 9/4; 5/2; 5/2; 11/4; 14/5; ; 27/10; 5/2; 
Woking; 11/4; 11/4; 14/5; 11/4; 11/4; 43/20; 29/10; 12/5; 14/5; 14/5; 14/5; 14/5; 11/4; 23/10; ; 14/5; 11/4; 14/5; 12/5; 14/5; 37/13; 58/19; 11/4; ; 11/4; 14/5; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-20 00:22:47 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 10/11; 10/11; 17/20; 20/23; 10/11; 1; 20/23; 10/11; 10/11; ; 10/11; 19/20; 19/20; 17/20; ; 17/20; 10/11; 11/13; 19/20; ; 10/11; 19/20; 11/13; ; 10/11; 9/10; 
Draw; 13/5; 5/2; 5/2; 9/4; 5/2; 9/4; 27/10; 12/5; 13/5; ; 13/5; 13/5; 13/5; 13/5; ; 11/4; 5/2; 5/2; 9/4; ; 5/2; 11/4; 14/5; ; 11/4; 5/2; 
Woking; 11/4; 11/4; 14/5; 11/4; 11/4; 43/20; 29/10; 13/5; 14/5; ; 14/5; 14/5; 11/4; 57/20; ; 14/5; 11/4; 14/5; 12/5; ; 37/13; 58/19; 11/4; ; 14/5; 14/5; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-20 04:22:45 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 10/11; 17/20; 17/20; 20/23; 10/11; 1; 20/23; 10/11; 10/11; ; 10/11; 10/11; 19/20; 17/20; ; 17/20; 10/11; 11/13; 19/20; 5/6; 10/11; 19/20; 11/13; ; 10/11; 9/10; 
Draw; 13/5; 5/2; 5/2; 9/4; 5/2; 9/4; 27/10; 12/5; 13/5; ; 13/5; 13/5; 13/5; 13/5; ; 11/4; 5/2; 5/2; 9/4; 5/2; 5/2; 11/4; 14/5; ; 11/4; 5/2; 
Woking; 11/4; 14/5; 14/5; 11/4; 11/4; 43/20; 29/10; 13/5; 14/5; ; 14/5; 14/5; 11/4; 57/20; ; 14/5; 11/4; 14/5; 12/5; 14/5; 37/13; 58/19; 11/4; ; 14/5; 14/5; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-20 08:21:52 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 10/11; 19/20; 17/20; 4/5; 10/11; 1; 20/23; 10/11; 10/11; 11/13; 10/11; 19/20; 19/20; 17/20; ; 17/20; 10/11; 11/13; 19/20; 5/6; 10/11; 19/20; 11/13; ; 10/11; 5/6; 
Draw; 13/5; 5/2; 5/2; 13/5; 5/2; 9/4; 27/10; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; ; 11/4; 5/2; 5/2; 9/4; 5/2; 5/2; 11/4; 14/5; ; 11/4; 13/5; 
Woking; 11/4; 13/5; 14/5; 5/2; 11/4; 43/20; 29/10; 13/5; 14/5; 14/5; 14/5; 14/5; 11/4; 57/20; ; 14/5; 11/4; 14/5; 12/5; 14/5; 37/13; 58/19; 11/4; ; 14/5; 11/4; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-20 12:21:43 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 4/5; 19/20; 5/6; 4/5; 17/20; 4/5; 5/6; 5/6; 5/6; 11/13; 17/20; 17/20; 17/20; 4/5; ; 17/20; 5/6; 11/13; 4/5; 5/6; 5/6; 10/11; 6/7; ; 5/6; 5/6; 
Draw; 11/4; 5/2; 5/2; 12/5; 5/2; 21/10; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 53/20; ; 11/4; 13/5; 5/2; 23/10; 5/2; 13/5; 14/5; 11/4; ; 14/5; 13/5; 
Woking; 16/5; 13/5; 3; 14/5; 29/10; 16/5; 31/10; 11/4; 3; 14/5; 3; 16/5; 3; 3; ; 14/5; 14/5; 14/5; 29/10; 14/5; 56/19; 31/10; 11/4; ; 3; 3; 
META; english/non-league/national-league/woking-v-dagenham-redbridge; 2016-08-20 16:22:31 GMT+3; 2016-08-20 15:00; e70300-dr003
Dagenham & Redbridge; 10/11; 10/11; 10/11; 10/11; 10/11; 4/5; 37/40; 5/6; 10/11; 11/13; 20/21; 19/20; 17/20; 10/11; ; 10/11; 11/13; 11/13; 4/5; 5/6; 10/11; 19/20; 28/29; ; 20/21; 1; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 21/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 11/4; 51/20; ; 5/2; 13/5; 5/2; 23/10; 5/2; 28/11; 14/5; 11/4; ; 13/5; 12/5; 
Woking; 14/5; 11/4; 27/10; 5/2; 11/4; 16/5; 11/4; 11/4; 11/4; 14/5; 13/5; 14/5; 3; 27/10; ; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 3; 40/17; ; 14/5; 13/5; 
