META; english/non-league/national-league/torquay-v-lincoln; 2016-08-30 00:20:50 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-30 04:20:57 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-30 08:20:59 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-30 12:21:18 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-30 16:21:34 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-30 20:22:30 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; 6/5; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; 1/12; ; 
Torquay; ; 2; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 1/12; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-31 00:21:03 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; 6/5; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; 1/12; ; 
Torquay; ; 2; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 1/12; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-31 04:21:11 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; 6/5; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; 1/12; ; 
Torquay; ; 2; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 1/12; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-31 08:21:02 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; 6/5; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; 1/12; ; 
Torquay; ; 2; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 1/12; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-31 11:58:46 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; ; 6/5; ; ; 11/10; ; ; ; ; ; ; 1; 11/10; ; ; ; ; ; ; ; ; 6/5; ; ; ; 1/12; ; 
Torquay; ; 2; ; ; 11/5; ; ; ; ; ; ; 11/5; 11/5; ; ; ; ; ; ; ; ; 5/2; ; ; ; 1/12; ; 
Draw; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 11/5; 23/10; ; ; ; ; ; ; ; ; 5/2; ; ; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-31 16:21:48 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; 1; 1; 1; 20/21; 21/20; ; 1; 11/10; 21/20; 1; 1; 1; 11/10; 1; ; 1; 21/20; 1; 21/20; 1; 19/20; 15/13; ; ; ; 20/21; 20/21; 
Torquay; 5/2; 12/5; 47/20; 9/4; 12/5; ; 12/5; 9/4; 5/2; 13/5; 5/2; 11/5; 11/5; 49/20; ; 12/5; 12/5; 13/5; 11/5; 13/5; 5/2; 29/11; ; ; ; 23/10; 5/2; 
Draw; 13/5; 5/2; 49/20; 12/5; 12/5; ; 27/10; 12/5; 12/5; 9/4; 5/2; 11/5; 23/10; 51/20; ; 13/5; 5/2; 9/4; 11/5; 9/4; 27/11; 5/2; ; ; ; 23/10; 23/10; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-08-31 20:22:05 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; 1; 1; 1; 20/21; 21/20; ; 1; 11/10; 21/20; 1; 1; 1; 1; 1; ; 1; 21/20; 1; 21/20; 1; 1; 15/13; 21/20; ; ; 20/21; 20/21; 
Torquay; 5/2; 12/5; 12/5; 9/4; 12/5; ; 12/5; 9/4; 5/2; 13/5; 5/2; 11/5; 23/10; 49/20; ; 12/5; 12/5; 13/5; 11/5; 13/5; 5/2; 29/11; 40/17; ; ; 23/10; 5/2; 
Draw; 13/5; 5/2; 49/20; 12/5; 12/5; ; 27/10; 12/5; 12/5; 9/4; 5/2; 11/5; 5/2; 51/20; ; 13/5; 5/2; 9/4; 11/5; 9/4; 27/11; 5/2; 5/2; ; ; 12/5; 23/10; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-09-01 00:21:35 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; 1; 1; 1; 20/21; 21/20; ; 1; 11/10; 21/20; 1; 1; 1; 1; 1; ; 1; 21/20; 1; 21/20; 1; 1; 11/10; 21/20; ; ; 20/21; 20/21; 
Torquay; 5/2; 12/5; 12/5; 9/4; 12/5; ; 12/5; 9/4; 5/2; 13/5; 5/2; 11/5; 23/10; 49/20; ; 12/5; 12/5; 13/5; 11/5; 13/5; 5/2; 51/19; 40/17; ; ; 23/10; 5/2; 
Draw; 13/5; 5/2; 49/20; 12/5; 12/5; ; 27/10; 12/5; 12/5; 9/4; 5/2; 11/5; 5/2; 51/20; ; 13/5; 5/2; 9/4; 11/5; 9/4; 27/11; 13/5; 5/2; ; ; 12/5; 23/10; 
META; english/non-league/national-league/torquay-v-lincoln; 2016-09-01 04:21:34 GMT+3; 2016-09-03 17:30; e70300-dr003
Lincoln; 1; 1; 1; 20/21; 1; ; 1; 11/10; 21/20; 1; 1; 1; 1; 1; ; 1; 21/20; 1; 21/20; 1; 1; 11/10; 21/20; ; ; 20/21; 20/21; 
