META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-04 12:20:02 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 8/15; 8/15; 8/15; 11/20; 8/15; 12/25; 8/15; 8/15; 8/15; 6/11; 11/20; ; 1/2; 11/20; ; 8/15; ; 6/11; 6/11; 8/15; 1/2; 4/7; 18/35; ; 4/9; ; 
Draw; 16/5; 29/10; 29/10; 13/5; 3; 14/5; 31/10; 3; 3; 3; 3; ; 3; 3; ; 3; ; 3; 14/5; 3; 41/13; 33/10; 31/10; ; 14/5; ; 
Guiseley; 19/4; 19/4; 19/4; 4; 9/2; 17/4; 5; 9/2; 9/2; 17/4; 5; ; 9/2; 9/2; ; 5; ; 17/4; 4; 21/5; 49/10; 27/5; 21/5; ; 21/5; ; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-04 16:20:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 8/15; 8/15; 8/15; 11/20; 8/15; 12/25; 1/2; 8/15; 8/15; 1/2; 8/15; 1/2; 1/2; 8/15; ; 8/15; 8/15; 1/2; 6/11; 1/2; 17/35; 4/7; 18/35; ; 4/9; 4/9; 
Draw; 16/5; 29/10; 29/10; 13/5; 3; 14/5; 33/10; 3; 3; 16/5; 3; 3; 3; 3; ; 3; 3; 16/5; 14/5; 3; 16/5; 33/10; 31/10; ; 14/5; 27/10; 
Guiseley; 19/4; 19/4; 19/4; 4; 9/2; 17/4; 21/4; 9/2; 19/4; 23/5; 5; 5; 9/2; 5; ; 5; 9/2; 23/5; 4; 23/5; 96/19; 27/5; 21/5; ; 23/5; 23/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-04 20:22:05 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 12/25; 1/2; 8/15; 1/2; 1/2; 4/9; 1/2; 10/21; 8/15; 10/21; ; 4/9; 4/9; 
Draw; 10/3; 3; 3; 14/5; 31/10; 14/5; 16/5; 16/5; 3; 16/5; 16/5; 3; 3; 16/5; 29/10; 3; 3; 16/5; 3; 3; 13/4; 17/5; 33/10; ; 3; 14/5; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 5; 11/2; 9/2; 21/4; 11/2; 5; 5; 23/5; 5; 23/5; 26/5; 59/10; 19/4; ; 24/5; 24/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-05 00:19:30 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 12/25; ; 8/15; 1/2; 1/2; 4/9; 1/2; 5/11; 8/15; 10/21; ; 4/9; 4/9; 
Draw; 10/3; 3; 3; 14/5; 31/10; 14/5; 16/5; 16/5; 3; 16/5; 16/5; 3; 3; 16/5; ; 3; 3; 16/5; 3; 3; 57/17; 17/5; 33/10; ; 3; 14/5; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 5; 11/2; 9/2; 21/4; ; 5; 5; 23/5; 5; 23/5; 91/17; 59/10; 19/4; ; 5; 24/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-05 04:18:45 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 12/25; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 10/21; 8/15; 10/21; ; 4/9; 2/5; 
Draw; 10/3; 3; 3; 14/5; 31/10; 14/5; 16/5; 16/5; 3; 16/5; 16/5; 3; 3; 16/5; 29/10; 16/5; 3; 16/5; 3; 3; 13/4; 17/5; 33/10; ; 3; 5/2; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 5; 11/2; 9/2; 21/4; 11/2; 5; 5; 23/5; 5; 23/5; 26/5; 59/10; 19/4; ; 5; 21/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-05 08:18:36 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 12/25; ; 1/2; 1/2; 1/2; 4/9; 1/2; 5/11; 8/15; 10/21; ; 4/9; 2/5; 
Draw; 10/3; 3; 3; 14/5; 31/10; 14/5; 16/5; 16/5; 3; 16/5; 16/5; 3; 3; 16/5; ; 16/5; 3; 16/5; 3; 3; 57/17; 17/5; 33/10; ; 3; 5/2; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 5; 11/2; 9/2; 21/4; ; 5; 5; 23/5; 5; 23/5; 27/5; 59/10; 19/4; ; 5; 21/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-05 12:19:12 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 12/25; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 5/11; 8/15; 10/21; ; 4/9; 4/9; 
Draw; 10/3; 3; 3; 14/5; 31/10; 14/5; 16/5; 16/5; 3; 16/5; 16/5; 3; 3; 16/5; 29/10; 16/5; 3; 16/5; 3; 3; 57/17; 17/5; 33/10; ; 3; 14/5; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 5; 11/2; 9/2; 21/4; 11/2; 5; 5; 23/5; 5; 23/5; 27/5; 59/10; 19/4; ; 26/5; 24/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-05 16:20:14 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 12/25; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 4/9; 8/15; 17/35; ; 4/9; 4/9; 
Draw; 10/3; 3; 3; 14/5; 16/5; 14/5; 16/5; 16/5; 3; 16/5; 16/5; 3; 16/5; 16/5; 29/10; 16/5; 10/3; 16/5; 3; 3; 57/17; 17/5; 57/17; ; 3; 14/5; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 11/2; 11/2; 11/2; 21/4; 11/2; 5; 5; 23/5; 5; 23/5; 60/11; 59/10; 49/10; ; 11/2; 24/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-05 20:20:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 9/20; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 10/21; 1/2; 1/2; 12/25; ; 1/2; 1/2; 1/2; 4/9; 1/2; 3/7; 11/21; 17/35; ; 4/9; 4/9; 
Draw; 10/3; 3; 3; 14/5; 31/10; 14/5; 33/10; 16/5; 3; 16/5; 16/5; 3; 16/5; 16/5; ; 16/5; 3; 16/5; 3; 3; 17/5; 7/2; 57/17; ; 10/3; 14/5; 
Guiseley; 11/2; 5; 5; 9/2; 5; 9/2; 11/2; 5; 5; 23/5; 11/2; 11/2; 11/2; 21/4; ; 5; 11/2; 23/5; 5; 23/5; 28/5; 59/10; 49/10; ; 11/2; 24/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-06 00:19:52 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 2/5; 1/2; 4/9; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; ; 4/9; 1/2; 1/2; 4/9; 4/9; 4/9; 4/9; 5/12; 4/9; 2/5; ; 11/21; 5/11; ; 4/9; 2/5; 
Draw; 7/2; 3; 16/5; 3; 10/3; 14/5; 17/5; 16/5; 10/3; ; 10/3; 3; 16/5; 10/3; 16/5; 10/3; 10/3; 57/17; 3; 10/3; ; 7/2; 17/5; ; 10/3; 3; 
Guiseley; 13/2; 5; 11/2; 11/2; 11/2; 9/2; 6; 11/2; 11/2; ; 6; 11/2; 11/2; 11/2; 6; 23/4; 11/2; 11/2; 5; 11/2; ; 59/10; 28/5; ; 31/5; 26/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-06 04:20:04 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 5/12; 2/5; 1/2; 2/5; 21/50; 2/5; 4/9; 2/5; 5/12; 4/9; 2/5; ; 11/21; 5/11; ; 2/5; 4/11; 
Draw; 7/2; 16/5; 16/5; 3; 10/3; 14/5; 7/2; 10/3; 7/2; 57/17; 7/2; 3; 10/3; 10/3; 16/5; 10/3; 10/3; 57/17; 3; 10/3; ; 7/2; 17/5; ; 7/2; 3; 
Guiseley; 13/2; 11/2; 6; 11/2; 6; 9/2; 13/2; 6; 6; 11/2; 6; 11/2; 6; 6; 6; 23/4; 6; 11/2; 5; 11/2; ; 59/10; 28/5; ; 31/5; 27/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-06 08:19:55 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 5/12; 4/9; 1/2; 2/5; 21/50; ; 4/9; 2/5; 5/12; 4/9; 2/5; ; 6/13; 3/7; ; 4/9; 4/11; 
Draw; 7/2; 10/3; 16/5; 16/5; 10/3; 14/5; 18/5; 10/3; 7/2; 57/17; 10/3; 3; 10/3; 10/3; ; 10/3; 10/3; 57/17; 3; 10/3; ; 50/13; 17/5; ; 7/2; 3; 
Guiseley; 13/2; 13/2; 6; 11/2; 6; 9/2; 13/2; 6; 6; 11/2; 6; 11/2; 6; 6; ; 23/4; 6; 11/2; 5; 11/2; ; 33/5; 59/10; ; 31/5; 27/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-06 12:20:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 4/9; 1/2; 2/5; 21/50; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 4/11; 7/15; 3/7; ; 4/9; 2/5; 
Draw; 7/2; 10/3; 16/5; 16/5; 10/3; 14/5; 18/5; 10/3; 7/2; 13/4; 10/3; 3; 10/3; 10/3; 16/5; 10/3; 10/3; 13/4; 3; 3; 18/5; 19/5; 17/5; ; 7/2; 3; 
Guiseley; 13/2; 13/2; 6; 11/2; 6; 9/2; 13/2; 6; 6; 25/4; 6; 11/2; 6; 6; 6; 23/4; 6; 25/4; 5; 31/5; 27/4; 63/10; 59/10; ; 32/5; 33/5; 
META; english/non-league/national-league/eastleigh-v-guiseley; 2016-08-06 16:19:57 GMT+3; 2016-08-06 15:00; e70300-dr003
Eastleigh; 1/2; 4/9; 8/15; 4/9; 9/20; 4/9; 8/15; 4/9; 8/15; 2/5; 8/15; 8/15; 2/5; 9/20; 4/9; 1/2; 4/9; 2/5; 4/9; 2/5; 5/12; 11/21; 7/15; ; 8/15; 1/2; 
Draw; 10/3; 10/3; 3; 3; 16/5; 14/5; 16/5; 16/5; 3; 13/4; 16/5; 3; 10/3; 10/3; 16/5; 16/5; 10/3; 13/4; 3; 3; 38/11; 7/2; 38/11; ; 3; 27/10; 
Guiseley; 5; 11/2; 19/4; 11/2; 11/2; 9/2; 5; 11/2; 5; 25/4; 5; 19/4; 6; 11/2; 11/2; 5; 11/2; 25/4; 5; 31/5; 76/13; 59/10; 5; ; 11/2; 22/5; 
