META; english/non-league/national-league/woking-v-wrexham; 2016-09-11 16:23:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-11 20:24:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-12 00:22:34 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-12 04:23:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; ; ; ; 11/10; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; ; ; ; 21/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-12 12:23:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; ; ; 11/10; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; ; ; 21/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-12 16:23:50 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; ; ; 11/10; ; ; ; ; 15/13; 21/20; ; ; ; 21/20; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; ; ; 21/10; ; ; ; ; 9/4; 28/13; ; ; ; 28/13; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; ; ; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-12 20:24:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; ; ; 11/10; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; ; ; 21/10; ; ; ; ; 9/4; 11/5; ; ; ; 11/5; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; ; ; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-13 00:23:48 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; ; ; 11/10; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; ; ; 21/10; ; ; ; ; 9/4; 11/5; ; ; ; 11/5; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; ; ; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-13 04:23:38 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; ; ; 11/10; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; ; ; 21/10; ; ; ; ; 9/4; 11/5; ; ; ; 11/5; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; ; ; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-13 08:23:45 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; ; ; 11/10; ; ; ; ; 15/13; 11/10; ; ; ; 11/10; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; ; ; 21/10; ; ; ; ; 9/4; 11/5; ; ; ; 11/5; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; ; ; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-13 12:25:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Wrexham; 23/20; ; ; ; 11/10; ; 23/20; ; 6/5; 11/10; ; 11/10; ; ; ; ; 15/13; 11/10; 11/10; ; 11/10; 11/10; ; ; ; ; ; ; 
Woking; 9/4; ; ; ; 11/5; ; 23/10; ; 11/5; 11/5; ; 21/10; ; ; ; ; 9/4; 11/5; 11/5; ; 11/5; 11/5; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 12/5; 12/5; ; 12/5; ; ; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-wrexham; 2016-09-13 16:25:40 GMT+3; 2016-09-17 15:00; e70300-dr003
