META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-05 16:25:28 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; ; 5/4; ; 5/4; ; 5/4; ; 13/10; ; ; ; 5/4; ; ; 5/4; 6/5; ; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; ; 41/20; ; 2; ; 2; ; 2; ; ; ; 2; ; ; 2; 2; ; 2; 2; ; ; 2; ; ; ; ; 
Draw; 5/2; ; 43/20; ; 5/2; ; 5/2; ; 12/5; ; ; ; 47/20; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-06 12:22:26 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; ; 5/4; 23/20; 5/4; ; 5/4; ; 5/4; ; ; ; 5/4; ; ; 5/4; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; ; 41/20; 19/10; 2; ; 2; ; 2; ; ; ; 2; ; ; 2; 37/19; 19/10; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 5/2; ; 43/20; 23/10; 5/2; ; 5/2; ; 12/5; ; ; ; 47/20; ; ; 12/5; 9/4; 23/10; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-06 16:24:52 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; 6/5; 5/4; 23/20; 5/4; ; 5/4; ; 5/4; ; 5/4; ; 5/4; ; ; 5/4; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; 2; 41/20; 19/10; 21/10; ; 21/10; ; 2; ; 21/10; ; 2; ; ; 2; 37/19; 19/10; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 5/2; 12/5; 43/20; 23/10; 12/5; ; 12/5; ; 12/5; ; 21/10; ; 47/20; ; ; 12/5; 23/10; 23/10; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-06 20:23:53 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; 6/5; 5/4; 23/20; 5/4; ; 5/4; ; 5/4; ; 5/4; 11/10; 5/4; ; ; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; 2; 41/20; 19/10; 21/10; ; 21/10; ; 2; ; 21/10; 21/10; 2; ; ; 11/5; 2; 19/10; 2; 2; ; ; 2; ; ; ; ; 
Draw; 5/2; 12/5; 43/20; 23/10; 12/5; ; 12/5; ; 12/5; ; 21/10; 12/5; 47/20; ; ; 12/5; 40/17; 23/10; 23/10; 40/17; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-07 00:22:21 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; 6/5; 5/4; 23/20; 5/4; ; 5/4; ; 5/4; ; 5/4; 11/10; 5/4; ; ; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; 2; 41/20; 19/10; 21/10; ; 21/10; ; 2; ; 21/10; 21/10; 2; ; ; 11/5; 2; 19/10; 2; 2; ; ; 2; ; ; ; ; 
Draw; 5/2; 12/5; 43/20; 23/10; 12/5; ; 12/5; ; 12/5; ; 21/10; 12/5; 47/20; ; ; 12/5; 40/17; 23/10; 23/10; 40/17; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-07 04:22:36 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; 6/5; 5/4; 23/20; 5/4; ; 5/4; 6/5; 5/4; ; 5/4; 11/10; 5/4; ; ; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; 2; 41/20; 19/10; 21/10; ; 21/10; 2; 2; ; 21/10; 21/10; 2; ; ; 11/5; 2; 19/10; 2; 2; ; ; 2; ; ; ; ; 
Draw; 5/2; 12/5; 43/20; 23/10; 12/5; ; 12/5; 23/10; 12/5; ; 21/10; 12/5; 47/20; ; ; 12/5; 40/17; 23/10; 23/10; 40/17; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-07 08:22:43 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; 6/5; 5/4; 23/20; 5/4; ; 5/4; 6/5; 5/4; ; 5/4; 11/10; 5/4; ; ; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; 2; 41/20; 19/10; 21/10; ; 21/10; 2; 2; ; 21/10; 21/10; 2; ; ; 11/5; 2; 19/10; 2; 2; ; ; 2; ; ; ; ; 
Draw; 5/2; 12/5; 43/20; 23/10; 12/5; ; 12/5; 23/10; 12/5; ; 21/10; 12/5; 47/20; ; ; 12/5; 40/17; 23/10; 23/10; 40/17; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-07 12:24:10 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 5/4; 6/5; 5/4; 23/20; 5/4; ; 6/5; 6/5; 5/4; ; 5/4; 11/10; 5/4; ; ; 6/5; 6/5; 15/13; 6/5; 6/5; ; ; 6/5; ; ; ; ; 
Torquay; 2; 2; 41/20; 19/10; 21/10; ; 21/10; 2; 2; ; 21/10; 21/10; 2; ; ; 11/5; 2; 19/10; 2; 2; ; ; 2; ; ; ; ; 
Draw; 5/2; 12/5; 43/20; 23/10; 12/5; ; 5/2; 23/10; 12/5; ; 21/10; 12/5; 47/20; ; ; 12/5; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-07 16:23:34 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 7/5; 7/5; 13/10; 7/5; 5/4; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 27/20; ; 7/5; 7/5; 23/17; 15/13; 6/5; 23/17; 37/25; 17/13; 6/5; ; ; ; 13/10; 
Torquay; 9/5; 19/10; 15/8; 7/4; 19/10; 7/4; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 19/10; ; 15/8; 15/8; 9/5; 19/10; 2; 9/5; 197/100; 7/4; 2; ; ; ; 9/5; 
Draw; 5/2; 21/10; 21/10; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 23/10; ; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; ; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-07 20:23:29 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 7/5; 5/4; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; ; 7/5; 7/5; 23/17; 15/13; 6/5; 23/17; 37/25; 17/13; 6/5; ; ; ; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 19/10; 7/4; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; ; 15/8; 15/8; 9/5; 19/10; 2; 9/5; 197/100; 7/4; 2; ; ; ; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; ; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; ; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-08 00:22:30 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 7/5; 5/4; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; ; 7/5; 7/5; 23/17; 15/13; 6/5; 23/17; 37/25; 17/13; 6/5; ; ; 7/5; 13/10; 
Torquay; 9/5; 15/8; 15/8; 7/4; 19/10; 7/4; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; ; 15/8; 15/8; 9/5; 19/10; 2; 9/5; 197/100; 7/4; 2; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; ; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-08 04:22:30 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 7/5; 5/4; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; ; 7/5; 7/5; 23/17; 15/13; 6/5; 23/17; 37/25; 17/13; 6/5; ; ; 7/5; 13/10; 
Torquay; 9/5; 15/8; 15/8; 7/4; 19/10; 7/4; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; ; 15/8; 15/8; 9/5; 19/10; 2; 9/5; 197/100; 7/4; 2; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; ; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-08 08:22:09 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; ; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 13/10; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; ; 15/8; 15/8; 7/4; 19/10; 17/10; 7/4; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; ; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 5/2; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-08 12:25:10 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; ; 7/5; 7/5; 23/17; 15/13; 7/5; ; ; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; ; 15/8; 15/8; 9/5; 19/10; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; ; 9/4; 9/4; 9/4; 23/10; 9/4; ; ; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-08 16:23:11 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; ; 7/5; 7/5; 23/17; 15/13; 7/5; 23/17; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; ; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; ; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 5/2; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-08 20:24:02 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; ; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; ; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; ; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 00:22:27 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 04:22:21 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 08:22:19 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 13/10; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 24/13; 19/10; 17/10; 24/13; 197/100; 7/4; 17/10; ; ; 9/5; ; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 5/2; 23/10; 9/4; ; ; 9/4; ; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 12:32:07 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 13:58:13 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 16:23:35 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 20:22:17 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 11/8; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 2; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 9/5; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 19/10; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 00:21:59 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 11/8; 13/10; 7/5; 13/10; 11/8; 29/20; 27/20; 11/8; 13/10; 11/8; 13/10; 15/13; 5/4; 13/10; 7/5; 17/13; 5/4; ; ; 27/20; 27/20; 
Torquay; 9/5; 2; 15/8; 15/8; 19/10; 17/10; 2; 15/8; 15/8; 2; 19/10; 9/5; 39/20; 19/10; 2; 15/8; 37/19; 19/10; 2; 37/19; 21/10; 7/4; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 21/10; 21/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 04:22:12 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 11/8; 13/10; 7/5; 13/10; 11/8; 29/20; 27/20; 11/8; 13/10; 11/8; 13/10; 15/13; 5/4; 13/10; 7/5; 17/13; 5/4; ; ; 27/20; 13/10; 
Torquay; 9/5; 2; 15/8; 15/8; 19/10; 17/10; 2; 15/8; 15/8; 2; 19/10; 9/5; 39/20; 19/10; 2; 15/8; 37/19; 19/10; 2; 37/19; 21/10; 7/4; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 21/10; 21/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 08:21:56 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 7/5; 13/10; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 11/8; 29/20; 27/20; 11/8; 13/10; 11/8; 13/10; 15/13; 5/4; 13/10; 7/5; 17/13; 5/4; ; ; 27/20; 13/10; 
Torquay; 9/5; 2; 15/8; 15/8; 2; 7/4; 2; 15/8; 15/8; 2; 19/10; 9/5; 39/20; 19/10; 2; 15/8; 37/19; 19/10; 2; 37/19; 21/10; 7/4; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 21/10; 21/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 12:22:46 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 29/20; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 13/10; 27/20; 11/8; 13/10; 11/8; 13/10; 15/13; 5/4; 13/10; 7/5; 5/4; 5/4; ; ; 27/20; 27/20; 
Torquay; 9/5; 2; 39/20; 9/5; 2; 7/4; 2; 15/8; 15/8; 2; 19/10; 15/8; 39/20; 19/10; 2; 15/8; 37/19; 19/10; 2; 37/19; 21/10; 9/5; 2; ; ; 19/10; 7/4; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 16:25:19 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 13/10; 27/20; 11/8; 13/10; 13/10; 13/10; 15/13; 5/4; 13/10; 7/5; 4/3; 5/4; ; ; 13/10; 27/20; 
Torquay; 9/5; 2; 39/20; 21/10; 2; 7/4; 2; 15/8; 15/8; 2; 2; 15/8; 39/20; 19/10; 2; 2; 37/19; 19/10; 2; 37/19; 21/10; 21/10; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 20:23:08 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 13/10; 27/20; 11/8; 13/10; 13/10; 23/17; 15/13; 5/4; 23/17; 7/5; 4/3; 5/4; ; ; 13/10; 27/20; 
Torquay; 9/5; 2; 39/20; 21/10; 2; 7/4; 2; 15/8; 15/8; 2; 2; 15/8; 39/20; 19/10; 2; 2; 19/10; 19/10; 2; 19/10; 21/10; 21/10; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-11 00:23:30 GMT+2; 2017-02-11 15:00; e70300-dr003
