META; english/non-league/national-league/dover-v-wrexham; 2017-02-05 16:25:07 GMT+2; 2017-02-11 15:00; e70300-dr003
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 12/5; 12/5; 5/2; 13/5; ; 12/5; 5/2; 27/11; 13/5; 5/2; ; ; 5/2; 28/11; ; ; 5/2; 23/10; 
Wrexham; 3; 3; 11/4; 13/5; 29/10; 13/5; 14/5; 3; 14/5; 3; 11/4; 3; 14/5; ; 3; 3; 29/10; 29/10; 11/4; ; ; 12/5; 11/4; ; ; 14/5; 27/10; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-08 16:22:56 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 17/20; 10/11; 10/11; 5/6; 10/11; 33/40; 37/40; 5/6; 9/10; 10/11; 10/11; 4/5; 17/20; ; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 9/10; 10/11; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 12/5; 12/5; 5/2; 13/5; ; 12/5; 5/2; 27/11; 13/5; 5/2; 27/11; 27/10; 5/2; 28/11; ; ; 13/5; 23/10; 
Wrexham; 3; 11/4; 27/10; 13/5; 29/10; 13/5; 14/5; 3; 14/5; 14/5; 27/10; 3; 14/5; ; 3; 3; 37/13; 29/10; 11/4; 37/13; 61/20; 12/5; 11/4; ; ; 14/5; 13/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-08 20:23:42 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 17/20; 10/11; 9/10; 5/6; 10/11; 33/40; 9/10; 5/6; 9/10; 10/11; 20/23; 4/5; 17/20; 5/6; 10/11; 11/13; ; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 9/10; 5/6; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 23/10; 12/5; 13/5; ; 13/5; 5/2; 5/2; 27/10; 5/2; 28/11; ; ; 13/5; 23/10; 
Wrexham; 3; 11/4; 14/5; 13/5; 29/10; 13/5; 29/10; 3; 14/5; 14/5; 14/5; 3; 14/5; 11/4; 3; 3; ; 29/10; 11/4; 56/19; 61/20; 12/5; 11/4; ; ; 14/5; 27/10; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 00:22:13 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 17/20; 17/20; 9/10; 5/6; 17/20; 33/40; 20/23; 5/6; 9/10; 17/20; 20/23; 4/5; 17/20; 5/6; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 5/6; 5/6; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 23/10; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 5/2; 28/11; ; ; 13/5; 12/5; 
Wrexham; 3; 29/10; 14/5; 13/5; 3; 13/5; 3; 3; 14/5; 3; 14/5; 3; 14/5; 14/5; 3; 3; 3; 29/10; 11/4; 3; 61/20; 12/5; 11/4; ; ; 14/5; 11/4; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 04:22:05 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 17/20; 17/20; 9/10; 5/6; 17/20; 33/40; 20/23; 5/6; 9/10; 17/20; 20/23; 4/5; 17/20; 5/6; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 5/6; 5/6; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 23/10; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 5/2; 28/11; ; ; 13/5; 12/5; 
Wrexham; 3; 29/10; 14/5; 13/5; 3; 13/5; 3; 3; 14/5; 3; 14/5; 3; 14/5; 14/5; 3; 3; 3; 29/10; 11/4; 3; 61/20; 12/5; 11/4; ; ; 3; 11/4; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 08:22:05 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 17/20; 17/20; 9/10; 5/6; 17/20; 33/40; 20/23; 5/6; 9/10; 17/20; 20/23; 4/5; 17/20; 5/6; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 5/6; 5/6; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 23/10; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 5/2; 28/11; ; ; 13/5; 12/5; 
Wrexham; 3; 29/10; 14/5; 13/5; 3; 13/5; 3; 3; 14/5; 3; 14/5; 3; 14/5; 14/5; 3; 3; 3; 29/10; 11/4; 3; 61/20; 12/5; 11/4; ; ; 3; 11/4; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 13:57:59 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 17/20; 17/20; 9/10; 5/6; 17/20; 33/40; 20/23; 5/6; 9/10; 17/20; 20/23; 4/5; 17/20; 5/6; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 5/6; 5/6; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 23/10; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 5/2; 28/11; ; ; 13/5; 11/5; 
Wrexham; 3; 29/10; 14/5; 13/5; 3; 13/5; 3; 3; 14/5; 3; 14/5; 3; 14/5; 14/5; 3; 3; 3; 29/10; 11/4; 3; 61/20; 12/5; 11/4; ; ; 3; 13/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 16:23:21 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 4/5; 17/20; 9/10; 4/5; 17/20; 4/5; 17/20; 5/6; 9/10; 17/20; 5/6; 4/5; 17/20; 4/5; 10/11; 5/6; 13/15; 3/4; 5/6; 13/15; 24/25; 13/15; 11/13; ; ; 5/6; 4/5; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 28/11; 28/11; ; ; 13/5; 12/5; 
Wrexham; 10/3; 29/10; 14/5; 14/5; 3; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 29/10; 3; 31/10; 3; 29/10; 11/4; 3; 61/20; 28/11; 11/4; ; ; 3; 14/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 20:22:02 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 4/5; 5/6; 5/6; 4/5; 17/20; 3/4; 17/20; 5/6; 9/10; 17/20; 5/6; 4/5; 17/20; 17/20; 17/20; 5/6; 5/6; 3/4; 5/6; 5/6; 24/25; 13/15; 11/13; ; ; 5/6; 4/5; 
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 28/11; 13/5; 5/2; 28/11; 27/10; 28/11; 28/11; ; ; 13/5; 5/2; 
Wrexham; 10/3; 3; 29/10; 14/5; 3; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 3; 3; 31/10; 56/19; 29/10; 11/4; 56/19; 61/20; 28/11; 11/4; ; ; 3; 14/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-10 00:21:45 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 4/5; 5/6; 5/6; 3/4; 17/20; 3/4; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 17/20; 17/20; 5/6; 5/6; 4/5; 3/4; 5/6; 4/5; 22/25; 13/15; 11/13; ; ; 5/6; 4/5; 
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 12/5; 11/4; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 28/11; 28/11; ; ; 13/5; 5/2; 
Wrexham; 10/3; 29/10; 29/10; 14/5; 3; 11/4; 3; 3; 3; 16/5; 29/10; 3; 29/10; 3; 3; 31/10; 31/10; 29/10; 11/4; 31/10; 7/2; 28/11; 11/4; ; ; 3; 14/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-10 04:21:53 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 4/5; 5/6; 5/6; 4/5; 17/20; 3/4; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 17/20; 5/6; 5/6; 5/6; 4/5; 3/4; 5/6; 4/5; 22/25; 13/15; 11/13; ; ; 5/6; 4/5; 
Draw; 13/5; 13/5; 13/5; 5/2; 11/4; 12/5; 11/4; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 28/11; 28/11; ; ; 13/5; 5/2; 
Wrexham; 10/3; 29/10; 29/10; 11/4; 3; 11/4; 3; 3; 3; 16/5; 29/10; 3; 29/10; 3; 3; 31/10; 31/10; 29/10; 11/4; 31/10; 7/2; 28/11; 11/4; ; ; 3; 14/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-10 08:21:43 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 4/5; 5/6; 5/6; 4/5; 17/20; 3/4; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 17/20; 5/6; 5/6; 5/6; 4/5; 3/4; 5/6; 4/5; 22/25; 13/15; 11/13; ; ; 5/6; 4/5; 
Draw; 13/5; 13/5; 13/5; 5/2; 11/4; 12/5; 11/4; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 28/11; 28/11; ; ; 13/5; 5/2; 
Wrexham; 10/3; 29/10; 29/10; 11/4; 3; 11/4; 3; 3; 3; 16/5; 29/10; 3; 29/10; 3; 3; 31/10; 31/10; 29/10; 11/4; 31/10; 7/2; 28/11; 11/4; ; ; 3; ; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-10 12:22:22 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 5/6; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 8/11; 10/13; 3/4; 4/5; 10/13; 22/25; 4/5; 4/5; ; ; 8/11; 8/11; 
Draw; 11/4; 13/5; 13/5; 5/2; 11/4; 12/5; 11/4; 5/2; 13/5; 13/5; 13/5; 12/5; 53/20; 13/5; 13/5; 27/10; 45/17; 13/5; 5/2; 45/17; 27/10; 45/17; 5/2; ; ; 14/5; 13/5; 
Wrexham; 7/2; 10/3; 16/5; 3; 16/5; 11/4; 17/5; 3; 3; 10/3; 3; 3; 3; 16/5; 16/5; 10/3; 33/10; 29/10; 3; 33/10; 7/2; 45/17; 31/10; ; ; 10/3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-10 16:25:05 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 8/11; 4/5; 4/5; 4/5; 3/4; ; 4/5; 4/5; 8/11; 14/19; 3/4; 4/5; 14/19; 22/25; 4/5; 4/5; ; ; 4/5; 8/11; 
Draw; 11/4; 13/5; 13/5; 5/2; 13/5; 12/5; 11/4; 13/5; 13/5; 13/5; 13/5; 12/5; ; 13/5; 13/5; 27/10; 45/17; 13/5; 5/2; 45/17; 27/10; 13/5; 5/2; ; ; 14/5; 13/5; 
Wrexham; 7/2; 10/3; 16/5; 7/2; 10/3; 11/4; 17/5; 16/5; 3; 10/3; 3; 3; ; 16/5; 16/5; 10/3; 57/17; 29/10; 3; 33/10; 7/2; 33/10; 31/10; ; ; 3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-10 20:22:46 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 8/11; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 8/11; 5/6; 3/4; 4/5; 10/13; 22/25; 4/5; 4/5; ; ; 4/5; 8/11; 
Draw; 11/4; 13/5; 13/5; 5/2; 13/5; 12/5; 11/4; 13/5; 11/4; 13/5; 13/5; 12/5; 27/10; 13/5; 13/5; 27/10; 28/11; 13/5; 5/2; 13/5; 27/10; 13/5; 5/2; ; ; 14/5; 13/5; 
Wrexham; 7/2; 10/3; 16/5; 7/2; 10/3; 11/4; 17/5; 16/5; 3; 10/3; 3; 3; 16/5; 16/5; 16/5; 10/3; 58/19; 29/10; 3; 13/4; 7/2; 33/10; 31/10; ; ; 3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-11 00:23:12 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 8/11; 4/5; 4/5; 4/5; 3/4; ; 4/5; 4/5; 8/11; 14/19; 3/4; 4/5; 14/19; 22/25; 4/5; 4/5; ; ; 4/5; 8/11; 
Draw; 11/4; 13/5; 13/5; 11/4; 13/5; 12/5; 11/4; 13/5; 11/4; 13/5; 13/5; 12/5; ; 13/5; 13/5; 27/10; 45/17; 13/5; 5/2; 45/17; 27/10; 13/5; 5/2; ; ; 14/5; 13/5; 
Wrexham; 7/2; 10/3; 16/5; 16/5; 10/3; 11/4; 17/5; 16/5; 3; 10/3; 3; 3; ; 16/5; 16/5; 10/3; 57/17; 29/10; 3; 57/17; 7/2; 33/10; 31/10; ; ; 3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-11 04:22:26 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 8/11; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 8/11; 14/19; 3/4; 4/5; 14/19; 22/25; 4/5; 4/5; ; ; 4/5; 8/11; 
Draw; 11/4; 13/5; 13/5; 11/4; 13/5; 12/5; 11/4; 13/5; 11/4; 13/5; 13/5; 12/5; 27/10; 13/5; 13/5; 27/10; 45/17; 13/5; 5/2; 45/17; 27/10; 13/5; 5/2; ; ; 14/5; 13/5; 
Wrexham; 7/2; 10/3; 16/5; 16/5; 10/3; 11/4; 17/5; 16/5; 3; 10/3; 3; 3; 16/5; 16/5; 16/5; 10/3; 57/17; 29/10; 3; 57/17; 7/2; 33/10; 31/10; ; ; 3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-11 08:22:39 GMT+2; 2017-02-11 15:00; e70300-dr003
