META; english/non-league/national-league/aldershot-v-bromley; 2017-02-19 00:24:00 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bromley; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-19 04:22:42 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bromley; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-19 08:24:12 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bromley; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-19 12:24:03 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bromley; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-19 16:25:09 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; 5/6; 10/11; ; ; ; ; 20/23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bromley; 3; 5/2; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-19 20:24:40 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; 5/6; 10/11; ; ; 4/5; ; 5/6; ; ; ; ; ; 5/6; ; ; ; 10/13; ; ; 10/13; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; ; 11/4; ; ; ; ; ; 27/10; ; ; ; 13/5; ; ; 13/5; ; ; ; ; ; ; ; 
Bromley; 3; 5/2; ; ; 10/3; ; 3; ; ; ; ; ; 29/10; ; ; ; 37/13; ; ; 37/13; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-20 00:22:02 GMT+2; 2017-02-25 15:00; e70300-dr003
Aldershot; 5/6; 10/11; ; ; 17/20; ; 5/6; ; ; ; ; 5/6; 5/6; ; ; 11/13; 10/13; ; ; 10/13; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; ; 11/4; ; ; ; ; 23/10; 27/10; ; ; 27/10; 13/5; ; ; 13/5; ; ; ; ; ; ; ; 
Bromley; 3; 5/2; ; ; 31/10; ; 3; ; ; ; ; 14/5; 29/10; ; ; 14/5; 37/13; ; ; 37/13; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2017-02-20 04:22:27 GMT+2; 2017-02-25 15:00; e70300-dr003
