META; english/non-league/national-league/york-city-v-gateshead; 2017-02-18 16:24:28 GMT+2; 2017-02-21 19:45; e70300-dr003
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
York City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/york-city-v-gateshead; 2017-02-18 20:26:21 GMT+2; 2017-02-21 19:45; e70300-dr003
Gateshead; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
York City; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/york-city-v-gateshead; 2017-02-19 00:23:56 GMT+2; 2017-02-21 19:45; e70300-dr003
Gateshead; 13/10; 11/8; ; ; 7/5; ; 11/8; ; ; ; 5/4; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/9; ; 
York City; 2; 17/10; ; ; 2; ; 19/10; ; ; ; 7/4; ; 39/20; ; ; 15/8; ; ; ; ; ; ; ; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; 11/5; ; 47/20; ; ; 12/5; ; ; ; ; ; ; ; ; ; 4/7; ; 
META; english/non-league/national-league/york-city-v-gateshead; 2017-02-19 04:22:40 GMT+2; 2017-02-21 19:45; e70300-dr003
Gateshead; 13/10; 11/8; ; ; 7/5; ; 11/8; ; ; ; 5/4; ; 13/10; 6/5; ; 13/10; ; ; ; ; ; ; ; ; ; 11/10; ; 
York City; 2; 17/10; ; ; 2; ; 19/10; ; ; ; 7/4; ; 39/20; 15/8; ; 15/8; ; ; ; ; ; ; ; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; 11/5; ; 47/20; 11/5; ; 12/5; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/york-city-v-gateshead; 2017-02-19 08:24:10 GMT+2; 2017-02-21 19:45; e70300-dr003
Gateshead; 13/10; 11/8; ; ; 7/5; ; 13/10; ; 13/10; ; 5/4; ; 13/10; 6/5; ; 13/10; 5/4; ; 13/10; 13/10; ; ; 13/10; ; ; 11/10; ; 
York City; 2; 17/10; ; ; 2; ; 2; ; 2; ; 7/4; ; 39/20; 15/8; ; 15/8; 2; ; 9/5; 37/19; ; ; 24/13; ; ; 7/4; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; 12/5; ; 11/5; ; 47/20; 11/5; ; 12/5; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/york-city-v-gateshead; 2017-02-19 12:23:59 GMT+2; 2017-02-21 19:45; e70300-dr003
Gateshead; 13/10; 11/8; ; 6/4; 7/5; ; 13/10; ; 13/10; ; 5/4; 13/10; 13/10; 6/5; 13/10; 11/8; 13/10; 6/5; 13/10; 13/10; 29/20; ; 13/10; ; ; 6/5; ; 
York City; 2; 17/10; ; 6/4; 19/10; ; 2; ; 2; ; 7/4; 9/5; 39/20; 15/8; 2; 15/8; 37/19; 19/10; 9/5; 37/19; 21/10; ; 24/13; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; 21/10; 23/10; ; 12/5; ; 12/5; ; 11/5; 21/10; 47/20; 11/5; 23/10; 23/10; 40/17; 9/4; 23/10; 40/17; 12/5; ; 23/10; ; ; 21/10; ; 
META; english/non-league/national-league/york-city-v-gateshead; 2017-02-19 16:25:07 GMT+2; 2017-02-21 19:45; e70300-dr003
