META; english/non-league/national-league/gateshead-v-wrexham; 2016-10-23 16:23:31 GMT+3; 2016-10-29 15:00; e70300-dr003
Gateshead; 1; ; ; ; 1; ; 1; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 11/4; ; ; ; 14/5; ; 14/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2016-10-23 20:24:10 GMT+3; 2016-10-29 15:00; e70300-dr003
Gateshead; 1; ; ; ; 1; ; 1; ; 21/20; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 11/4; ; ; ; 11/4; ; 11/4; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2016-10-24 00:23:15 GMT+3; 2016-10-29 15:00; e70300-dr003
Gateshead; 1; ; ; ; 1; ; 1; ; 21/20; ; 19/20; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 11/4; ; ; ; 11/4; ; 11/4; ; 13/5; ; 13/5; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2016-10-24 08:23:44 GMT+3; 2016-10-29 15:00; e70300-dr003
Gateshead; 1; ; ; ; 1; ; 1; ; 21/20; ; 19/20; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 12/5; ; 12/5; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 11/4; ; ; ; 11/4; ; 11/4; ; 13/5; ; 13/5; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 
