META; english/league-1/peterborough-v-shrewsbury; 2017-02-11 14:26:46 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Shrewsbury; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-11 18:21:42 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Peterborough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Shrewsbury; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-11 22:24:59 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Peterborough; 1; 4/5; 1; 4/5; 19/20; ; 37/40; ; ; ; 19/20; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 8/15; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; ; 13/5; ; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 11/5; ; 
Shrewsbury; 13/5; 10/3; 13/5; 3; 3; ; 3; ; ; ; 5/2; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-12 02:22:51 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Peterborough; 1; 4/5; 1; 4/5; 19/20; ; 19/20; ; ; ; 19/20; ; ; 10/11; ; 10/11; ; ; ; ; ; ; ; 1; ; 5/6; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; ; 13/5; ; ; ; 12/5; ; ; 13/5; ; 13/5; ; ; ; ; ; ; ; 5/2; ; 23/10; ; 
Shrewsbury; 13/5; 10/3; 13/5; 3; 3; ; 29/10; ; ; ; 5/2; ; ; 14/5; ; 3; ; ; ; ; ; ; ; 13/5; ; 5/2; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-12 06:21:09 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Peterborough; 1; 4/5; 1; 4/5; 19/20; ; 10/11; 10/11; 1; ; 19/20; 20/21; 10/11; 10/11; ; 10/11; ; ; 20/21; 19/20; ; ; 39/40; 1; ; 5/6; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; ; 13/5; 5/2; 13/5; ; 12/5; 5/2; 51/20; 13/5; ; 13/5; ; ; 12/5; 5/2; ; ; 27/11; 5/2; ; 23/10; ; 
Shrewsbury; 13/5; 10/3; 13/5; 3; 3; ; 3; 11/4; 14/5; ; 5/2; 14/5; 57/20; 14/5; ; 3; ; ; 27/10; 27/10; ; ; 27/10; 13/5; ; 5/2; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-12 10:21:25 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Peterborough; 1; 5/6; 1; 4/5; 19/20; ; 19/20; 10/11; 1; ; 19/20; 20/21; 10/11; 19/20; ; 19/20; 1; ; 20/21; 1; 1; ; 39/40; 1; ; 5/6; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; ; 13/5; 5/2; 13/5; ; 12/5; 5/2; 51/20; 13/5; ; 13/5; 27/11; ; 12/5; 27/11; 131/50; ; 27/11; 5/2; ; 12/5; ; 
Shrewsbury; 13/5; 3; 13/5; 3; 3; ; 29/10; 11/4; 14/5; ; 5/2; 14/5; 57/20; 27/10; ; 14/5; 45/17; ; 27/10; 45/17; 3; ; 27/10; 13/5; ; 5/2; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-12 14:21:14 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Peterborough; 4/5; 5/6; 5/6; 4/5; 5/6; 3/4; 5/6; 5/6; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 10/13; ; 8/11; 10/13; 23/25; ; 11/14; 4/5; ; 4/5; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 11/4; 5/2; 11/4; 13/5; 14/5; 11/4; 5/2; 13/5; 27/10; 13/5; 11/4; 27/10; 27/10; ; 27/10; 27/10; 11/4; ; 27/10; 5/2; ; 13/5; ; 
Shrewsbury; 10/3; 16/5; 16/5; 16/5; 10/3; 16/5; 16/5; 16/5; 10/3; 16/5; 16/5; 10/3; 16/5; 10/3; 16/5; 10/3; 57/17; ; 3; 57/17; 16/5; ; 13/4; 10/3; ; 3; ; 
META; english/league-1/peterborough-v-shrewsbury; 2017-02-12 18:20:51 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Peterborough; 4/5; 5/6; 5/6; 4/5; 5/6; 3/4; 5/6; 5/6; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 10/13; ; 8/11; 10/13; 23/25; 4/5; 11/14; 5/6; ; 5/6; 4/5; 
