META; english/league-1/northampton-v-swindon; 2017-02-11 18:21:35 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Northampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Swindon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/northampton-v-swindon; 2017-02-11 22:24:48 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 10/11; 10/11; 9/10; 1; 19/20; ; 9/10; ; ; ; 20/23; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; 8/15; ; 
Draw; 5/2; 5/2; 13/5; 11/5; 13/5; ; 13/5; ; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/5; ; 
Swindon; 3; 3; 29/10; 5/2; 3; ; 3; ; ; ; 14/5; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 6/4; ; 
META; english/league-1/northampton-v-swindon; 2017-02-12 02:22:43 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 10/11; 10/11; 9/10; 1; 19/20; ; 10/11; ; ; ; 20/23; ; ; 10/11; ; 19/20; ; ; ; ; ; ; ; 10/11; ; 5/6; ; 
Draw; 5/2; 5/2; 13/5; 11/5; 13/5; ; 13/5; ; ; ; 5/2; ; ; 27/10; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 12/5; ; 
Swindon; 3; 3; 29/10; 5/2; 3; ; 3; ; ; ; 14/5; ; ; 29/10; ; 3; ; ; ; ; ; ; ; 3; ; 13/5; ; 
META; english/league-1/northampton-v-swindon; 2017-02-12 06:21:01 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 10/11; 10/11; 9/10; 1; 19/20; ; 10/11; ; 10/11; ; 20/23; 10/11; ; 10/11; ; 19/20; ; ; 5/6; ; ; ; 7/8; 10/11; ; 5/6; ; 
Draw; 5/2; 5/2; 13/5; 11/5; 13/5; ; 13/5; ; 13/5; ; 5/2; 5/2; ; 27/10; ; 5/2; ; ; 5/2; ; ; ; 28/11; 5/2; ; 12/5; ; 
Swindon; 3; 3; 29/10; 5/2; 3; ; 3; ; 3; ; 14/5; 14/5; ; 29/10; ; 3; ; ; 14/5; ; ; ; 56/19; 3; ; 13/5; ; 
META; english/league-1/northampton-v-swindon; 2017-02-12 10:21:12 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 10/11; 10/11; 9/10; 1; 10/11; ; 20/23; 10/11; 10/11; ; 20/23; 10/11; 9/10; 17/20; ; 10/11; 10/11; ; 5/6; 10/11; 19/20; ; 7/8; 10/11; ; 4/5; ; 
Draw; 5/2; 5/2; 13/5; 11/5; 11/4; ; 11/4; 5/2; 13/5; ; 5/2; 5/2; 5/2; 27/10; ; 13/5; 5/2; ; 5/2; 5/2; 14/5; ; 28/11; 5/2; ; 12/5; ; 
Swindon; 3; 3; 29/10; 5/2; 3; ; 3; 11/4; 3; ; 14/5; 14/5; 59/20; 29/10; ; 3; 56/19; ; 14/5; 56/19; 3; ; 56/19; 3; ; 13/5; ; 
META; english/league-1/northampton-v-swindon; 2017-02-12 14:21:06 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 4/5; 10/11; 10/11; 19/20; 19/20; 17/20; 19/20; 10/11; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 19/20; 10/11; 10/11; ; 5/6; 10/11; 10/11; ; 7/8; 17/20; ; 10/11; ; 
Draw; 13/5; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 28/11; ; 5/2; 28/11; 14/5; ; 28/11; 5/2; ; 5/2; ; 
Swindon; 10/3; 29/10; 14/5; 14/5; 3; 14/5; 29/10; 11/4; 3; 14/5; 27/10; 14/5; 59/20; 29/10; 14/5; 3; 3; ; 14/5; 3; 16/5; ; 56/19; 3; ; 27/10; ; 
META; english/league-1/northampton-v-swindon; 2017-02-12 18:20:44 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 17/20; 10/11; 10/11; 19/20; 19/20; 17/20; 10/11; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 19/20; 10/11; 10/11; ; 5/6; 10/11; 10/11; 10/11; 7/8; 10/11; ; 10/11; 10/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; ; 5/2; 5/2; 14/5; 13/5; 28/11; 5/2; ; 5/2; 5/2; 
Swindon; 3; 29/10; 29/10; 14/5; 3; 27/10; 3; 3; 3; 14/5; 14/5; 3; 59/20; 29/10; 14/5; 3; 56/19; ; 14/5; 56/19; 16/5; 13/5; 56/19; 3; ; 14/5; 11/4; 
META; english/league-1/northampton-v-swindon; 2017-02-12 22:21:28 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 17/20; 10/11; 10/11; 19/20; 19/20; 17/20; 37/40; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 19/20; 19/20; 10/11; 10/11; 13/15; 5/6; 10/11; 10/11; 10/11; 7/8; 10/11; ; 10/11; 10/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 11/4; 13/5; 12/5; 13/5; 13/5; 27/10; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 14/5; 13/5; 28/11; 5/2; ; 5/2; 5/2; 
Swindon; 3; 29/10; 29/10; 14/5; 3; 27/10; 3; 13/5; 3; 14/5; 14/5; 14/5; 59/20; 3; 14/5; 3; 29/10; 3; 14/5; 29/10; 16/5; 13/5; 56/19; 3; ; 14/5; 11/4; 
META; english/league-1/northampton-v-swindon; 2017-02-13 02:21:11 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 17/20; 10/11; 10/11; 19/20; 19/20; 17/20; 37/40; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 19/20; 19/20; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 10/11; 7/8; 10/11; ; 10/11; 10/11; 
Draw; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 12/5; 12/5; 13/5; 27/10; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 14/5; 13/5; 28/11; 5/2; ; 13/5; 5/2; 
Swindon; 3; 29/10; 29/10; 14/5; 3; 27/10; 3; 13/5; 3; 3; 14/5; 3; 3; 3; 14/5; 3; 58/19; 3; 14/5; 58/19; 16/5; 13/5; 56/19; 3; ; 14/5; 11/4; 
META; english/league-1/northampton-v-swindon; 2017-02-13 06:20:17 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 10/11; 10/11; 19/20; 19/20; 17/20; 9/10; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 19/20; 19/20; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 10/11; 7/8; 10/11; ; 5/6; 5/6; 
Draw; 11/4; 13/5; 5/2; 5/2; 13/5; 5/2; 11/4; 12/5; 11/4; 5/2; 12/5; 12/5; 13/5; 27/10; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 14/5; 13/5; 28/11; 5/2; ; 13/5; 9/4; 
Swindon; 3; 29/10; 29/10; 14/5; 3; 27/10; 29/10; 13/5; 3; 3; 14/5; 3; 59/20; 3; 14/5; 3; 58/19; 3; 14/5; 58/19; 16/5; 13/5; 56/19; 3; ; 14/5; 13/5; 
META; english/league-1/northampton-v-swindon; 2017-02-13 10:20:48 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 10/11; 10/11; 19/20; 19/20; 17/20; 9/10; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 19/20; 19/20; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 10/11; 7/8; 10/11; ; 10/11; 10/11; 
Draw; 11/4; 13/5; 5/2; 5/2; 13/5; 5/2; 11/4; 12/5; 11/4; 5/2; 12/5; 12/5; 13/5; 27/10; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 14/5; 13/5; 28/11; 5/2; ; 13/5; 5/2; 
Swindon; 3; 29/10; 29/10; 14/5; 3; 27/10; 29/10; 13/5; 3; 3; 14/5; 3; 59/20; 3; 14/5; 3; 58/19; 3; 14/5; 58/19; 16/5; 13/5; 56/19; 3; ; 3; 14/5; 
META; english/league-1/northampton-v-swindon; 2017-02-13 14:20:53 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 10/11; 19/20; 19/20; 19/20; 17/20; 19/20; 5/6; 10/11; 10/11; 20/23; 20/21; 9/10; 1; 19/20; 10/11; 10/11; 13/15; 5/6; 10/11; 10/11; 10/11; 16/19; 19/20; ; 10/11; 10/11; 
Draw; 11/4; 13/5; 5/2; 12/5; 13/5; 5/2; 11/4; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 27/10; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 14/5; 13/5; 28/11; 5/2; ; 13/5; 5/2; 
Swindon; 3; 29/10; 14/5; 3; 3; 27/10; 27/10; 3; 14/5; 14/5; 3; 14/5; 57/20; 3; 14/5; 3; 56/19; 3; 3; 56/19; 16/5; 13/5; 16/5; 3; ; 3; 11/4; 
META; english/league-1/northampton-v-swindon; 2017-02-13 18:22:10 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 17/20; 9/10; 19/20; 9/10; 17/20; 9/10; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 19/20; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 11/13; 16/19; 10/11; ; 5/6; 5/6; 
Draw; 11/4; 13/5; 5/2; 12/5; 13/5; 12/5; 11/4; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 27/10; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 14/5; 45/17; 28/11; 13/5; ; 5/2; 5/2; 
Swindon; 3; 16/5; 3; 3; 16/5; 11/4; 31/10; 3; 3; 3; 3; 3; 16/5; 16/5; 14/5; 31/10; 58/19; 3; 3; 58/19; 16/5; 29/10; 16/5; 3; ; 3; 14/5; 
META; english/league-1/northampton-v-swindon; 2017-02-13 22:21:46 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 17/20; 9/10; 19/20; 9/10; 17/20; 9/10; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 19/20; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 11/13; 16/19; 10/11; ; 5/6; 5/6; 
Draw; 11/4; 13/5; 13/5; 12/5; 13/5; 12/5; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 14/5; 45/17; 28/11; 13/5; ; 5/2; 5/2; 
Swindon; 3; 16/5; 3; 3; 16/5; 11/4; 31/10; 3; 3; 3; 3; 3; 16/5; 10/3; 14/5; 31/10; 58/19; 3; 3; 58/19; 16/5; 29/10; 16/5; 3; ; 3; 14/5; 
META; english/league-1/northampton-v-swindon; 2017-02-14 02:22:10 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 17/20; 10/11; 19/20; 10/11; 17/20; 37/40; 5/6; 9/10; 10/11; 20/23; 10/11; 10/11; 19/20; 19/20; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 10/11; 16/19; 19/20; ; 10/11; 10/11; 
Draw; 11/4; 11/4; 13/5; 12/5; 11/4; 12/5; 11/4; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 5/2; 27/10; 28/11; 5/2; 5/2; 28/11; 14/5; 45/17; 28/11; 13/5; ; 5/2; 5/2; 
Swindon; 3; 3; 29/10; 3; 3; 11/4; 29/10; 3; 3; 14/5; 3; 3; 59/20; 16/5; 14/5; 3; 3; 3; 3; 3; 16/5; 45/17; 16/5; 3; ; 14/5; 14/5; 
META; english/league-1/northampton-v-swindon; 2017-02-14 06:20:50 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 17/20; 9/10; 19/20; 9/10; 17/20; 10/11; 5/6; 9/10; 17/20; 20/23; 10/11; 9/10; 19/20; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 11/12; 16/19; 10/11; ; 10/11; 10/11; 
Draw; 11/4; 11/4; 13/5; 12/5; 13/5; 12/5; 11/4; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 5/2; 27/10; 28/11; 5/2; 5/2; 28/11; 14/5; 45/17; 28/11; 13/5; ; 13/5; 13/5; 
Swindon; 3; 3; 29/10; 3; 16/5; 11/4; 3; 3; 3; 3; 3; 3; 3; 16/5; 3; 3; 3; 3; 3; 3; 16/5; 13/5; 16/5; 3; ; 3; 3; 
META; english/league-1/northampton-v-swindon; 2017-02-14 10:21:11 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 19/20; 10/11; 9/10; 19/20; 10/11; 17/20; 37/40; 5/6; 9/10; 17/20; 20/23; 10/11; 9/10; 19/20; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 10/11; 8/9; 16/19; 10/11; ; 10/11; 10/11; 
Draw; 11/4; 5/2; 13/5; 12/5; 13/5; 12/5; 11/4; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 139/50; 13/5; 28/11; 13/5; ; 13/5; 13/5; 
Swindon; 3; 3; 29/10; 3; 16/5; 11/4; 29/10; 3; 3; 3; 3; 3; 3; 16/5; 3; 3; 58/19; 3; 3; 58/19; 16/5; 14/5; 16/5; 3; ; 3; 3; 
META; english/league-1/northampton-v-swindon; 2017-02-14 14:21:27 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 10/11; 10/11; 9/10; 19/20; 10/11; 5/6; 9/10; 5/6; 9/10; 17/20; 20/23; 10/11; 9/10; 19/20; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 19/20; 8/9; 13/15; 10/11; ; 10/11; 10/11; 
Draw; 11/4; 5/2; 49/20; 12/5; 13/5; 12/5; 27/10; 13/5; 13/5; 12/5; 5/2; 23/10; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 13/5; 13/5; 27/11; 5/2; ; 13/5; 5/2; 
Swindon; 16/5; 3; 31/10; 3; 16/5; 14/5; 31/10; 3; 3; 16/5; 16/5; 16/5; 16/5; 17/5; 3; 31/10; 41/13; 3; 3; 41/13; 16/5; 14/5; ; 16/5; ; 3; 3; 
META; english/league-1/northampton-v-swindon; 2017-02-14 18:23:26 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Northampton; 10/11; 10/11; 10/11; 19/20; 10/11; 17/20; 10/11; 5/6; 9/10; 17/20; 20/23; 10/11; 9/10; 19/20; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 19/20; 8/9; 13/15; 10/11; ; 10/11; 10/11; 
Draw; 11/4; 12/5; 12/5; 12/5; 13/5; 12/5; 27/10; 13/5; 13/5; 12/5; 13/5; 12/5; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 13/5; 13/5; 27/11; 12/5; ; 5/2; 5/2; 
Swindon; 16/5; 16/5; 31/10; 3; 16/5; 14/5; 31/10; 3; 3; 3; 3; 3; 16/5; 10/3; 3; 31/10; 31/10; 3; 3; 31/10; 16/5; 14/5; ; 10/3; ; 3; 3; 
META; english/league-1/northampton-v-swindon; 2017-02-14 22:23:08 GMT+2; 2017-02-14 19:45; In Play; Xlenovo
Northampton; 21/20; 1; 1; 19/20; 10/11; 19/20; 1; 11/10; ; 21/20; 1; 9/10; ; ; ; ; 9/10; 21/20; ; 9/10; ; ; ; ; ; 5/6; 20/21; 
Draw; 15/8; 15/8; 47/20; 9/4; 5/2; 37/20; 2; 9/5; ; 9/5; 15/8; 11/5; ; ; ; ; 27/11; 17/10; ; 40/17; ; ; ; ; ; 13/5; 23/10; 
Swindon; 7/2; 3; 29/10; 16/5; 3; 16/5; 10/3; 3; ; 14/5; 16/5; 13/5; ; ; ; ; 37/13; 16/5; ; 29/10; ; ; ; ; ; 3; 3; 
