META; english/league-1/scunthorpe-v-millwall; 2017-05-05 02:19:50 GMT+3; 2017-05-07 18:30; Nothing; Xlenovo
Scunthorpe; ; 8/5; ; ; 6/4; ; 6/4; 6/4; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Millwall; ; 8/5; ; ; 9/5; ; 15/8; 9/5; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 11/5; ; 23/10; 23/10; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/scunthorpe-v-millwall; 2017-05-05 10:19:53 GMT+3; 2017-05-07 18:30; Nothing; Xlenovo
Scunthorpe; ; 13/8; ; ; 6/4; ; 6/4; 6/4; ; ; ; ; ; ; ; 17/11; 16/11; ; 7/5; 16/11; ; ; 16/11; ; 16/11; ; ; ; 
Millwall; ; 13/8; ; ; 9/5; ; 9/5; 9/5; ; ; ; ; ; ; ; 9/5; 9/5; ; 9/5; 9/5; ; ; 24/13; ; 24/13; ; ; ; 
Draw; ; 12/5; ; ; 9/4; ; 12/5; 23/10; ; ; ; ; ; ; ; 12/5; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/league-1/scunthorpe-v-millwall; 2017-05-05 14:19:54 GMT+3; 2017-05-07 18:30; Nothing; Xlenovo
Scunthorpe; 31/20; 13/8; 31/20; ; 6/4; 6/4; 31/20; 6/4; 8/5; 31/20; 31/20; ; 8/5; ; 8/5; 8/5; 17/11; ; 6/4; 17/11; 33/20; 20/13; 17/11; 8/5; 17/11; ; ; 6/4; 
Millwall; 17/10; 13/8; 7/4; ; 7/4; 5/3; 7/4; 17/10; 7/4; 17/10; 17/10; ; 7/4; ; 7/4; 7/4; 7/4; ; 17/10; 7/4; 91/50; 18/11; 17/10; 7/4; 17/10; ; ; 13/8; 
Draw; 23/10; 12/5; 9/4; ; 9/4; 43/20; 12/5; 23/10; 23/10; 21/10; 21/10; ; 47/20; ; 11/5; 12/5; 9/4; ; 9/4; 9/4; 12/5; 9/4; 9/4; 9/4; 9/4; ; ; 21/10; 
META; english/league-1/scunthorpe-v-millwall; 2017-05-05 18:19:52 GMT+3; 2017-05-07 18:30; Nothing; Xlenovo
Scunthorpe; 8/5; 13/8; 13/8; ; 13/8; 31/20; 13/8; 6/4; 8/5; 13/8; 8/5; ; 13/8; ; 8/5; 8/5; 8/5; ; 6/4; 8/5; 33/20; 17/11; 17/11; 13/8; 17/11; ; ; 6/4; 13/8
Millwall; 17/10; 13/8; 7/4; ; 17/10; 33/20; 17/10; 17/10; 7/4; 33/20; 17/10; ; 7/4; ; 7/4; 7/4; 17/10; ; 17/10; 17/10; 91/50; 7/4; 17/10; 17/10; 17/10; ; ; 13/8; 9/5
Draw; 11/5; 23/10; 43/20; ; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 47/20; ; 11/5; 12/5; 11/5; ; 9/4; 11/5; 12/5; 11/5; 9/4; 11/5; 9/4; ; ; 11/5; 23/10
META; english/league-1/scunthorpe-v-millwall; 2017-05-05 22:19:54 GMT+3; 2017-05-07 18:30; Nothing; Xlenovo
Scunthorpe; 8/5; 13/8; 13/8; ; 13/8; 31/20; 13/8; 6/4; 8/5; 13/8; 8/5; ; 13/8; ; 8/5; 8/5; 8/5; ; 6/4; 8/5; 33/20; 17/11; 17/11; 13/8; 17/11; ; ; 6/4; 13/8
Millwall; 17/10; 13/8; 7/4; ; 17/10; 33/20; 17/10; 17/10; 7/4; 33/20; 17/10; ; 7/4; ; 7/4; 7/4; 17/10; ; 17/10; 17/10; 91/50; 7/4; 17/10; 17/10; 17/10; ; ; 13/8; 9/5
Draw; 11/5; 23/10; 43/20; ; 11/5; 21/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 47/20; ; 11/5; 12/5; 11/5; ; 9/4; 11/5; 12/5; 11/5; 9/4; 11/5; 9/4; ; ; 19/10; 23/10
