META; english/league-1/oxford-v-southend; 2017-02-11 18:21:40 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Southend; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/oxford-v-southend; 2017-02-11 22:24:56 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Oxford; 1; 11/10; 1; 1; 11/10; ; 21/20; ; ; ; 1; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; 4/7; ; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; ; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 11/5; ; 
Southend; 11/4; 12/5; 29/10; 5/2; 11/4; ; 11/4; ; ; ; 27/10; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/oxford-v-southend; 2017-02-12 02:22:48 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Oxford; 1; 11/10; 1; 1; 21/20; ; 21/20; ; ; ; 1; ; ; 1; ; 21/20; ; ; ; ; ; ; ; 1; ; 10/11; ; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; ; 12/5; ; ; ; 11/5; ; ; 23/10; ; 12/5; ; ; ; ; ; ; ; 12/5; ; 11/5; ; 
Southend; 11/4; 12/5; 29/10; 5/2; 11/4; ; 11/4; ; ; ; 27/10; ; ; 14/5; ; 27/10; ; ; ; ; ; ; ; 11/4; ; 5/2; ; 
META; english/league-1/oxford-v-southend; 2017-02-12 06:21:07 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Oxford; 1; 11/10; 1; 1; 21/20; ; 21/20; 1; 21/20; ; 1; 1; 1; 1; ; 21/20; ; ; 1; 1; ; ; 42/41; 1; ; 10/11; ; 
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; ; 12/5; 23/10; 12/5; ; 11/5; 23/10; 47/20; 23/10; ; 12/5; ; ; 23/10; 40/17; ; ; 40/17; 12/5; ; 11/5; ; 
Southend; 11/4; 12/5; 29/10; 5/2; 11/4; ; 14/5; 11/4; 14/5; ; 27/10; 14/5; 11/4; 14/5; ; 11/4; ; ; 13/5; 27/10; ; ; 45/17; 11/4; ; 5/2; ; 
META; english/league-1/oxford-v-southend; 2017-02-12 10:21:20 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Oxford; 1; 11/10; 1; 1; 21/20; ; 21/20; 1; 21/20; ; 1; 1; 1; 1; ; 21/20; 1; ; 1; 1; 11/10; ; 42/41; 1; ; 20/21; ; 
