META; english/league-1/millwall-v-port-vale; 2017-02-11 18:21:33 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Millwall; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/millwall-v-port-vale; 2017-02-11 22:24:44 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Millwall; 1/2; 1/2; 1/2; 8/15; 8/15; ; 1/2; ; ; ; 1/2; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; 10/3; 16/5; 16/5; 13/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 9/4; ; 
Port Vale; 5; 11/2; 11/2; 5; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/league-1/millwall-v-port-vale; 2017-02-12 02:22:40 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Millwall; 1/2; 1/2; 1/2; 8/15; 1/2; ; 1/2; ; ; ; 1/2; ; ; 1/2; ; 8/15; ; ; ; ; ; ; ; 1/2; ; 4/9; ; 
Draw; 10/3; 16/5; 16/5; 13/5; 10/3; ; 10/3; ; ; ; 3; ; ; 10/3; ; 16/5; ; ; ; ; ; ; ; 10/3; ; 14/5; ; 
Port Vale; 5; 11/2; 11/2; 5; 11/2; ; 11/2; ; ; ; 5; ; ; 11/2; ; 11/2; ; ; ; ; ; ; ; 5; ; 23/5; ; 
META; english/league-1/millwall-v-port-vale; 2017-02-12 06:20:59 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Millwall; 1/2; 1/2; 1/2; 8/15; 1/2; ; 1/2; 4/9; 8/15; ; 1/2; 1/2; 12/25; 1/2; ; 8/15; ; ; 4/9; 1/2; ; ; 17/35; 1/2; ; 4/9; ; 
Draw; 10/3; 16/5; 16/5; 13/5; 10/3; ; 10/3; 16/5; 10/3; ; 3; 10/3; 16/5; 10/3; ; 16/5; ; ; 3; 33/10; ; ; 16/5; 10/3; ; 14/5; ; 
Port Vale; 5; 11/2; 11/2; 5; 11/2; ; 6; 5; 21/4; ; 5; 5; 11/2; 11/2; ; 11/2; ; ; 11/2; 67/13; ; ; 11/2; 5; ; 23/5; ; 
META; english/league-1/millwall-v-port-vale; 2017-02-12 10:21:09 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Millwall; 1/2; 1/2; 1/2; 8/15; 1/2; ; 1/2; 4/9; 8/15; ; 1/2; 1/2; 1/2; 1/2; ; 8/15; 1/2; ; 4/9; 1/2; 53/100; ; 17/35; 1/2; ; 4/9; ; 
Draw; 10/3; 16/5; 16/5; 13/5; 10/3; ; 10/3; 16/5; 10/3; ; 3; 10/3; 3; 10/3; ; 16/5; 13/4; ; 3; 13/4; 7/2; ; 16/5; 10/3; ; 14/5; ; 
Port Vale; 5; 11/2; 11/2; 5; 11/2; ; 11/2; 5; 21/4; ; 5; 5; 11/2; 11/2; ; 11/2; 26/5; ; 11/2; 26/5; 57/10; ; 11/2; 5; ; 24/5; ; 
META; english/league-1/millwall-v-port-vale; 2017-02-12 14:21:02 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Millwall; 1/2; 8/15; 8/15; 1/2; 1/2; 12/25; 8/15; 4/9; 8/15; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; ; 8/15; 8/15; 53/100; ; 8/15; 1/2; ; 1/2; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 10/3; 3; 10/3; 16/5; 10/3; 16/5; 3; 3; 16/5; 16/5; 10/3; 10/3; 16/5; ; 3; 16/5; 7/2; ; 13/4; 3; ; 3; ; 
