META; english/league-1/rochdale-v-gillingham; 2017-03-11 22:22:00 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 02:20:50 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 06:20:45 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 10:21:35 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gillingham; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 14:20:57 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 23/20; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 18:20:55 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 6/5; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; 3; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-12 22:21:27 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 6/5; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; 3; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 02:21:59 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 10/11; 5/6; ; ; ; ; 9/10; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 1/2; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 6/5; ; 
Gillingham; 3; 16/5; ; ; ; ; 10/3; ; 3; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 06:23:26 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 10/11; 5/6; ; ; 10/11; ; 9/10; 10/11; 10/11; ; 20/23; ; 17/20; 10/11; ; 10/11; ; ; 5/6; ; ; ; 7/8; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; 13/5; ; 5/2; 12/5; 5/2; ; 23/10; ; 49/20; 5/2; ; 12/5; ; ; 12/5; ; ; ; 27/11; ; ; 9/4; ; 
Gillingham; 3; 16/5; ; ; 16/5; ; 16/5; 3; 3; ; 29/10; ; 16/5; 3; ; 31/10; ; ; 3; ; ; ; 31/10; ; ; 11/4; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 10:20:29 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 10/11; 5/6; ; ; 10/11; ; 9/10; 10/11; 10/11; ; 20/23; 20/23; 17/20; 10/11; ; 10/11; 13/15; ; 5/6; 13/15; ; ; 7/8; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; 13/5; ; 5/2; 12/5; 5/2; ; 23/10; 5/2; 49/20; 5/2; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; 9/4; ; 
Gillingham; 3; 16/5; ; ; 16/5; ; 16/5; 3; 3; ; 29/10; 3; 16/5; 3; ; 31/10; 3; ; 3; 3; ; ; 31/10; ; ; 11/4; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 14:22:24 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/4; 5/6; 4/5; ; 5/6; ; 4/5; 5/6; 4/5; 3/4; 3/4; 4/5; 10/13; 4/5; ; 4/5; 5/6; ; 5/6; 4/5; ; ; 7/8; ; ; 8/11; ; 
Draw; 5/2; 12/5; 13/5; ; 13/5; ; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; ; 5/2; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; 13/5; ; 
Gillingham; 15/4; 16/5; 17/5; ; 7/2; ; 18/5; 16/5; 7/2; 10/3; 13/4; 15/4; 7/2; 15/4; ; 7/2; 33/10; ; 3; 57/17; ; ; 31/10; ; ; 3; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-13 18:23:34 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/4; 5/6; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 3/4; 3/4; 3/4; 10/13; 4/5; 3/4; 4/5; 14/19; 7/9; 8/11; 14/19; ; ; 7/9; 3/4; 7/9; ; 8/11; ; 
Gillingham; 15/4; 10/3; 17/5; 16/5; 18/5; 10/3; 17/5; 16/5; 7/2; 7/2; 13/4; 7/2; 7/2; 18/5; 7/2; 7/2; 38/11; 7/2; 7/2; 38/11; 79/20; 33/10; 7/2; 15/4; 7/2; ; 3; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-15 02:23:09 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/4; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 3/4; 3/4; 3/4; 3/4; 4/5; 3/4; 4/5; 14/19; 7/9; 8/11; 14/19; 83/100; 13/17; 8/11; 3/4; 8/11; ; 8/11; ; 
Draw; 5/2; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 12/5; 13/5; 13/5; 13/5; 14/5; 27/10; 13/5; 11/4; 11/4; 13/5; 5/2; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 11/4; ; 13/5; ; 
Gillingham; 15/4; 10/3; 10/3; 16/5; 7/2; 10/3; 17/5; 16/5; 7/2; 10/3; 16/5; 10/3; 7/2; 18/5; 7/2; 7/2; 38/11; 7/2; 7/2; 38/11; 79/20; 33/10; 7/2; 7/2; 7/2; ; 3; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-15 06:20:12 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/4; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 3/4; 3/4; 3/4; 3/4; 4/5; 3/4; 4/5; 14/19; 7/9; 8/11; 14/19; 83/100; 13/17; 8/11; 3/4; 8/11; ; 8/11; ; 
Draw; 5/2; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 12/5; 13/5; 13/5; 13/5; 14/5; 27/10; 13/5; 11/4; 11/4; 45/17; 5/2; 11/4; 45/17; 13/5; 13/5; 11/4; 13/5; 11/4; ; 13/5; ; 
Gillingham; 15/4; 10/3; 10/3; 16/5; 7/2; 10/3; 17/5; 16/5; 7/2; 10/3; 16/5; 10/3; 7/2; 18/5; 7/2; 7/2; 38/11; 7/2; 7/2; 38/11; 79/20; 33/10; 7/2; 7/2; 7/2; ; 3; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-15 10:20:42 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/4; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 3/4; 3/4; 3/4; 3/4; 4/5; 3/4; 4/5; 14/19; 7/9; 8/11; 14/19; 83/100; 13/17; 8/11; 3/4; 8/11; ; 8/11; ; 
Draw; 5/2; 14/5; 27/10; 11/4; 11/4; 5/2; 11/4; 12/5; 13/5; 13/5; 13/5; 14/5; 27/10; 13/5; 11/4; 14/5; 45/17; 5/2; 11/4; 45/17; 13/5; 13/5; 11/4; 13/5; 11/4; ; 13/5; ; 
Gillingham; 15/4; 16/5; 10/3; 16/5; 7/2; 10/3; 17/5; 16/5; 7/2; 10/3; 16/5; 10/3; 7/2; 18/5; 7/2; 7/2; 38/11; 7/2; 7/2; 38/11; 79/20; 33/10; 7/2; 7/2; 7/2; ; 3; ; 
META; english/league-1/rochdale-v-gillingham; 2017-03-15 14:24:03 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/4; 4/5; 3/4; 4/5; 3/4; 7/10; 3/4; 8/11; 4/5; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 9/13; 7/9; 8/11; 9/13; 83/100; 13/17; 8/11; 8/11; 8/11; ; 8/11; 8/11; 
Draw; 5/2; 14/5; 11/4; 11/4; 11/4; 5/2; 14/5; 12/5; 14/5; 13/5; 11/4; 13/5; 14/5; 13/5; 11/4; 14/5; 27/10; 5/2; 11/4; 27/10; 13/5; 13/5; 11/4; 13/5; 11/4; ; 27/10; 11/4; 
Gillingham; 15/4; 16/5; 7/2; 16/5; 19/5; 10/3; 18/5; 16/5; 7/2; 15/4; 7/2; 15/4; 7/2; 19/5; 7/2; 7/2; 15/4; 7/2; 7/2; 15/4; 79/20; 33/10; 7/2; 15/4; 7/2; ; 10/3; 10/3; 
META; english/league-1/rochdale-v-gillingham; 2017-03-15 18:20:17 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 3/4; 3/4; 8/11; 8/11; 4/6; 8/11; 4/6; 4/5; 7/10; 3/4; 8/11; 7/10; 7/10; 3/4; 8/11; 9/13; 7/9; 8/11; 9/13; 3/4; 7/10; 8/11; 7/10; 8/11; ; 8/11; 8/11; 
Draw; 13/5; 14/5; 11/4; 14/5; 3; 13/5; 14/5; 13/5; 14/5; 11/4; 11/4; 13/5; 14/5; 27/10; 11/4; 14/5; 11/4; 5/2; 11/4; 11/4; 72/25; 27/10; 11/4; 13/5; 11/4; ; 14/5; 14/5; 
Gillingham; 17/4; 7/2; 7/2; 7/2; 19/5; 18/5; 19/5; 16/5; 7/2; 15/4; 7/2; 15/4; 15/4; 4; 7/2; 4; 50/13; 7/2; 7/2; 50/13; 41/10; 7/2; 7/2; 4; 7/2; ; 7/2; 10/3; 
META; english/league-1/rochdale-v-gillingham; 2017-03-15 22:20:24 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 7/10; 8/11; 8/11; 7/10; 7/10; 3/4; 8/11; 9/13; 7/9; 8/11; 9/13; 3/4; 7/10; 8/11; 7/10; 8/11; ; 4/6; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 3; 13/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 11/4; 14/5; 11/4; 5/2; 11/4; 11/4; 72/25; 27/10; 11/4; 13/5; 11/4; ; 14/5; 14/5; 
Gillingham; 17/4; 18/5; 37/10; 7/2; 19/5; 18/5; 18/5; 7/2; 7/2; 15/4; 7/2; 15/4; 15/4; 19/5; 7/2; 4; 50/13; 7/2; 7/2; 50/13; 41/10; 7/2; 7/2; 4; 7/2; ; 10/3; 10/3; 
META; english/league-1/rochdale-v-gillingham; 2017-03-16 02:21:34 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 7/10; 8/11; 8/11; 7/10; 7/10; 3/4; 8/11; 9/13; 7/10; 8/11; 9/13; 3/4; 7/10; 8/11; 7/10; 8/11; ; 4/6; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 3; 13/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 72/25; 27/10; 11/4; 13/5; 11/4; ; 14/5; 14/5; 
Gillingham; 17/4; 18/5; 37/10; 7/2; 19/5; 18/5; 18/5; 7/2; 19/5; 15/4; 7/2; 15/4; 15/4; 19/5; 7/2; 4; 50/13; 4; 7/2; 50/13; 41/10; 7/2; 7/2; 4; 7/2; ; 7/2; 7/2; 
META; english/league-1/rochdale-v-gillingham; 2017-03-16 06:20:11 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 7/10; 7/10; 3/4; 8/11; 9/13; 7/10; 8/11; 9/13; 3/4; 7/10; 8/11; 7/10; 8/11; ; 4/6; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 3; 13/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 11/4; 14/5; 27/10; 13/5; 11/4; 27/10; 72/25; 27/10; 11/4; 13/5; 11/4; ; 14/5; 14/5; 
Gillingham; 17/4; 18/5; 37/10; 7/2; 19/5; 18/5; 18/5; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 19/5; 7/2; 4; 50/13; 4; 7/2; 50/13; 41/10; 7/2; 7/2; 4; 7/2; ; 7/2; 7/2; 
META; english/league-1/rochdale-v-gillingham; 2017-03-16 14:21:27 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 7/10; 7/10; 3/4; 8/11; 9/13; 7/10; 8/11; 9/13; 8/11; 9/13; 8/11; 7/10; 8/11; ; 4/6; 4/6; 4/6
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 14/5; 13/5; 14/5; 11/4; 14/5; 13/5; 14/5; 27/10; 11/4; 14/5; 27/10; 13/5; 11/4; 27/10; 59/20; 27/10; 11/4; 13/5; 11/4; ; 14/5; 12/5; 14/5
Gillingham; 17/4; 18/5; 37/10; 7/2; 19/5; 18/5; 19/5; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 7/2; 4; 50/13; 4; 7/2; 50/13; 41/10; 39/11; 7/2; 4; 7/2; ; 7/2; 10/3; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-16 18:21:58 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 8/11; 4/6; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 7/10; 8/11; 4/6; 8/11; 9/13; 7/10; 8/11; 9/13; 8/11; 13/18; 8/11; 7/10; 8/11; ; 4/6; 4/6; 4/6
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 3; 13/5; 14/5; 11/4; 14/5; 13/5; 14/5; 29/10; 14/5; 14/5; 11/4; 13/5; 11/4; 11/4; 59/20; 37/13; 11/4; 13/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 17/4; 18/5; 37/10; 7/2; 19/5; 18/5; 18/5; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 4; 7/2; 39/10; 41/10; 37/10; 7/2; 4; 7/2; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-16 22:20:37 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 7/10; 8/11; 4/6; 8/11; 9/13; 7/10; 8/11; 9/13; 8/11; 13/18; 8/11; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 3; 13/5; 14/5; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 59/20; 37/13; 11/4; 13/5; 11/4; ; 3; 14/5; 14/5
Gillingham; 17/4; 18/5; 37/10; 7/2; 4; 18/5; 18/5; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; 41/10; 37/10; 7/2; 4; 7/2; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 02:21:24 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 8/11; 7/10; 8/11; 4/6; 8/11; 9/13; 7/10; 8/11; 9/13; 8/11; 13/18; 8/11; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 13/5; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 59/20; 37/13; 11/4; 11/4; 11/4; ; 14/5; 11/4; 14/5
Gillingham; 17/4; 18/5; 37/10; 7/2; 4; 18/5; 18/5; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; 41/10; 37/10; 7/2; 17/4; 7/2; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 06:20:01 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 8/11; 8/11; 8/11; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 8/11; 4/6; 8/11; 9/13; 7/10; 8/11; 9/13; ; 13/18; 8/11; 8/11; 8/11; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 29/10; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 37/10; 7/2; 19/5; 7/2; 18/5; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 7/2; 4; 7/2; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 14:24:32 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 8/11; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 29/10; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 18:24:10 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; 8/11; 4/6; 8/11; 7/10; 7/10; 7/10; ; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; 3; 11/4; 14/5; 11/4; 14/5; 14/5; ; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 7/2; 15/4; 19/5; 19/5; 7/2; 15/4; 7/2; 19/5; 15/4; 15/4; 15/4; ; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-17 22:20:19 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; ; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 14/19; 7/10; 4/6; 14/19; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; ; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 13/5; 27/10; 11/4; 13/5; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 27/10; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; ; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 15/4; 15/4; 7/2; 15/4; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 02:22:03 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; ; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 8/11; 9/13; ; 4/6; 4/6; 8/11
Draw; 3; 14/5; 14/5; 14/5; 3; 13/5; ; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 7/2; ; 7/2; 19/5; 15/4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 06:20:56 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 8/11; 7/10; 7/10; 7/10; 4/6; ; 4/6; 8/11; 7/10; 7/10; 7/10; 7/10; 3/4; 4/6; 8/11; 9/13; 7/10; 4/6; 9/13; ; 13/18; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 14/5; 11/4; 14/5; 3; 13/5; ; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 11/4; 27/10; 11/4; 11/4; ; 37/13; 11/4; 14/5; 11/4; ; 14/5; 14/5; 14/5
Gillingham; 4; 18/5; 15/4; 19/5; 19/5; 18/5; ; 7/2; 19/5; 4; 15/4; 15/4; 15/4; 4; 15/4; 4; 39/10; 15/4; 7/2; 39/10; ; 37/10; 19/5; 4; 19/5; ; 7/2; 7/2; 4
META; english/league-1/rochdale-v-gillingham; 2017-03-18 10:21:35 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 8/11; 4/6; 7/10; 7/10; 4/6; 13/20; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 11/17; 7/10; 4/6; 11/17; ; 5/7; 9/13; 7/10; 9/13; ; 4/6; 4/6; 4/6
Draw; 3; 29/10; 14/5; 14/5; 3; 27/10; 3; 11/4; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 3; 14/5; 27/10; 27/10; 14/5; ; 37/13; 27/10; 14/5; 27/10; ; 14/5; 14/5; 14/5
Gillingham; 4; 19/5; 4; 19/5; 4; 15/4; 4; 7/2; 19/5; 4; 4; 15/4; 4; 9/2; 17/4; 4; 54/13; 15/4; 4; 54/13; ; 50/13; 4; 4; 4; ; 4; 4; 9/2
META; english/league-1/rochdale-v-gillingham; 2017-03-18 14:24:33 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Rochdale; 3/5; 4/6; 13/20; 6/10; 8/13; 11/20; 13/20; 4/6; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 3/5; 7/10; 11/17; 8/13; 4/7; 11/18; ; 4/7; 5/8; 6/10; 5/8; ; 4/7; 4/6; 4/7
Draw; 16/5; 29/10; 29/10; 3; 3; 14/5; 3; 11/4; 3; 14/5; 3; 14/5; 29/10; 3; 3; 3; 37/13; 11/4; 14/5; 29/10; ; 31/10; 37/13; 3; 37/13; ; 3; 14/5; 3
Gillingham; 5; 19/5; 4; 9/2; 9/2; 17/4; 22/5; 7/2; 19/5; 9/2; 4; 15/4; 4; 24/5; 9/2; 4; 54/13; 17/4; 21/5; 9/2; ; 24/5; 17/4; 5; 17/4; ; 24/5; 4; 24/5
META; english/league-1/rochdale-v-gillingham; 2017-03-18 18:23:56 GMT+2; 2017-03-18 15:00; In Play; Xlenovo
Rochdale; 1/100; 1/100; 1/5; 1/5; ; 2/13; ; 1/200; ; 1/10000; 8/11; 1/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; 
Draw; 25; 50; 19/4; 5; ; 19/4; ; 40; ; ; 11/5; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/5; 
Gillingham; 125; 200; 15; 14; ; 18; ; 375; ; ; 17/4; 16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 35/2; 
